name,city,state,website
ARLINGTON ELEMENTARY SCHOOL,ARLINGTON,AZ,http://arlingtonelem.org/
ROCKWOOD HIGH SCHOOL,ROCKWOOD,TN,https://rhs.roaneschools.com/
TUMWATER MIDDLE SCHOOL,TUMWATER,WA,https://www.tumwater.k12.wa.us/tms
MUIR (JOHN) ELEMENTARY,ANTIOCH,CA,https://www.smmusd.org/muir
PS 149 SOJOURNER TRUTH,NEW YORK,NY,https://www.schools.nyc.gov/schools/M149
TRI-VALLEY HIGH SCHOOL,DRESDEN,OH,https://www.tri-valley.k12.oh.us/1/home
JEFFERSON JUNIOR/SENIOR HIGH,GREELEY,CO,https://jeffersonjrsr.jeffcopublicschools.org/
PRAIRIE ELEMENTARY SCHOOL,COTTONWOOD,ID,https://www.prairie191k8.org/
HOOVER ELEMENTARY SCHOOL,YAKIMA,WA,https://www.ysd7.org/hoover
FRANKLIN HIGH,STOCKTON,CA,http://frhs.egusd.net/
GENERAL JOHNNIE WILSON MIDDLE SCHOOL,LORAIN,OH,https://www.lorainschools.org/GJW
COLDWATER HIGH SCHOOL,COLDWATER,OH,https://cw.noacsc.org/
PS 166 RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE (THE),NEW YORK,NY,https://www.ps166.org/
APPLING COUNTY ELEMENTARY SCHOOL,BAXLEY,GA,https://www.appling.k12.ga.us/4/home
ARTHUR GRADE SCHOOL,ARTHUR,IL,https://www.cusd305.org/o/ags
CROOKSVILLE ELEMENTARY SCHOOL,CROOKSVILLE,OH,https://www.crooksville.k12.oh.us/
SILVER LAKE ELEMENTARY - EVERETT,EVERETT,WA,https://www.everettsd.org/silverlake
BRADFORD ELEMENTARY,BRADFORD,MA,https://bradford.haverhill-ps.org/
LAFAYETTE - PERSHING,CARNEYS POINT,NJ,http://www.pgcpschools.org/pgcp/LP/
PS 75 EMILY DICKINSON,NEW YORK,NY,https://www.schools.nyc.gov/schools/M075
CHARLES ELEMENTARY SCHOOL,RICHMOND,IN,http://charles.werrichmond.com/
DOWNTOWN HIGH,SAN FRANCISCO,CA,https://www.sfusd.edu/school/downtown-high-school
ADDISON MIDDLE SCHOOL,ADDISON,MI,https://www.addisonschools.org/
OTTERVILLE ELEM.,OTTERVILLE,MO,https://www.ottervillervi.k12.mo.us/
NORTHMONT MIDDLE SCHOOL,CLAYTON,OH,https://www.northmontschools.com/2/Home
SNAKE RIVER ELEMENTARY,NAMPA,ID,https://snakeriver.nsd131.org/
HINCKLEY-BIG ROCK MIDDLE SCH,BIG ROCK,IL,https://www.hbr429.org/o/hbr-ms
LEWIS CASS ELEMENTARY SCHOOL,WALTON,IN,http://lce.lewiscass.net/
ROSA M. RODRIGUEZ,VEGA BAJA,PR,https://camarapr.org/pres-canellas/Energia-2014/Bio-Ros-Rodriguez.pdf
ARCOLA HIGH SCHOOL,ARCOLA,IL,https://www.arcola.k12.il.us/
BLIX ELEMENTARY,TACOMA,WA,https://blix.tacomaschools.org/
LINTON-STOCKTON JR HIGH SCHOOL,LINTON,IN,https://www.lssc.k12.in.us/
CENTRALIA MIDDLE SCHOOL,CENTRALIA,WA,https://www.centralia.k12.wa.us/domain/192
WEST POINT - BEEMER MIDDLE SCHOOL,WEST POINT,NE,https://www.wpcadets.org/
MAJOR GENERAL WILLIAM R SHAFTER ELEMENTARY SCHOOL,HONOLULU,HI,https://www.shafterelementary.com/
FRANKLIN PRIMARY SCHOOL,PEORIA,IL,https://www.peoriapublicschools.org/FRANKLIN
THOMAS NELSON HIGH SCHOOL,BARDSTOWN,KY,https://www.nelson.kyschools.us/school_home.aspx?schoolId=1
MCCRACKEN COUNTY HIGH SCHOOL,PADUCAH,KY,https://www.mccracken.kyschools.us/mccrackencountyhighschool_home.aspx
EASTERLING PRIMARY,MARION,SC,https://www.marion.k12.sc.us/domain/13
MOOREFIELD STATION ELEMENTARY,ASHBURN,VA,https://www.lcps.org/mses
EARLY CHILDHOOD EDUCATION,SHORELINE,WA,https://www.dcyf.wa.gov/services/early-learning-providers/eceap
EVENING HIGH SCHOOL,HAGERSTOWN,MD,https://www.aacps.org/domain/257
CHENEY HIGH SCHOOL,CHENEY,WA,https://chs.cheneysd.org/
YORK SUBURBAN SHS,YORK,PA,https://www.yssd.org/hs/
FREMONT HIGH SCHOOL,FREMONT,IN,https://fcs.k12.in.us/fhs-home
VALLEY GROVE ELEMENTARY SCHOOL,ANDERSON,IN,https://vge.acsc.net/
MCMANUS (JOHN A.) ELEMENTARY,CHICO,CA,http://mcmanus.chicousd.org/
PROJECT TEACH - WARREN,PORT MURRAY,NJ,https://www.nj.gov/dcf/families/educational/teach/
BOWLESBURG ELEM SCHOOL,SILVIS,IL,https://www.emsd37.org/o/bes
SILVER RUN ELEMENTARY SCHOOL,MILLVILLE,NJ,http://silver.millville.org/
GREAT BRIDGE MIDDLE,CHESAPEAKE,VA,https://cpschools.com/gbm/
RINGGOLD MIDDLE SCHOOL,RINGGOLD,GA,https://rms.catoosa.k12.ga.us/
MARSHPOINT ELEMENTARY SCHOOL,SAVANNAH,GA,https://spwww.sccpss.com/schools/mp/Pages/default.aspx
COLLEGE PARK ELEMENTARY SCHOOL,INDIANAPOLIS,IN,https://www.fultonschools.org/collegeparkes
PORTER COUNTY CAREER CENTER,VALPARAISO,IN,https://pccte.org/
HOUMA JUNIOR HIGH SCHOOL,HOUMA,LA,https://hjh-tpsd-la.schoolloop.com/
BEVERLY HIGH,BEVERLY,MA,https://bhs.beverlyschools.org/
PIERCE CITY HIGH,PIERCE CITY,MO,https://www.pcschools.net/
WORTHINGWAY MIDDLE SCHOOL,WORTHINGTON,OH,https://www.worthington.k12.oh.us/worthingwayms
ASHVILLE ELEMENTARY SCHOOL,ASHVILLE,OH,https://www.tvsd.us/ashvilleelementary_home.aspx
CURRIE ELEMENTARY SCHOOL,CORTLAND,OH,https://www.mathewslocal.org/currie/home
STONEWALL TELL ELEMENTARY SCHOOL,COLLEGE PARK,GA,https://www.fultonschools.org/stonewalltelles
RIDGE ROAD ELEMENTARY SCHOOL,SANDERSVILLE,GA,https://www.washingtoncountyga.com/ridge-road-elementary--primary-schools.html
OREGON-DAVIS ELEMENTARY SCHOOL,HAMLET,IN,https://www.odschools.org/
PARK HALL ELEMENTARY,PARK HALL,MD,https://schools.smcps.org/phes/
PS 149 CHRISTA MCAULIFFE,JACKSON HEIGHTS,NY,https://www.ps149q.org/
PHOENIX ELEMENTARY ACADEMY COMMUNITY DAY,FRESNO,CA,https://www.fresnounified.org/schools/phoenixelementary
PICKETT COUNTY ELEMENTARY,BYRDSTOWN,TN,https://www.pickettk12.net/
SHERWOOD ELEMENTARY,EDMONDS,WA,https://swe.edmonds.wednet.edu/
THE HEALING LODGE,SPOKANE,WA,https://healinglodge.org/
WOODMORE HIGH SCHOOL,ELMORE,OH,https://www.woodmoreschools.com/
NORTH MONTEREY COUNTY HIGH,CASTROVILLE,CA,https://www.nmcusd.org/Domain/13
HAMMOND ELEM SCHOOL,CHICAGO,IL,http://hammond.cps.edu/
HERRICK MIDDLE SCHOOL,DOWNERS GROVE,IL,https://www.dg58.org/he
RICHARD J RUNDLE ELEMENTARY SCHOOL,LAS VEGAS,NV,https://www.richardrundleelementary.com/
COLLEGIATE ACADEMY OF COLORADO,LITTLETON,CO,http://www.collegiateacademy.net/
ARLINGTON PREPARATORY ACADEMY,BATON ROUGE,LA,https://ebrschools.org/ebrschools/arlington-preparatory-academy/
UNIVERSIY MIDDLE SCHOOL,IRVINGTON,NJ,https://irvington.k12.nj.us/schools/university-middle/
KA UMEKE KAEO - PCS,HILO,HI,https://www.kaumeke.org/
HEBRON MIDDLE SCHOOL,HEBRON,IN,https://www.bullittschools.org/7/home
MARSHALL SR. HIGH,MARSHALL,MO,https://www.marshallschools.com/o/mhs
RIVER VALLEY MIDDLE SCHOOL,BIDWELL,OH,https://www.rvk12.org/rivervalleymiddleschool_home.aspx
SEVEN LAKES J H,KATY,TX,https://www.katyisd.org/campus/sljh
CARLOS TRUAN J H,ELSA,TX,https://txschools.gov/schools/108903041/profile
PORT NECHES MIDDLE,PORT NECHES,TX,https://www.pngisd.org/Domain/345
EAGLE SPRINGS ELEMENTARY,BYRON,GA,https://eses.hcbe.net/
JOHN R. PETERSON ELEMENTARY,HUNTINGTON BEACH,CA,https://pes-huntington-ca.schoolloop.com/
JANE FREDERICK HIGH,STOCKTON,CA,https://www.stocktonusd.net/Frederick
NORTH WAYNE ELEMENTARY SCHOOL,INDIANAPOLIS,IN,https://nwe.wayne.k12.in.us/
SOUTHSIDE ELEMENTARY,HOLLISTER,CA,https://www.ssesd.org/
TOWNSEND ELEM.,FLORISSANT,MO,https://www.hazelwoodschools.org/townsend
EARLY HEADSTART,WILLIMANTIC,CT,https://www.benefits.gov/benefit/1901
HOWELL TOWNSHIP MEMORIAL ELEMENTARY SCHOOL,FREEHOLD,NJ,https://memorial.howell.k12.nj.us/
EL MONTE UNION HIGH SCHOOL COMMUNITY DAY,EL MONTE,CA,https://www.emuhsd.org/site/default.aspx?PageType=3&ModuleInstanceID=41&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=16&PageID=40
MAYOR JOSEPH J FERN ELEMENTARY SCHOOL,HONOLULU,HI,https://www.hawaiipublicschools.org/ParentsAndStudents/EnrollingInSchool/SchoolFinder/Pages/Fern-Elementary.aspx
CROWNE HILL ELEMENTARY,TEMECULA,CA,https://www.tvusd.k12.ca.us/CHES
COLORADO HIGH SCHOOL CHARTER,DENVER,CO,https://www.coloradohighschoolcharter.com/
CENTRAL FALLS SR HIGH,CENTRAL FALLS,RI,https://www.cfschools.net/o/central-falls-high-school
WOODROW ELEMENTARY,MODESTO,CA,https://woodrowes.sylvan.k12.ca.us/
JOHN H. EADER ELEMENTARY,HUNTINGTON BEACH,CA,https://eader-huntington-ca.schoolloop.com/
CONNECTICUT VALLEY HOSPITAL,MIDDLETOWN,CT,https://portal.ct.gov/DMHAS/CVH/Agency-Files/CVH---Home-Page
MONTARA ELEMENTARY,BARSTOW,CA,https://montara-lausd-ca.schoolloop.com/
CENTURY HIGH,SANTA ANA,CA,https://www.sausd.us/century
RICHARDSON EL,DIMMITT,TX,https://web.risd.org/home/
SOUTHWESTERN HIGH SCHOOL,SOMERSET,KY,https://www.southwesternhigh.net/
METRO RICHMOND ALTERNATIVE ED,RICHMOND,VA,https://www.rvaschools.net/RAS
COTTON BOLL SCHOOL,PEORIA,AZ,https://www.peoriaunified.org/CottonBoll
BLOOM TRAIL HIGH SCHOOL,CHICAGO HEIGHTS,IL,https://bloomtrail.org/
ANN BLANCHE SMITH,HILLSDALE,NJ,https://www.hillsdaleschools.com/Domain/46
RONDOUT ELEM SCHOOL,LAKE FOREST,IL,https://www.rondout.org/
DR. J. MICHAEL MCGRATH ELEMENTARY,NEWHALL,CA,https://www.newhallschooldistrict.com/Domain/73
PRIDE ELEMENTARY SCHOOL,MADISONVILLE,KY,https://www.hopkins.kyschools.us/pride
AUGUST AHRENS ELEMENTARY SCHOOL,WAIPAHU,HI,https://www.augustahrens.org/
HILLSIDE ELEMENTARY SCHOOL,CLOSTER,NJ,https://hillside.montclair.k12.nj.us/
JEFFERSON ELEM SCHOOL,ELMHURST,IL,https://jefferson.elmhurst205.org/
MERRILLVILLE INTERMEDIATE SCHOOL,MERRILLVILLE,IN,https://www.mvsc.k12.in.us/3/home
FOREST PARK EL. SCHOOL,NORTH KINGSTOWN,RI,https://fp.nksd.net/
SALINAS EL,MISSION,TX,https://ses.uisd.net/
ROCHESTER INTERMEDIATE SCHOOL,ROCHESTER,IL,https://ris.rochester3a.net/
CLARKDALE HIGH SCHOOL,MERIDIAN,MS,https://chs.lauderdale.k12.ms.us/
EAGLE GROVE ELEMENTARY,EAGLE GROVE,IA,http://www.eagle-grove.k12.ia.us/
DORIS HANCOCK ELEMENTARY SCHOOL,LAS VEGAS,NV,https://www.hancockes.com/
PIERRE PART MIDDLE SCHOOL,PIERRE PART,LA,http://assumptionschools.com/ppe
BRUNSWICK ACRES ELEMENTARY SCHOOL,KENDALL PARK,NJ,https://ba.sbschools.org/
BUD BEASLEY ELEMENTARY SCHOOL,SPARKS,NV,https://www.washoeschools.net/beasley
WAIMEA MIDDLE - PCCS,KAMUELA,HI,http://www.wmpccs.org/
OAKWOOD INTERMEDIATE,ALLENDALE,MI,https://www.allendale.k12.mi.us/schools/oakwood/
MARENGO ELEMENTARY,SOUTH PASADENA,CA,https://marengo.spusd.net/
VIOLA RAND SCHOOL,BRADLEY,ME,https://www.rsu34.org/o/vre
CLINTON SENIOR HIGH,CLINTON,MA,https://hs.clinton.k12.ma.us/
CADDO CAREER & TECHNICAL CENTER,SHREVEPORT,LA,https://caddocareer.com/
HALLS MIDDLE SCHOOL,KNOXVILLE,TN,https://www.knoxschools.org/Domain/63
MATTANAWCOOK ACADEMY,LINCOLN,ME,https://www.rsu67.org/o/mattanawcook-academy
SPARTA MIDDLE SCHOOL,SPARTA,NJ,https://www.sparta.org/domain/12
RAMSEY MIDDLE,LOUISVILLE,KY,https://www.jefferson.kyschools.us/schools/profiles/ramsey
TAMASSEE-SALEM ELEMENTARY,TAMASSEE,SC,https://tse.sdoc.org/
TRENTON MIDDLE,TRENTON,TX,https://home.trentonisd.org/
MIAMI EAST ELEMENTARY,CASSTOWN,OH,https://www.miamieast.k12.oh.us/meel
MATTHYS EL,SOUTH HOUSTON,TX,https://matthys.pasadenaisd.org/
ATKINSON EL,HOUSTON,TX,https://atkinson.pasadenaisd.org/
MARENGO COMM MIDDLE SCHOOL,MARENGO,IL,https://www.marengo165.org/
WASHINGTONPARKS ACADEMY,REDFORD,MI,https://www.cornerstoneschools.org/school/washington-parks-academy/
PARK VIEW ELEM SCHOOL,MORTON GROVE,IL,https://www.ccsd89.org/parkview
HERITAGE ELEMENTARY,BENNINGTON,NE,http://bibbcountysdheritage.ss19.sharpschool.com/
CAMEY EL,THE COLONY,TX,https://www.lisd.net/camey
HARVEY OAKS ELEMENTARY SCHOOL,OMAHA,NE,https://harveyoaks.mpsomaha.org/
PS 133 FRED R MOORE,NEW YORK,NY,https://www.schools.nyc.gov/schools/M133
HARVARD JR HIGH SCHOOL,HARVARD,IL,https://www.cusd50.org/o/hjs
BRIGGS ELEMENTARY,FLORENCE,SC,https://www.f1s.org/briggs
LOWER GWYNEDD EL SCH,AMBLER,PA,https://www.wsdweb.org/schools/lower-gwynedd-elementary
GARDEN CITY MIDDLE SCHOOL,GARDEN CITY,MI,http://www.gardencityschools.com/schools/garden_city_middle_school/index.php
EMERSON ELEMENTARY SCHOOL,COLUMBUS,NE,https://www.columbuspublicschools.org/o/emersonelementary
POPLAR BRIDGE ELEMENTARY,BLOOMINGTON,MN,https://www.bloomington.k12.mn.us/pbes
NORTH END MIDDLE SCHOOL,WATERBURY,CT,https://www.waterbury.k12.ct.us/6/Home
FLANDERS SCHOOL,EAST LYME,CT,https://www.eastlymeschools.org/flanders
NED E WILLIAMS EL,LONGVIEW,TX,http://w3.lisd.org/our-schools/ned-e-williams-elementary/n-e-williams-biographical-history/
MAYBEURY ELEMENTARY,RICHMOND,VA,https://maybeury.henricoschools.us/
EARLY CHILDHOOD CENTER,VANCOUVER,WA,https://www.dcyf.wa.gov/services/early-learning-providers/eceap
BLOOMSBURY SCHOOL,BLOOMSBURY,NJ,http://bburyes.org/
A. M. THOMAS MIDDLE,LOST HILLS,CA,https://www.cde.ca.gov/schooldirectory/details?cdscode=15635946102792
LAKEVIEW MIDDLE SCHOOL,ROSSVILLE,GA,https://lms.catoosa.k12.ga.us/
BOWSHER HIGH SCHOOL,TOLEDO,OH,https://bowsherhighschool.tps.org/
CASTLE ROCK ELEMENTARY,CASTLE ROCK,WA,https://www.crschools.org/
MULBERRY GROVE SR HIGH SCHOOL,MULBERRY GROVE,IL,https://www.mgschools.com/
PS 38 ROBERTO CLEMENTE,NEW YORK,NY,https://www.schools.nyc.gov/schools/M038
HOLDEN CENTRAL ELEMENTARY SCHOOL,HOLDEN,WV,https://wvde.state.wv.us/ed_directory/index.html?county_id=45&school_id=209
MYRTLE BEACH INTERMEDIATE,MYRTLE BEACH,SC,https://www.horrycountyschools.net/site/default.aspx?PageType=3&ModuleInstanceID=13875&ViewID=ed695a1c-ef13-4546-b4eb-4fefcdd4f389&RenderLoc=0&FlexDataID=21578&PageID=10512&Comments=true
ATKINSON ACADEMY,LOUISVILLE,KY,https://www.jefferson.kyschools.us/schools/profiles/atkinson-academy
ANNANDALE HIGH,ANNANDALE,VA,https://annandalehs.fcps.edu/
BOSWELL ELEMENTARY SCHOOL,BOSWELL,IN,http://boswell.polk-fl.net/
JANE BALL ELEMENTARY SCHOOL,CEDAR LAKE,IN,https://www.hanover.k12.in.us/Domain/205
WASHINGTON CAREER & TECHNICAL EDUCATION CENTER,WASHINGTON,LA,https://washingtoncareer.slpsb.org/
PS 153 HOMECREST,BROOKLYN,NY,https://www.schools.nyc.gov/schools/K153
BURLEY ELEM SCHOOL,CHICAGO,IL,http://burley.cps.edu/
JAMES MONROE HIGH,FREDERICKSBURG,VA,https://jmhs.fxbgschools.us/
ARVADA HIGH SCHOOL,ARVADA,CO,https://arvadahs.jeffcopublicschools.org/
PHANTOM LAKE ELEMENTARY,BELLEVUE,WA,https://bsd405.org/phantomlake/
BEXAR COUNTY ACADEMY,SAN ANTONIO,TX,https://www.bexarcountyacademy.org/
O HENRY MIDDLE,AUSTIN,TX,https://www.austinisd.org/schools/ohenry
J. MARION ROYNON ELEMENTARY,LA VERNE,CA,https://ro.bonita.k12.ca.us/
ADA HIGH SCHOOL,ADA,OH,https://www.ada.k12.oh.us/
WARREN REGIONAL JUVENILE DETENTION CTR,BOWLING GREEN,KY,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx
JOE NIGHTINGALE ELEMENTARY,SANTA MARIA,CA,https://www.orcuttschools.net/joe-nightingale-elementary/
CREEKLAND MIDDLE SCHOOL,CANTON,GA,https://www.cherokeek12.net/creeklandms
WOODSTATION ELEMENTARY SCHOOL,ROCK SPRING,GA,https://wes.catoosa.k12.ga.us/
HARRY ANDERSEN MIDDLE SCHOOL,OMAHA,NE,https://ams.mpsomaha.org/
MANUEL VELILLA,TOA ALTA,PR,https://www.doximity.com/pub/manuel-velilla-iglesias-md
EAST CHICAGO CENTRAL HIGH SCHOOL,EAST CHICAGO,IN,http://central.scec.k12.in.us/
GEORGE JUNIOR REPUBLIC SCHOOL,FREEVILLE,NY,https://www.gjrufsd.org/
EAST LAKE ACADEMY OF FINE ARTS,CHATTANOOGA,TN,https://eastlakeacademy.hcde.org/
HOMECONNECTION,PORT ANGELES,WA,https://www.ohsd.net/HOMECONNECTION
LACACHE MIDDLE SCHOOL,CHAUVIN,LA,https://lms-tpsd-la.schoolloop.com/
COURTHOUSE ACADEMY PROGRAM,SPOTSYLVANIA,VA,https://www.spotsylvania.k12.va.us/domain/1588
GENOA-HUGO SCHOOL,HUGO,CO,https://www.genoahugo.org/
DE LA VINA ELEM,EDINBURG,TX,https://delavina.ecisd.us/
KIMBERLY ELEMENTARY SCHOOL,ATLANTA,GA,https://www.atlantapublicschools.us/kimberly
DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,DEER TRAIL,CO,https://www.dt26j.com/en-US
RICE SCHOOL,SAN CARLOS,AZ,https://www.cusd80.com/Rice
WESLEY GAINES,PARAMOUNT,CA,https://gaines.pusdschools.net/
ELKHART AREA CAREER CENTER,ELKHART,IN,https://elkhart.k12.in.us/eacc/
G C BURKHEAD ELEMENTARY SCHOOL,ELIZABETHTOWN,KY,https://www.hardin.k12.ky.us/gcb
MCSPEDDEN EL,FRISCO,TX,https://schools.friscoisd.org/campus/elementary/mcspedden/home
OAKLAND TECHNICAL HIGH,OAKLAND,CA,https://oaklandtech.com/staff/blog/home/home-page-02/
ALICE SHAW ELEMENTARY,SANTA MARIA,CA,https://www.orcuttschools.net/aliceshawelementary/
BRONX HAVEN HIGH SCHOOL,BRONX,NY,https://www.schools.nyc.gov/schools/X381
PS 130 HERNANDO DE SOTO,NEW YORK,NY,https://www.ps130m.org/
THE GREENE SCHOOL,WEST GREENWICH,RI,https://www.tgsri.org/
CASCADE RIDGE ELEMENTARY,SAMMAMISH,WA,https://www.issaquah.wednet.edu/cascaderidge
LYON ELEM SCHOOL,CHICAGO,IL,https://ly.glenview34.org/
OAK CREEK ELEMENTARY SCHOOL,LEWIS CENTER,OH,https://oces.olentangy.k12.oh.us/
ARDMORE ELEM SCHOOL,VILLA PARK,IL,https://ardmore.asd4.org/
EAST RIDGE HIGH SCHOOL,CHATTANOOGA,TN,https://erhs.hcde.org/
AUTAUGA COUNTY ALTERNATIVE SCHOOL,PRATTVILLE,AL,https://www.acboe.net/alt
EAST HALL HIGH SCHOOL,GAINESVILLE,GA,https://ehhs.hallco.org/web/
WAIAKEAWAENA ELEMENTARY SCHOOL,HILO,HI,https://www.waiakeawaena-elementary.com/
CORRY AREA HS,CORRY,PA,https://www.corrysd.net/
HAZLETON AREA HS,HAZLE TOWNSHIP,PA,https://www.hasdk12.org/Domain/716
JEFFERSON ELEM SCHOOL,HARVARD,IL,https://jefferson.elmhurst205.org/
HIXSON MIDDLE,ST LOUIS,MO,https://www.webster.k12.mo.us/Hixson
DAMASCUS AREA SCH,DAMASCUS,PA,https://www.whsdk12.com/schools/damascus
SOUTHMORELAND SHS,ALVERTON,PA,https://pa01000599.schoolwires.net/Domain/38
CHESNEE MIDDLE,CHESNEE,SC,https://cms.spart2.org/
THUNDER MOUNTAIN ELEMENTARY SCHOOL,GRAND JUNCTION,CO,https://tmtn.d51schools.org/
MIDDLE TOWNSHIP ELEMENTARY #4,CAPE MAY COURT HOUSE,NJ,https://www.middletwp.k12.nj.us/
NASH ELEM SCHOOL,CHICAGO,IL,https://nash.cps.edu/
FULKS RUN ELEMENTARY,FULKS RUN,VA,http://fres.rockingham.k12.va.us/
HODGES ELEMENTARY,HODGES,SC,http://hod.gwd50.org/
PS 56 HARRY EICHLER,RICHMOND HILL,NY,https://www.schools.nyc.gov/schools/Q056
UNIVERSITY YES ACADEMY,DETROIT,MI,http://universityyesacademy.org/
WASHINGTON ELEMENTARY SCHOOL,CENTRALIA,WA,https://www.wenatcheeschools.org/wa
B T WILSON SIXTH GRADE SCHOOL,KERRVILLE,TX,https://www.kerrvilleisd.net/Domain/10
LOGAN ELEM SCHOOL,MOLINE,IL,https://www.molineschools.org/apps/pages/index.jsp?uREC_ID=384039&type=d&pREC_ID=876976
CARVER MIDDLE,CHESTER,VA,https://mychesterfieldschools.com/cvrms/
CAMERON ELEMENTARY,ALEXANDRIA,VA,https://camerones.fcps.edu/
ALBERT A. MICHELSON ELEMENTARY,MURPHYS,CA,https://www.vallecitok12.com/apps/pages/index.jsp?uREC_ID=1531440&type=d
EAST BEND ELEMENTARY,EAST BEND,NC,https://ebs.yadkin.k12.nc.us/
CHAPIN HIGH,CHAPIN,SC,https://www.lexrich5.org/chs
HIGHLAND PARK ELEMENTARY,LENOIR CITY,TN,https://hpe.loudoncounty.org/
CORPORATE LANDING ELEMENTARY,VIRGINIA BEACH,VA,https://corporatelandinges.vbschools.com/
MILLBURN ELEM SCHOOL,OLD MILL CREEK,IL,https://www.millburn24.net/domain/1206
DORCHESTER ELEMENTARY SCHOOL,DORCHESTER,NE,https://www.dorchesterschool.org/
FAIRFIELD EAST ELEMENTARY SCHOOL,HAMILTON,OH,https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=183894&type=d&pREC_ID=383533
SAGHALIE MIDDLE SCHOOL,FEDERAL WAY,WA,https://www.fwps.org/saghalie
THE ACADEMY,SAN JOSE,CA,https://theacademy.ca.gov/
DEVER ELEM SCHOOL,CHICAGO,IL,https://dever.cps.edu/
COMMUNITY ELEMENTARY SCHOOL,UNIONVILLE,TN,https://communityes.bedfordk12tn.com/
COLORADO CONNECTIONS ACADEMY,ENGLEWOOD,CO,https://www.connectionsacademy.com/colorado-online-school
EUSTIS-FARNAM HIGH SCHOOL,EUSTIS,NE,https://www.efknights.org/
AMERICAN HISTORY HIGH SCHOOL,NEWARK,NJ,https://www.nps.k12.nj.us/HIS/
PS 306,BRONX,NY,http://www.ps306bronx.org/
YORK TWP EL SCH,YORK,PA,https://yt.dallastown.net/
WEST WOODS UPPER ELEMENTARY SCHOOL,FARMINGTON,CT,https://www.fpsct.org/schools/wwues
WRIGHTSTOWN ELEMENTARY - CLOSED,TUCSON,AZ,https://www.kold.com/story/29847483/demolition-underway-at-wrightstown-elementary/
WELLTON ELEMENTARY SCHOOL,WELLTON,AZ,https://www.welltonschool.org/
BRET HARTE MIDDLE,OAKLAND,CA,https://bretharte.sjusd.org/
HOOVER ELEMENTARY,OAKLAND,CA,https://www.stocktonusd.net/Hoover
KIMBALL ELEMENTARY,ANTIOCH,CA,https://www.antiochschools.net/kimball
OAKLEY ELEMENTARY,OAKLEY,CA,https://oak-ouesd-ca.schoolloop.com/
COLE ELEMENTARY,CLOVIS,CA,https://cole.cusd.com/
KRATT ELEMENTARY,FRESNO,CA,https://schools.fresnounified.org/school/kratt-elementary-school/
TARPEY ELEMENTARY,CLOVIS,CA,https://tarpey.cusd.com/
HOLLAND ELEMENTARY,FRESNO,CA,https://www.fresnounified.org/schools/holland
GIBSON ELEMENTARY,FRESNO,CA,https://gibson.wjusd.org/
VINLAND ELEMENTARY,FRESNO,CA,https://www.fresnounified.org/schools/vinland
ARTHUR STREET EL SCH,HAZLETON,PA,https://www.hasdk12.org/arthur
POCONO MOUNTAIN EAST HS,SWIFTWATER,PA,https://www.pmsd.org/ehs
POWERS-GINSBURG ELEMENTARY,FRESNO,CA,https://www.fresnounified.org/schools/powersginsburg
MCLANE HIGH,FRESNO,CA,https://www.fresnounified.org/schools/mclane
BREGY F AMEDEE SCH,PHILADELPHIA,PA,https://bregy.philasd.org/
MUIR ELEMENTARY,FRESNO,CA,https://www.smmusd.org/muir
CURTIS CORNER MIDDLE SCHOOL,WAKEFIELD,RI,http://cc.skschools.net/
WILLIAM PASCHALL EL,SAN ANTONIO,TX,https://www.judsonisd.org/Paschall
OLIVE DRIVE ELEMENTARY,BAKERSFIELD,CA,https://ode.norris.k12.ca.us/
BURROUGHS HIGH,BURBANK,CA,http://burroughs.ssusd.org/
PINEWOOD AVENUE ELEMENTARY,TUJUNGA,CA,https://pinewoodes-lausd-ca.schoolloop.com/
FOSTER ELEMENTARY,BALDWIN PARK,CA,https://foster.bpusd.net/
CLEARWATER VALLEY ELEMENTARY,KOOSKIA,ID,https://sd244.org/cves/
TORCH MIDDLE,CITY OF INDUSTRY,CA,https://tms.bassettusd.org/
MOUNTAIN VIEW HIGH,EL MONTE,CA,https://mvhs.mvla.net/
FOOTHILLS MIDDLE,ARCADIA,CA,https://fh.ausd.net/
RIO HONDO ELEMENTARY,ARCADIA,CA,https://riohondo.emcsd.org/
DUARTE HIGH,DUARTE,CA,https://www.duarteusd.org/dhs
WEST COVINA HIGH,WEST COVINA,CA,https://www.cde.ca.gov/schooldirectory/details?cdscode=19650941939537
LINCOLN ELEMENTARY,TORRANCE,CA,https://lincoln.nmusd.us/
JORDAN HIGH,LONG BEACH,CA,https://lbjordan.schoolloop.com/
WILLIAM TELL AGGELER OPPORTUNITY HIGH,CHATSWORTH,CA,https://aggelerhs-lausd-ca.schoolloop.com/
JOSEPH ARNOLD ELEMENTARY,TORRANCE,CA,https://arnold.tusd.org/
CALLE MAYOR MIDDLE,TORRANCE,CA,https://callemayor.tusd.org/
SOUTH HIGH,TORRANCE,CA,https://shs.tusd.org/
JOHN ADAMS ELEMENTARY,TORRANCE,CA,http://adams.tusd.org/
CLEVELAND ELEMENTARY,LAKEWOOD,CA,https://www.stocktonusd.net/Cleveland
