diff --dolt a/hospitals b/hospitals
--- a/hospitals @ dl43798jiee35pu8l9c52fvd2gt38v32
+++ b/hospitals @ m2epp66erpk5uuk9qpd3jmrelgvnpi9c
+---+--------+----------------------------------------------------------+---------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|   | ccn    | homepage                                                 | cdm_indirect_url                                                                                                          | cdm_url                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| > | 370236 | https://integrisok.com/                                  | https://integrisok.com/patient-information/pricing                                                                        | https://integrisok.com/-/media/Pricing/2021/Edmond-Chargemaster.ashx?revision=7c105149-df6e-4d0a-8bd7-5470546f9e3f                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
| < | 370240 | https://www.integriscommunityhospital.com/               | https://integrisok.com/patient-information/pricing                                                                        | https://integrisok.com/-/media/Pricing/2020/ICH-Council-Crossing-Average-Charges-per-DRG.ashx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| > | 370240 | https://www.integriscommunityhospital.com/               | https://integrisok.com/patient-information/pricing                                                                        | https://integrisok.com/-/media/Pricing/2020/ICH-Council-Crossing-Average-Charges-per-DRG.ashx?revision=0c7b0963-555c-4a68-aafc-676516224744                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| < | 372016 | https://integrisok.com/                                  | https://integrisok.com/patient-information/pricing                                                                        | https://integrisok.com/-/media/Pricing/2021/Bass-Chargemaster.ashx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
| > | 372016 | https://integrisok.com/                                  | https://integrisok.com/patient-information/pricing                                                                        | https://integrisok.com/-/media/Pricing/2021/Bass-Chargemaster.ashx?revision=f9a7dc82-7755-4dde-8f13-ba33fa411e37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |
| < | 379803 | https://baptist.integrisok.com/                          | https://integrisok.com/patient-information/pricing                                                                        | https://integrisok.com/-/media/Pricing/2021/Baptist-Chargemaster.ashx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |
| > | 379803 | https://baptist.integrisok.com/                          | https://integrisok.com/patient-information/pricing                                                                        | https://integrisok.com/-/media/Pricing/2021/Baptist-Chargemaster.ashx?revision=619202e3-68cb-4a0e-af3f-28876083f94c                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| < | 380071 | https://willamettevalleymedical.com/                     | 
https://willamettevalleymedical.com/hospital-charges-listing                                                             | https://willamettevalleymedical.com/sites/willamette/assets/uploads/62-1762552_WILLAMETTE_VALLEY_MEDICAL_CENTER_StandardCharges.zip                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| > | 380071 | https://willamettevalleymedical.com/                     | https://willamettevalleymedical.com/hospital-charges-listing                                                              | https://willamettevalleymedical.com/sites/willamette/assets/uploads/62-1762552_WILLAMETTE_VALLEY_MEDICAL_CENTER_StandardCharges.zip                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| < | 390050 | https://www.ahn.org/                                     | https://www.ahn.org/patients-visitors/patients/financial-services/hospital-charges.html                                   | https://search.hospitalpriceindex.com/hpi2/machineReadable/alleghenygeneralhospital/7871or                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| > | 390050 | https://www.ahn.org/                                     | https://www.ahn.org/patients-visitors/patients/financial-services/hospital-charges.html                                   | https://search.hospitalpriceindex.com/hpi2/hospital/Allegheny General Hospital/7871                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| < | 449806 | https://www.methodisthealth.org/                         | https://www.methodisthealth.org/patients-guests/billing-department.dot                                                    | https://www.methodisthealth.org/dA/7f97124b5b/620479367_MethodistUniversity_standardcharges_20220608.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| > | 449806 | https://www.methodisthealth.org/                         | https://www.methodisthealth.org/patients-guests/billing-department.dot                                                    | https://www.methodisthealth.org/dA/7f97124b5b/620479367_MethodistUniversity_standardcharges_20220608.txt?language_id=1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| < | 450044 | https://utswmed.org/                                     | https://utswmed.org/patient-resources/billing-and-insurance/pricing-transparency/                                         | http:/profiles.utsouthwestern.edu/documents/1738/UT_Southwestern_Hospital_Chargemaster_2022_04_06.xlsb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| > | 450044 | https://utswmed.org/                                     | https://utswmed.org/patient-resources/billing-and-insurance/pricing-transparency/                                         | https://profiles.utsouthwestern.edu/documents/1738/UT_Southwestern_Hospital_Chargemaster_2022_04_06.xlsb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| < | 450196 | https://parisregionalmedical.com/                        | https://parisregionalmedical.com/hospital-charges-listing                                                                 | https:/parisregionalmedical.com/sites/paris/assets/uploads/33-1073948_PARIS_REGIONAL_MEDICAL_CENTER_StandardCharges.zip                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| > | 450196 | https://parisregionalmedical.com/                        | https://parisregionalmedical.com/hospital-charges-listing                                                                 | https://parisregionalmedical.com/sites/paris/assets/uploads/33-1073948_PARIS_REGIONAL_MEDICAL_CENTER_StandardCharges.zip                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
+---+--------+----------------------------------------------------------+---------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
