property_id,physical_address,city,zip5,sale_date,sale_price,county,state,source_url
240924108014,36 BLACK SULPHUR PL,PARACHUTE,81635,2016-10-25 00:00:00,155000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239314300201,NOT AVAILABLE,CARBONDALE,81623,2000-08-01 00:00:00,295800,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213010,128 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515311008,38 BEAVER CT,GLENWOOD SPRINGS,81601,2012-12-07 00:00:00,408000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204011,90 CEDAR CIR,PARACHUTE,81635,2009-05-22 00:00:00,174900,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719109007,156 E CARSON CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719109008,150 E CARSON CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239924200031,NOT AVAILABLE,SILT,81652,2001-12-28 00:00:00,100000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214014,124 QUEEN CITY CIR,PARACHUTE,81635,2001-07-25 00:00:00,125000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205012,13 CEDAR CIR,PARACHUTE,81635,1997-04-21 00:00:00,83000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205011,25 CEDAR CIR,PARACHUTE,81635,2020-11-17 00:00:00,154000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205010,37 CEDAR CIR,PARACHUTE,81635,2016-06-17 00:00:00,146000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205009,49 CEDAR CIR,PARACHUTE,81635,2006-10-27 00:00:00,142900,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213024,162 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205008,61 CEDAR CIR,PARACHUTE,81635,2021-05-13 00:00:00,242900,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205007,85 CEDAR CIR,PARACHUTE,81635,2013-02-08 00:00:00,25100,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213022,20 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212018,157 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104001,14 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104002,24 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104003,38 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104004,50 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239923100021,6600 313 COUNTY RD,NEW CASTLE,81647,1998-11-05 00:00:00,80000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104005,60 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104006,72 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515311003,57 BEAVER CT,GLENWOOD SPRINGS,81601,2021-08-31 00:00:00,700000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104007,84 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104008,98 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104009,110 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240924108013,26 BLACK SULPHUR PL,PARACHUTE,81635,2006-11-13 00:00:00,163000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216017,113 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215004,55 QUEEN CITY CIR,PARACHUTE,81635,2019-04-04 00:00:00,203000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214005,54 QUEEN CITY CIR,PARACHUTE,81635,2017-07-19 00:00:00,145000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215007,129 QUEEN CITY CIR,PARACHUTE,81635,2004-11-19 00:00:00,120000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104010,122 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240923300083,6590 6 & 24 HWY,PARACHUTE,81635,1995-08-02 00:00:00,113000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515311009,48 BEAVER CT,GLENWOOD SPRINGS,81601,2015-03-31 00:00:00,489000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213009,138 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216016,93 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204010,98 CEDAR CIR,PARACHUTE,81635,2016-10-24 00:00:00,134000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104011,132 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239923100022,7228 313 COUNTY RD,NEW CASTLE,81647,1999-10-04 00:00:00,60000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216015,81 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213023,12 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214015,134 QUEEN CITY CIR,PARACHUTE,81635,2003-04-25 00:00:00,132500,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216014,69 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216013,59 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216018,141 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216012,47 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104012,138 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240924108012,16 BLACK SULPHUR PL,PARACHUTE,81635,2005-04-19 00:00:00,136200,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240923100031,NOT AVAILABLE,PARACHUTE,81635,1992-08-21 00:00:00,10000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515311002,73 BEAVER CT,GLENWOOD SPRINGS,81601,2019-09-11 00:00:00,573000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216011,31 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212017,167 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214004,42 QUEEN CITY CIR,PARACHUTE,81635,2011-08-17 00:00:00,135000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213008,150 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215003,41 QUEEN CITY CIR,PARACHUTE,81635,2004-10-22 00:00:00,129500,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215008,141 QUEEN CITY CIR,PARACHUTE,81635,2017-08-29 00:00:00,173000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205001,187 CEDAR CIR,PARACHUTE,81635,2018-10-12 00:00:00,191900,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205002,175 CEDAR CIR,PARACHUTE,81635,2019-05-31 00:00:00,187300,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205003,163 CEDAR CIR,PARACHUTE,81635,2019-04-18 00:00:00,188500,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205004,149 CEDAR CIR,PARACHUTE,81635,2019-05-10 00:00:00,187000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205006,111 CEDAR CIR,PARACHUTE,81635,2021-04-05 00:00:00,180000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719205005,137 CEDAR CIR,PARACHUTE,81635,2020-03-15 00:00:00,190000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515311010,68 BEAVER CT,GLENWOOD SPRINGS,81601,2019-05-06 00:00:00,579000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212016,175 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239924100090,NOT AVAILABLE,NEW CASTLE,81647,2020-04-29 00:00:00,680000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515100018,NOT AVAILABLE,CARBONDALE,81623,2006-09-11 00:00:00,212000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214016,146 QUEEN CITY CIR,PARACHUTE,81635,2016-08-18 00:00:00,155000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239923200018,313 COUNTY RD,SILT,81652,1993-02-03 00:00:00,35000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104013,144 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216019,153 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515100017,NOT AVAILABLE,CARBONDALE,81623,2006-09-11 00:00:00,212000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239923200019,6271 313 COUNTY RD,NEW CASTLE,81647,2002-11-25 00:00:00,400000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216010,11 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
241735200010,NOT AVAILABLE,DEBEQUE,81630,2003-03-05 00:00:00,1750000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204009,106 CEDAR CIR,PARACHUTE,81635,2020-09-01 00:00:00,255000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212015,187 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239923200039,313 COUNTY RD,NEW CASTLE,81647,2002-11-25 00:00:00,400000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214003,30 QUEEN CITY CIR,PARACHUTE,81635,2019-07-15 00:00:00,205000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213007,160 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215002,27 QUEEN CITY CIR,PARACHUTE,81635,2007-09-27 00:00:00,160000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239923200058,313 COUNTY RD,NEW CASTLE,81647,2017-08-04 00:00:00,130000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215009,155 QUEEN CITY CIR,PARACHUTE,81635,2000-08-28 00:00:00,139000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105011,13 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105012,25 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240319200027,NOT AVAILABLE,RIFLE,81650,2008-02-15 00:00:00,1435000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214017,158 QUEEN CITY CIR,PARACHUTE,81635,2020-04-24 00:00:00,190000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105013,37 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105014,49 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212014,199 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105015,61 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105016,73 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239515211011,78 BEAVER CT,GLENWOOD SPRINGS,81601,2001-06-29 00:00:00,65000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105017,85 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239922100115,313 COUNTY RD,SILT,81652,2020-04-09 00:00:00,101300,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216020,163 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105018,97 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104014,158 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105019,109 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105020,131 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204008,114 CEDAR CIR,PARACHUTE,81635,2005-07-05 00:00:00,120000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239922100036,5232 313 COUNTY RD,NEW CASTLE,81647,1993-04-01 00:00:00,45000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213006,172 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214002,18 QUEEN CITY CIR,PARACHUTE,81635,2018-06-05 00:00:00,170000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216009,258 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212013,211 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215010,167 QUEEN CITY CIR,PARACHUTE,81635,2014-09-24 00:00:00,106700,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719214018,170 QUEEN CITY CIR,PARACHUTE,81635,2021-11-16 00:00:00,155760,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204001,190 CEDAR CIR,PARACHUTE,81635,2018-06-22 00:00:00,167000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719215001,13 QUEEN CITY CIR,PARACHUTE,81635,2020-07-13 00:00:00,213500,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204002,180 CEDAR CIR,PARACHUTE,81635,2003-11-25 00:00:00,110000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204003,168 CEDAR CIR,PARACHUTE,81635,2018-09-27 00:00:00,175000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204004,158 CEDAR CIR,PARACHUTE,81635,2017-05-31 00:00:00,124000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204005,146 CEDAR CIR,PARACHUTE,81635,2017-01-13 00:00:00,115000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719216021,175 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204006,134 CEDAR CIR,PARACHUTE,81635,2021-11-01 00:00:00,275000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719204007,122 CEDAR CIR,PARACHUTE,81635,2021-05-19 00:00:00,244000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212012,223 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719104015,166 SILVER PLUME DR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719213005,184 IRON WEDGE CIR,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719212011,235 BLACKHAWK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105010,14 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105009,24 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240924200156,4827 300 COUNTY RD,PARACHUTE,81635,2004-11-02 00:00:00,450000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105008,38 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105007,50 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105006,60 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105005,72 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105004,84 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
239314300200,NOT AVAILABLE,CARBONDALE,81623,2000-08-01 00:00:00,295800,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105003,98 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105002,110 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
240719105001,128 TAMARISK TRL,PARACHUTE,81635,2017-07-26 00:00:00,10000000,GARFIELD,CO,https://data-garfieldcolorado.opendata.arcgis.com/datasets/garfieldcolorado::garfield-county-parcels/
