property_id,book,page,sale_date,sale_price,physical_address,county,state,source_url
2946990511,,,2018-12-03 19:00:00,0,630 N MAIN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2928956393,1021,626,2018-02-20 19:00:00,0,212 BOB WHITE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2949377942,1081,116,2021-05-11 20:00:00,10000,1732 US HIGHWAY 1 N,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2956020316,943,706,2012-12-11 19:00:00,7000,449 HALIFAX ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2937729757,138,369,1977-12-31 19:00:00,0,125 TUNSTALL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2967893408,1054,687,2020-04-02 20:00:00,3000,1571 US HIGHWAY 158 E,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2929650598,743,29,2002-11-14 19:00:00,41000,151 NC HIGHWAY 43,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2021849825,661,192,1998-06-02 20:00:00,0,ROUGH RD VA OFF,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2929652133,1012,19,2017-06-18 20:00:00,0,895 OINE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2938622227,472,264,1988-05-05 20:00:00,22500,205 US HIGHWAY 1,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2924163248,278,294,1975-12-31 19:00:00,0,1626 TOWER RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2927359385,337,279,1979-12-31 19:00:00,1000,214 AXTELL RIDGEWAY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2935570942,313,88,1977-12-31 19:00:00,0,158 NORTH COOPER DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946766565,849,787,2007-06-05 20:00:00,210000,315 W RIDGEWAY ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2080042886,982,22,2015-07-13 20:00:00,0,1413 CHURCH HILL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2907643980,331,132,2005-10-13 20:00:00,0,134 CLARENCE BOYD RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2938236549,675,545,1999-03-07 19:00:00,0,222 OINE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2907752383,928,780,2012-01-19 19:00:00,0,131 CLARENCE BOYD RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2080906412,392,250,1983-12-31 19:00:00,0,DRIFTWOOD CT,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2999084713,534,152,1990-11-18 19:00:00,0,169 RECREATION LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2976151547,331,149,1978-12-31 19:00:00,0,831 MACON EMBRO RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2973652326,630,540,1996-12-05 19:00:00,0,760 HUGH DAVIS RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2001541329,609,601,1995-09-12 20:00:00,0,BOULDER BLVD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2956065384,761,897,2003-10-26 20:00:00,0,306 N BUTE ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2969417921,459,26,1987-10-08 20:00:00,3500,762 OAKVILLE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2907608815,938,705,2012-08-30 20:00:00,23000,US HWY 1,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2907755525,322,294,1978-12-31 19:00:00,0,295 MANSON DREWRY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3917354534,320,99,1978-12-31 19:00:00,0,195 BILL SKINNER RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2922619541,674,722,1999-03-15 20:00:00,0,2975 US HIGHWAY 401 S,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2080030111,384,304,1982-12-31 19:00:00,0,1325 CHURCH HILL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2928531587,422,180,1985-12-15 19:00:00,0,131 BELL JOHNSON LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2935578163,945,332,2013-01-14 19:00:00,0,1178 DR MARTIN LUTHER KING JR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946756348,907,198,2010-08-11 20:00:00,0,107 BREHON ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946831676,540,46,1991-03-06 19:00:00,74500,307 S MAIN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2955649042,580,19,1993-08-16 20:00:00,0,BALTIMORE RD OFF,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2909986633,446,70,1987-02-24 19:00:00,0,110 ALEXANDER BILLOCK LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946183329,669,216,1998-12-02 19:00:00,0,126 NO BOTTOM RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2936965037,756,752,2003-08-19 20:00:00,0,262 NO BOTTOM RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946183592,983,794,2015-08-24 20:00:00,0,321 RIDGEWAY WARRENTON RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3001141808,853,905,2007-08-07 20:00:00,195000,618 EBONY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2976363297,270,339,1974-12-31 19:00:00,0,215 CARROLL TOWN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2907750719,437,322,1986-10-01 20:00:00,0,319 MANSON DREWRY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3010782131,862,882,2008-01-07 19:00:00,645000,111 ASH CT,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2907752966,1064,429,2020-09-20 20:00:00,154500,323 MANSON DREWRY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2977117140,812,672,2005-12-07 19:00:00,7000,518 MACON EMBRO RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2927450139,1043,553,2019-07-30 20:00:00,40000,222 AXTELL RIDGEWAY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2040002607,1026,427,2018-06-21 20:00:00,0,214 CARRIE DUNN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2973658060,801,439,2005-07-13 20:00:00,35000,772 HUGH DAVIS RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2939412452,506,165,1989-09-17 20:00:00,2500,151 LEROY GREEN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2939417152,667,247,1998-10-15 20:00:00,0,865 HEAVEN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2040213623,667,247,1998-10-15 20:00:00,0,1924 US HIGHWAY 1 N,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2975697888,829,705,2006-08-30 20:00:00,0,1254 MACON EMBRO RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2976266182,1027,467,2018-07-19 20:00:00,0,193 CARROLL TOWN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2909804058,1030,771,2018-10-01 20:00:00,26000,331 BURCHETTE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2909805223,1030,771,2018-10-01 20:00:00,26000,337 BURCHETTE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2978205872,522,124,1990-05-17 20:00:00,0,1790 US HIGHWAY 158 E,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2928833738,681,394,1972-12-31 19:00:00,0,291 ST TAMMANY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2917219470,489,188,1988-12-28 19:00:00,0,1190 MANSON AXTELL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2978200665,837,270,2006-06-20 20:00:00,0,1764 US HIGHWAY 158 E,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2956065820,160,375,1946-01-01 00:00:00,0,315 N BUTE ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2931266755,731,203,2002-09-08 20:00:00,0,ED ALSTON RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2976056274,1059,356,2020-07-01 20:00:00,475000,521 SLICK WILLIAMS RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2976571347,342,174,2005-10-30 20:00:00,0,305 CARROLL TOWN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000323487,655,175,1998-03-01 19:00:00,0,EATON FERRY RD OFF,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2040738250,926,407,2011-11-28 19:00:00,0,1305 SR OFF,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2050051474,967,323,2014-05-21 20:00:00,74000,ST SING RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2966080375,509,331,1989-11-15 19:00:00,500,264 BIG WOODS RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2938836490,990,873,2016-02-10 19:00:00,0,906 JONES ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000548384,1079,781,2021-04-22 20:00:00,230000,211 S SUNSET DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000329904,195,484,1959-06-22 00:00:00,0,1719 EATON FERRY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2957012802,355,92,1980-12-31 19:00:00,0,808 N MAIN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2957015438,355,92,1980-12-31 19:00:00,0,1305 & 1325 SR OFF,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2915065284,865,449,2008-02-20 19:00:00,0,1114 SR & VANCE CO LINE,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3001362422,906,876,2010-08-03 20:00:00,431500,455 MILL CREEK DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946673471,552,609,1991-10-31 20:00:00,50000,527 W RIDGEWAY ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3010986003,598,12,1994-12-04 19:00:00,178000,115 BEECH CT,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2001543808,1008,24,2017-03-22 20:00:00,160000,158 BOULDER BLVD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2911974573,310,319,1977-12-31 19:00:00,1000,335 SUMMIT RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2889476892,685,715,1999-12-12 19:00:00,0,1628 SR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2081486295,703,917,2001-04-18 20:00:00,266500,115 POPLAR DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3011911288,660,428,1998-05-25 20:00:00,0,516 LIZARD CREEK RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2001706791,718,305,2001-03-05 19:00:00,0,WALTER ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2989976714,848,326,2006-05-23 20:00:00,0,121 SAILBOAT LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000740060,855,427,2007-08-08 20:00:00,231000,250 PARKWAY DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3909975032,1065,552,2020-10-04 20:00:00,63000,120 MINNOW LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2090111790,487,241,1988-11-29 19:00:00,1000,HOLIDAY DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3909990535,983,615,1996-07-22 20:00:00,152500,219 GREENBRIAR RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2000677669,967,603,2014-06-01 20:00:00,0,6989 DREWRY VIRGINIA LINE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2000852150,967,603,2014-06-01 20:00:00,0,1200 SR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2091986008,,,2018-12-18 19:00:00,0,RUBY LANE,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2091976908,,,2018-12-18 19:00:00,0,182 RUBY LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2001576299,1076,466,2021-03-10 19:00:00,0,144 ORR LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2000480430,1082,96,2021-05-24 20:00:00,425000,126 ROSE HILL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3020199127,867,379,2008-03-14 20:00:00,392500,108 W OAK GROVE TRL,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2091886185,1067,690,2020-11-03 19:00:00,500000,811 PIGEON PATH,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3010979264,1025,664,2018-06-03 20:00:00,0,134 HOLLY PT,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3001268417,575,533,1993-05-18 20:00:00,56000,468 MILL CREEK DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2956371634,558,303,1992-03-26 20:00:00,4500,204 RED HILL LOOP RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000991810,757,374,2003-08-07 20:00:00,320000,131 WATERWAY DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946825080,979,434,2015-05-07 20:00:00,60000,522 WHITE ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2989772869,831,258,2006-11-02 20:00:00,12000,CLUB DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2956278558,582,561,1993-10-27 20:00:00,0,194 RED HILL LOOP RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2071772690,984,419,2015-09-09 20:00:00,0,120 WELLINGTON DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3011980263,777,466,2004-06-17 20:00:00,0,BREEZEWOOD LANE OFF,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3909569029,623,257,1996-07-14 20:00:00,66250,216 GASTON BAY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3010980375,765,983,2003-12-11 19:00:00,74100,365 WILDWOOD CIR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3010980426,765,983,2003-12-11 19:00:00,3900,CLUB DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3010976416,1016,99,2017-10-03 20:00:00,0,123 HOLLY PT,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2928510730,907,433,2010-08-17 20:00:00,189000,RIDGEWAY DREWRY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2000476812,384,160,1982-12-31 19:00:00,51500,184 SPAIN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3020298263,834,584,2006-10-30 20:00:00,0,147 QUAIL SHORES RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2091328737,720,179,2002-02-19 19:00:00,15000,144 PLEASANT VIEW RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946758570,849,425,2007-06-07 20:00:00,145000,225 GRAHAM ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2913701611,361,54,1980-12-31 19:00:00,0,1133 SR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2081542199,953,794,2013-06-30 20:00:00,280000,167 LAUREL BLUFF DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946950064,880,391,2008-11-24 19:00:00,250000,202 E MACON ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2933818283,1009,726,2017-04-27 20:00:00,10000,136 MOSES LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946848836,352,124,1980-12-31 19:00:00,0,118 E MARKET ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2934617106,897,234,2009-11-05 19:00:00,30000,942 LIMER TOWN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946990789,616,382,1996-02-14 19:00:00,4000,N MAIN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946993921,770,114,2004-03-11 19:00:00,57000,654 N MAIN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2931185022,617,63,1996-02-21 19:00:00,0,LICKSKILLET RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946991933,1040,564,2019-05-19 20:00:00,0,648 N MAIN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2956053235,691,938,2001-02-27 19:00:00,0,410 CHURCH ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2956054220,1053,60,2020-02-23 19:00:00,35000,414 CHURCH ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2939971017,916,589,2011-03-10 19:00:00,0,326 MICHAELS QUARRY RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2071651490,1014,249,2017-08-15 20:00:00,270000,252 LITTLE PONDEROSA RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2030817380,790,623,2005-02-02 19:00:00,0,117 COUNTRYSIDE DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2020601692,565,92,1992-08-28 20:00:00,0,147 KERR LAKE COLE BRIDGE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2922621968,737,915,2002-12-10 19:00:00,0,114 ANNIE LEE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2965376340,598,518,1994-12-21 19:00:00,10000,HWY 58,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2946749299,905,580,2010-07-05 20:00:00,0,114 COLLEGE ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3001135208,926,605,2011-12-01 19:00:00,395000,185 HORSESHOE BEND RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2081904588,1000,356,2016-09-18 20:00:00,0,188 HOLLY TRAIL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2081809416,971,449,2014-09-04 20:00:00,0,166 HOLLY TRAIL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2000718712,443,338,2019-02-19 19:00:00,16000,398 ELLINGTON RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2945950491,941,35,2012-10-16 20:00:00,23000,269 HAMME MILL RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2944202935,363,99,1981-12-31 19:00:00,3981,672 LIMER TOWN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2927597367,446,57,1987-02-24 19:00:00,8000,610 US HIGHWAY 1 S,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2944248618,1011,103,2017-05-25 20:00:00,101500,438 LIMER TOWN RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2938800965,970,607,2014-08-14 20:00:00,6500,201 WARRENTON ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2937698901,881,575,2009-01-01 19:00:00,73500,302 ELM ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2938528635,377,188,1982-12-31 19:00:00,52500,105 TERRELL ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2091979683,470,241,1988-04-10 20:00:00,27500,196 RUBY LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2091977884,459,319,1987-10-20 20:00:00,10530,RUBY LN,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2937414215,904,811,2010-06-14 20:00:00,239000,709 RIDGEWAY WARRENTON RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2991966811,761,392,2003-10-01 20:00:00,0,142 SAINT ANNE RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2927936432,730,574,2002-08-29 20:00:00,0,192 CROWDERS POND RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2938605960,1027,677,2018-07-24 20:00:00,85000,401 DARDEN ST,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2937044577,787,768,2004-11-07 19:00:00,0,970 RIDGEWAY WARRENTON RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2927733244,,,2021-02-18 19:00:00,0,134 CROWDERS POND RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2937424617,,,2021-02-18 19:00:00,0,RIDGEWAY WARRENTON RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2964457856,552,430,1991-10-24 20:00:00,10000,1358 NC HIGHWAY 58,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2991637468,249,610,1972-04-30 20:00:00,0,1259 RICHARDSON RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2010025041,1083,589,2021-06-20 20:00:00,0,794 ELLINGTON FARM RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
2040564882,1086,56,2021-07-22 20:00:00,7500,543 PASCHALL STATION RD,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000821668,1066,803,2020-10-25 20:00:00,0,341 LAKESIDE DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000729096,942,844,2012-11-19 19:00:00,200000,376 LAKESIDE DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000820292,1085,735,2021-07-19 20:00:00,17000,PARKVIEW CIR & LAKESIDE DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000821303,1064,336,2020-09-17 20:00:00,285000,342 LAKESIDE DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000820434,1073,651,2021-01-31 19:00:00,180000,338 LAKESIDE DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3000818522,583,163,1993-11-05 20:00:00,15000,OAK RIDGE CT,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3011707073,863,206,2008-01-03 19:00:00,65000,LAUREL CT,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
3010799832,863,206,2008-01-03 19:00:00,65000,N OAK DR,WARREN,NC,https://arcgis5.roktech.net/arcgis/rest/services/Warren/RokMap/MapServer/3
