Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"BAYCARE","CHARGE","10001693","HIV-1 PHENOTYPE 1 TO 10 DRUGS","87903","1,980.00","885.95","1,683.00","866.78","1,097.66","1,683.00","854.66","1,265.15","1,683.00","946.90","946.64","1,207.80","1,584.00","1,024.53","1,028.74","1,065.43","1,683.00","1,089.00","1,018.09","1,683.00","844.00","1,032.92","954.54","1,077.21","1,089.00","844.00","1,683.00"
"BAYCARE","CHARGE","10001694","HIV PHENOTYPE ADD DRUGS","87904","151.00","67.56","128.35","66.10","83.71","128.35","65.18","96.48","128.35","72.21","72.19","92.11","120.80","78.13","78.45","81.25","128.35","83.05","77.64","128.35","64.37","78.77","72.80","82.15","83.05","64.37","128.35"
"BAYCARE","CHARGE","10001695","CYTOPATHOLOGY, NON-GYN","88104","180.00","72.44","153.00","79.92","104.23","153.00","98.44","135.13","153.00","81.78","96.51","109.80","144.00","118.02","104.27","109.49","153.00","99.00","107.89","153.00","106.13","129.83","107.97","124.33","99.00","72.44","153.00"
"BAYCARE","CHARGE","10001696","CYTOPATHOLOGY CONCENTRATED","88108","265.00","128.57","225.25","111.19","143.59","225.25","122.76","170.01","225.25","129.26","135.94","161.65","212.00","143.76","142.01","147.62","225.25","145.75","168.79","225.25","131.72","157.90","133.32","149.38","145.75","111.19","225.25"
"BAYCARE","CHARGE","10001697","CYTOPATH THINPREP NON-GYN","88112","140.00","57.67","119.00","56.72","74.96","119.00","60.89","95.73","119.00","59.19","63.50","85.40","112.00","69.22","72.83","76.18","119.00","77.00","74.74","119.00","61.27","77.49","67.11","77.30","77.00","56.72","119.00"
"BAYCARE","CHARGE","10001700","PERICARDIOCENTESIS","","4,600.00","2,243.99","3,910.00","2,208.70","2,880.64","3,910.00","2,303.16","3,045.52","3,910.00","2,258.56","2,337.86","2,806.00","3,680.00","2,620.86","2,734.25","2,851.67","3,910.00","2,530.00","2,690.08","3,910.00","2,313.07","2,886.26","2,490.89","2,829.07","2,530.00","2,208.70","3,910.00"
"BAYCARE","CHARGE","10001701","CYTOPATHOLOGY SMEARS, NON-GYN","88160","165.00","71.75","140.25","63.06","84.46","140.25","66.40","121.14","140.25","67.10","66.34","100.65","132.00","83.45","77.51","81.17","140.25","90.75","78.77","140.25","73.14","93.06","70.22","81.11","90.75","63.06","140.25"
"BAYCARE","CHARGE","10001702","CYTOPATH SMEARS WITH PROCESS","88161","150.00","65.23","127.50","57.33","76.78","127.50","60.37","110.13","127.50","61.00","60.31","91.50","120.00","75.86","70.46","73.79","127.50","82.50","71.61","127.50","66.49","84.60","63.83","73.74","82.50","57.33","127.50"
"BAYCARE","CHARGE","10001705","FNA ADEQUACY EVALUATION","88172","210.00","83.10","178.50","53.09","72.21","178.50","92.11","113.29","178.50","70.35","76.92","128.10","168.00","107.03","89.12","93.60","178.50","115.50","106.55","178.50","94.23","118.01","81.96","95.56","115.50","53.09","178.50"
"BAYCARE","CHARGE","10001706","FNA INTERPRETATION & REPORT","88173","365.00","147.99","310.25","118.55","157.85","310.25","166.25","242.02","310.25","136.70","146.86","222.65","292.00","191.86","167.65","175.66","310.25","200.75","192.16","310.25","170.65","213.32","157.77","182.67","200.75","118.55","310.25"
"BAYCARE","CHARGE","10001707","PAP THIN PREP AUTO SCREEN","88175","170.00","52.57","144.50","35.09","45.55","144.50","37.98","98.60","144.50","47.01","59.76","103.70","136.00","89.62","39.77","40.63","144.50","93.50","38.55","144.50","66.47","81.09","62.69","73.97","93.50","35.09","144.50"
"BAYCARE","CHARGE","10001709","MISC PROCEDURE MINOR","","250.00","146.49","212.50","149.89","184.50","212.50","151.61","194.68","212.50","157.38","161.02","152.50","200.00","162.87","201.79","205.86","212.50","137.50","195.05","212.50","135.88","159.37","152.49","168.37","137.50","135.88","212.50"
"BAYCARE","CHARGE","10001712","FLOW CYTOMETRY, DNA ANALYSIS","88182","500.00","217.42","425.00","191.09","255.93","425.00","201.23","367.09","425.00","203.33","201.04","305.00","400.00","252.88","234.88","245.98","425.00","275.00","238.69","425.00","221.63","282.01","212.77","245.79","275.00","191.09","425.00"
"BAYCARE","CHARGE","10001713","FLOW CYTOMETRY, FIRST MARKER","88184","290.00","86.93","246.50","73.68","99.03","246.50","87.09","151.39","246.50","85.34","89.26","176.90","232.00","109.34","97.84","102.46","246.50","159.50","109.44","246.50","99.47","125.97","95.42","111.37","159.50","73.68","246.50"
"BAYCARE","CHARGE","10001714","FLOW CYTOMETRY EA ADDL MARKER","88185","175.00","54.27","148.75","45.56","61.59","148.75","52.27","91.96","148.75","50.83","52.88","106.75","140.00","64.39","58.65","61.45","148.75","96.25","64.20","148.75","58.34","74.12","57.10","66.72","96.25","45.56","148.75"
"BAYCARE","CHARGE","10001715","TISSUE CULTURE, LYMPHOCYTES","88230","380.00","261.63","323.00","277.48","379.28","323.00","281.81","380.00","323.00","305.29","298.98","231.80","304.00","317.03","329.04","345.57","323.00","209.00","340.56","323.00","166.17","212.53","269.61","314.83","209.00","166.17","380.00"
"BAYCARE","CHARGE","10001717","TISSUE CULTURE; SOLID TISSUE","88233","1,010.00","691.93","858.50","471.34","644.15","858.50","485.72","852.10","858.50","454.60","428.66","616.10","808.00","473.44","533.38","559.97","858.50","555.50","631.40","858.50","452.33","577.58","527.56","615.96","555.50","428.66","858.50"
"BAYCARE","CHARGE","10001719","TISSUE CULTURE, AMNIO FL OR CV","88235","650.00","282.64","552.50","248.42","332.71","552.50","261.59","477.22","552.50","264.33","261.36","396.50","520.00","328.74","305.34","319.77","552.50","357.50","310.30","552.50","288.12","366.61","276.61","319.52","357.50","248.42","552.50"
"BAYCARE","CHARGE","10001720","TISSUE CULTURE, BONE MARROW","88237","550.00","130.39","467.50","130.43","172.85","467.50","133.12","239.68","467.50","148.61","145.29","335.50","440.00","173.03","158.31","165.68","467.50","302.50","179.61","467.50","157.58","195.80","144.59","167.46","302.50","130.39","467.50"
"BAYCARE","CHARGE","10001721","TISSUE CULTURE; TUMOR","88239","655.00","284.82","556.75","250.33","335.27","556.75","263.61","480.89","556.75","266.36","263.37","399.55","524.00","331.27","307.69","322.23","556.75","360.25","312.68","556.75","290.34","369.43","278.73","321.98","360.25","250.33","556.75"
"BAYCARE","CHARGE","10001723","CHROM ANALYSIS, 5 CELLS, 1 KAR","88261","795.00","345.70","675.75","303.84","406.93","675.75","319.95","583.67","675.75","323.29","319.66","484.95","636.00","402.08","373.46","391.10","675.75","437.25","379.51","675.75","352.39","448.39","338.31","390.80","437.25","303.84","675.75"
"BAYCARE","CHARGE","10001725","CHROM ANA, 15-20 CELLS, 2 KARY","88262","1,110.00","760.86","943.50","550.51","752.37","943.50","565.96","955.75","943.50","543.18","515.79","677.10","888.00","565.40","627.85","659.19","943.50","610.50","727.35","943.50","495.81","633.22","602.88","703.91","610.50","495.81","955.75"
"BAYCARE","CHARGE","10001727","CHROMOSOME ANALYSIS 20-25 CELL","88264","745.00","156.41","633.25","170.26","230.67","633.25","176.36","312.42","633.25","193.83","181.06","454.45","596.00","227.12","215.69","226.49","633.25","409.75","248.73","633.25","195.48","251.10","181.03","211.36","409.75","156.41","633.25"
"BAYCARE","CHARGE","10001729","CHROM ANALYSIS 15 CELLS, 1 KAR","88267","1,260.00","547.89","1,071.00","481.55","644.95","1,071.00","507.09","925.07","1,071.00","512.39","506.63","768.60","1,008.00","637.26","591.89","619.86","1,071.00","693.00","601.49","1,071.00","558.51","710.66","536.19","619.38","693.00","481.55","1,071.00"
"BAYCARE","CHARGE","10001731","CHROM ANAL INSITU 6-12COL,1KAR","88269","1,100.00","478.32","935.00","420.40","563.05","935.00","442.70","807.60","935.00","447.32","442.29","671.00","880.00","556.34","516.73","541.15","935.00","605.00","525.11","935.00","487.59","620.41","468.10","540.73","605.00","420.40","935.00"
"BAYCARE","CHARGE","10001732","CHROMOSOME ANALYSIS, IN SITU","88269","1,100.00","478.32","935.00","420.40","563.05","935.00","442.70","807.60","935.00","447.32","442.29","671.00","880.00","556.34","516.73","541.15","935.00","605.00","525.11","935.00","487.59","620.41","468.10","540.73","605.00","420.40","935.00"
"BAYCARE","CHARGE","10001733","CYTOGENETIC PROBE, EACH (FISH)","88271","285.00","92.52","242.25","74.37","97.79","242.25","76.48","139.77","242.25","81.60","81.86","173.85","228.00","91.99","86.18","90.01","242.25","156.75","91.72","242.25","88.64","108.08","86.82","100.21","156.75","74.37","242.25"
"BAYCARE","CHARGE","10001734","CHROMOSOME IN SITU 10-30 CELLS","88273","425.00","184.81","361.25","162.43","217.54","361.25","171.04","312.03","361.25","172.83","170.89","259.25","340.00","214.95","199.65","209.08","361.25","233.75","202.89","361.25","188.39","239.71","180.86","208.92","233.75","162.43","361.25"
"BAYCARE","CHARGE","10001735","FISH INSITU 10-30 CELLS","88273","425.00","184.81","361.25","162.43","217.54","361.25","171.04","312.03","361.25","172.83","170.89","259.25","340.00","214.95","199.65","209.08","361.25","233.75","202.89","361.25","188.39","239.71","180.86","208.92","233.75","162.43","361.25"
"BAYCARE","CHARGE","10001737","FISH INSITU 25-99 CELLS","88274","460.00","200.02","391.00","175.80","235.46","391.00","185.13","337.72","391.00","187.06","184.96","280.60","368.00","232.65","216.09","226.30","391.00","253.00","219.59","391.00","203.90","259.45","195.75","226.12","253.00","175.80","391.00"
"BAYCARE","CHARGE","10001739","FISH INSITU 100-300 CELLS","88275","315.00","95.95","267.75","79.73","104.63","267.75","81.55","148.11","267.75","88.19","88.69","192.15","252.00","99.52","92.73","96.84","267.75","173.25","97.53","267.75","95.31","116.12","92.56","106.79","173.25","79.73","267.75"
"BAYCARE","CHARGE","10001740","CHROMOSOME ANALYSIS ADD KARYO","88280","180.00","78.27","153.00","68.79","92.14","153.00","72.44","132.15","153.00","73.20","72.38","109.80","144.00","91.04","84.56","88.55","153.00","99.00","85.93","153.00","79.79","101.52","76.60","88.48","99.00","68.79","153.00"
"BAYCARE","CHARGE","10001741","CHROMOSOME ANALYSIS ADD CELLS","88285","145.00","63.05","123.25","55.42","74.22","123.25","58.36","106.46","123.25","58.97","58.30","88.45","116.00","73.34","68.11","71.33","123.25","79.75","69.22","123.25","64.27","81.78","61.70","71.28","79.75","55.42","123.25"
"BAYCARE","CHARGE","10001742","SURGICAL PATHOLOGY, LEVEL I","88300","155.00","49.72","131.75","56.01","75.97","131.75","64.02","70.17","131.75","64.35","62.41","94.55","124.00","66.56","76.45","80.27","131.75","85.25","73.58","131.75","60.79","77.85","68.58","80.06","85.25","49.72","131.75"
"BAYCARE","CHARGE","10001743","SURGICAL PATHOLOGY, LEVEL II","88302","255.00","126.86","216.75","134.65","180.54","216.75","138.11","194.43","216.75","145.02","143.73","155.55","204.00","155.00","155.34","162.65","216.75","140.25","164.12","216.75","129.59","165.17","148.52","170.65","140.25","126.86","216.75"
"BAYCARE","CHARGE","10001744","SURGICAL PATHOLOGY, LEVEL III","88304","330.00","156.91","280.50","150.30","195.70","280.50","155.44","220.43","280.50","153.38","153.72","201.30","264.00","165.72","181.41","189.20","280.50","181.50","189.97","280.50","149.98","187.43","169.48","193.52","181.50","149.98","280.50"
"BAYCARE","CHARGE","10001747","SURGICAL PATHOLOGY, LEVEL IV","88305","540.00","251.28","459.00","208.40","281.14","459.00","210.93","446.74","459.00","217.31","207.88","329.40","432.00","285.06","244.65","256.44","459.00","297.00","254.97","459.00","248.22","316.47","217.74","251.97","297.00","207.88","459.00"
"BAYCARE","CHARGE","10001748","SURGICAL PATHOLOGY, LEVEL V","88307","835.00","341.66","709.75","346.92","460.32","709.75","381.00","499.36","709.75","375.63","399.28","509.35","668.00","428.40","464.48","486.15","709.75","459.25","436.92","709.75","371.43","477.00","423.38","488.91","459.25","341.66","709.75"
"BAYCARE","CHARGE","10001749","SURGICAL PATHOLOGY, LEVEL VI","88309","1,180.00","539.95","1,003.00","559.60","732.38","1,003.00","569.41","774.67","1,003.00","601.03","609.11","719.80","944.00","613.97","716.23","747.48","1,003.00","649.00","725.75","1,003.00","525.45","677.00","641.99","734.33","649.00","525.45","1,003.00"
"BAYCARE","CHARGE","10001750","DECALCIFICATION","88311","130.00","68.31","110.50","67.73","84.14","110.50","70.31","80.99","110.50","61.97","70.09","79.30","104.00","77.14","76.29","79.15","110.50","71.50","73.50","110.50","71.29","84.81","75.24","81.96","71.50","61.97","110.50"
"BAYCARE","CHARGE","10001751","SMEAR FUNGAL","88312","115.00","63.78","97.75","65.09","76.62","97.75","63.91","84.66","97.75","67.07","66.41","70.15","92.00","70.83","71.79","73.77","97.75","63.25","72.04","97.75","63.66","75.56","65.21","69.99","63.25","63.25","97.75"
"BAYCARE","CHARGE","10001752","SPECIAL STAIN GROUP I","88312","240.00","101.19","204.00","95.65","123.82","204.00","96.03","175.67","204.00","97.64","96.49","146.40","192.00","117.24","110.94","115.68","204.00","132.00","113.17","204.00","104.44","129.56","97.80","111.69","132.00","95.65","204.00"
"BAYCARE","CHARGE","10001754","SPECIAL STAIN II, KIDNEY","88313","1,330.00","578.33","1,130.50","508.30","680.78","1,130.50","535.26","976.46","1,130.50","540.85","534.77","811.30","1,064.00","672.66","624.77","654.29","1,130.50","731.50","634.91","1,130.50","589.54","750.14","565.98","653.79","731.50","508.30","1,130.50"
"BAYCARE","CHARGE","10001755","SPECIAL STAIN, GROUP II","88313","230.00","66.29","195.50","74.59","101.74","195.50","75.12","130.98","195.50","79.81","74.45","140.30","184.00","102.01","89.15","93.63","195.50","126.50","100.70","195.50","88.16","113.34","76.74","89.61","126.50","66.29","195.50"
"BAYCARE","CHARGE","10001756","HISTOCHEMICAL STAIN W/FROZEN","88314","205.00","89.14","174.25","78.35","104.93","174.25","82.50","150.51","174.25","83.36","82.43","125.05","164.00","103.68","96.30","100.85","174.25","112.75","97.86","174.25","90.87","115.62","87.24","100.77","112.75","78.35","174.25"
"BAYCARE","CHARGE","10001758","HISTOCHEMISTRY, ENZYME","88319","460.00","200.02","391.00","175.80","235.46","391.00","185.13","337.72","391.00","187.06","184.96","280.60","368.00","232.65","216.09","226.30","391.00","253.00","219.59","391.00","203.90","259.45","195.75","226.12","253.00","175.80","391.00"
"BAYCARE","CHARGE","10001760","CONSULT WITH SLIDE PREP","88323","695.00","108.56","590.75","139.49","190.64","590.75","135.73","280.92","590.75","146.37","131.49","423.95","556.00","199.19","158.18","166.11","590.75","382.25","171.18","590.75","172.01","220.87","135.53","158.25","382.25","108.56","590.75"
"BAYCARE","CHARGE","10001763","FROZEN SECTION, 1ST BLOCK","88331","400.00","156.16","340.00","153.69","199.22","340.00","178.67","180.56","340.00","168.06","181.05","244.00","320.00","191.01","207.14","216.24","340.00","220.00","179.77","340.00","167.72","215.50","192.67","221.91","220.00","153.69","340.00"
"BAYCARE","CHARGE","10001764","FROZEN SECTION ADDITIONAL","88332","280.00","90.30","238.00","72.39","95.35","238.00","86.21","122.86","238.00","83.50","87.08","170.80","224.00","98.40","98.52","103.39","238.00","154.00","80.50","238.00","87.24","111.14","93.67","108.26","154.00","72.39","238.00"
"BAYCARE","CHARGE","10001765","TOUCH PREP DURING SURGERY","88333","110.00","41.70","93.50","45.09","58.73","93.50","54.83","77.08","93.50","46.01","53.92","67.10","88.00","65.50","59.59","62.56","93.50","60.50","58.35","93.50","59.37","73.06","60.72","69.82","60.50","41.70","93.50"
"BAYCARE","CHARGE","10001766","TOUCH PREP ADD SITE","88334","95.00","37.42","80.75","43.80","57.36","80.75","52.92","84.33","80.75","45.97","52.12","57.95","76.00","62.32","58.59","61.51","80.75","52.25","58.81","80.75","56.58","69.97","58.82","67.76","52.25","37.42","84.33"
"BAYCARE","CHARGE","10001768","IMMUNOHISTOCHEMISTRY EACH AB Q","88360","405.00","159.78","344.25","136.78","179.40","344.25","140.84","259.05","344.25","140.46","148.70","247.05","324.00","181.51","163.17","170.72","344.25","222.75","149.82","344.25","167.54","209.04","158.56","182.46","222.75","136.78","344.25"
"BAYCARE","CHARGE","10001771","IHC PER SPEC, INITIAL AB STAIN","88342","370.00","151.65","314.50","133.91","178.83","314.50","142.61","251.19","314.50","144.53","144.74","225.70","296.00","175.88","170.77","178.61","314.50","203.50","172.80","314.50","155.45","195.70","152.91","175.62","203.50","133.91","314.50"
"BAYCARE","CHARGE","10001774","PACU ADDITIONAL RN ASSIST","","177.00","22.53","150.45","68.59","93.74","150.45","70.69","58.32","150.45","66.16","62.39","107.97","141.60","68.91","77.63","81.49","150.45","97.35","35.52","150.45","65.83","84.06","76.78","89.65","97.35","22.53","150.45"
"BAYCARE","CHARGE","10001783","IMMUNOFLUORESCENT AB, DIRECT","88346","305.00","57.89","259.25","74.39","101.66","259.25","72.41","149.82","259.25","78.05","70.12","186.05","244.00","106.23","84.36","88.60","259.25","167.75","91.29","259.25","91.74","117.79","72.25","84.39","167.75","57.89","259.25"
"BAYCARE","CHARGE","10001784","IMMUNOFLUORESCENT AB, INITIAL","88346","225.00","60.14","191.25","46.94","64.17","191.25","45.70","110.72","191.25","43.11","44.26","137.25","180.00","67.05","46.58","48.94","191.25","123.75","50.40","191.25","57.92","74.34","45.61","53.26","123.75","43.11","191.25"
"BAYCARE","CHARGE","10001785","DELIVERY C SECTION","","11,040.00","5,794.74","9,384.00","6,020.07","8,224.27","9,384.00","6,013.68","9,413.07","9,384.00","6,724.36","6,053.77","6,734.40","8,832.00","6,532.39","6,080.15","6,383.27","9,384.00","6,072.00","6,976.43","9,384.00","5,259.42","6,790.59","5,955.98","6,955.62","6,072.00","5,259.42","9,413.07"
"BAYCARE","CHARGE","10001786","DELIVERY C SECTION ADD'L FETUS","","860.00","400.70","731.00","416.15","568.86","731.00","417.27","834.31","731.00","467.64","419.81","524.60","688.00","453.19","420.73","441.68","731.00","473.00","485.63","731.00","364.75","471.12","412.00","481.11","473.00","364.75","834.31"
"BAYCARE","CHARGE","10001788","DELIVERY VAGINAL","","2,290.00","1,714.30","1,946.50","1,765.38","2,129.34","1,946.50","1,721.97","2,268.49","1,946.50","2,113.96","1,800.00","1,396.90","1,832.00","1,941.25","1,786.75","1,852.76","1,946.50","1,259.50","2,071.97","1,946.50","1,566.81","1,912.12","1,865.36","2,064.03","1,259.50","1,259.50","2,268.49"
"BAYCARE","CHARGE","10001789","DELIVERY VAGINAL ADD'L FETUS","","575.00","376.34","488.75","391.26","529.55","488.75","378.61","575.00","488.75","524.26","401.67","350.75","460.00","445.54","397.35","417.16","488.75","316.25","495.10","488.75","337.12","435.91","421.48","491.80","316.25","316.25","575.00"
"BAYCARE","CHARGE","10001790","DELIVERY W/WO INDUCTION <24wks","","1,570.00","937.80","1,334.50","970.49","1,260.13","1,334.50","959.47","1,406.46","1,334.50","1,117.39","981.85","957.70","1,256.00","1,058.75","981.22","1,024.61","1,334.50","863.50","1,129.02","1,334.50","854.25","1,075.71","987.90","1,127.02","863.50","854.25","1,406.46"
"BAYCARE","CHARGE","10001791","ELECTRON MICROSCOPY KIDNEY","88348","1,670.00","316.97","1,419.50","407.31","556.61","1,419.50","396.46","820.30","1,419.50","427.35","383.93","1,018.70","1,336.00","581.66","461.92","485.14","1,419.50","918.50","499.83","1,419.50","502.34","644.95","395.62","462.09","918.50","316.97","1,419.50"
"BAYCARE","CHARGE","10001792","MORPHOMETRIC ANALYSIS, NERVE","88356","675.00","545.19","573.75","371.68","480.77","573.75","471.97","599.30","573.75","520.43","550.17","411.75","540.00","617.68","580.82","591.19","573.75","371.25","576.16","573.75","596.71","627.76","558.20","588.93","371.25","371.25","627.76"
"BAYCARE","CHARGE","10001795","HB FISH IN SITU INITIAL SINGL PROB","88365","560.00","226.76","476.00","191.59","260.93","476.00","205.13","304.46","476.00","201.42","197.01","341.60","448.00","212.25","240.84","252.91","476.00","308.00","286.52","476.00","193.76","249.19","223.93","261.45","308.00","191.59","476.00"
"BAYCARE","CHARGE","10001799","IN SITU HYBRID, (FISH-URINE)","88367","520.00","226.12","442.00","198.74","266.17","442.00","209.28","381.77","442.00","211.46","209.08","317.20","416.00","262.99","244.27","255.81","442.00","286.00","248.24","442.00","230.50","293.29","221.28","255.62","286.00","198.74","442.00"
"BAYCARE","CHARGE","10001802","IN SITU HYBRID, SEMI-QT MANUAL","88368","625.00","204.09","531.25","193.16","260.31","531.25","267.59","181.97","531.25","214.00","251.73","381.25","500.00","286.75","287.59","301.89","531.25","343.75","235.55","531.25","253.39","327.08","277.55","322.38","343.75","181.97","531.25"
"BAYCARE","CHARGE","10001805","MACRO EXAM FOR MOLECULAR STUDY","88387","20.00","8.70","17.00","7.64","10.24","17.00","8.05","14.68","17.00","8.13","8.04","12.20","16.00","10.12","9.40","9.84","17.00","11.00","9.55","17.00","8.87","11.28","8.51","9.83","11.00","7.64","17.00"
"BAYCARE","CHARGE","10001806","MACRO EXAM TISSUE IN SURGERY","88388","10.00","4.35","8.50","3.82","5.12","8.50","4.02","7.34","8.50","4.07","4.02","6.10","8.00","5.06","4.70","4.92","8.50","5.50","4.77","8.50","4.43","5.64","4.26","4.92","5.50","3.82","8.50"
"BAYCARE","CHARGE","10001808","POC BILIRUBIN TRANSCUTANEOUS","88720","36.00","21.27","30.60","21.64","27.42","30.60","21.22","30.80","30.60","22.58","22.26","21.96","28.80","23.43","21.82","22.61","30.60","19.80","25.06","30.60","17.70","22.53","20.63","23.23","19.80","17.70","30.80"
"BAYCARE","CHARGE","10001809","CELL COUNT W/O DIFF","89050","83.00","37.14","70.55","36.33","46.01","70.55","35.83","53.03","70.55","39.69","39.68","50.63","66.40","42.95","43.12","44.66","70.55","45.65","42.68","70.55","35.38","43.30","40.01","45.16","45.65","35.38","70.55"
"BAYCARE","CHARGE","10001810","CELL COUNT/DIFF","89051","115.00","65.42","97.75","51.14","65.16","97.75","62.87","84.84","97.75","57.85","60.59","70.15","92.00","68.45","67.81","70.45","97.75","63.25","76.06","97.75","61.01","73.35","60.52","67.94","63.25","51.14","97.75"
"BAYCARE","CHARGE","10001816","CRYSTAL EXAM, BODY FLUID","89060","89.00","42.37","75.65","40.04","52.64","75.65","39.34","65.90","75.65","44.18","45.22","54.29","71.20","47.60","60.00","62.50","75.65","48.95","55.64","75.65","41.00","52.46","43.28","50.48","48.95","39.34","75.65"
"BAYCARE","CHARGE","10001817","FAT STAIN","89125","77.00","34.45","65.45","33.71","42.69","65.45","33.24","49.20","65.45","36.82","36.81","46.97","61.60","39.84","40.01","41.43","65.45","42.35","39.59","65.45","32.82","40.17","37.12","41.89","42.35","32.82","65.45"
"BAYCARE","CHARGE","10001821","NASAL SMEAR FOR EOS","89190","59.00","26.40","50.15","25.83","32.71","50.15","25.47","37.70","50.15","28.22","28.21","35.99","47.20","30.53","30.65","31.75","50.15","32.45","30.34","50.15","25.15","30.78","28.44","32.10","32.45","25.15","50.15"
"BAYCARE","CHARGE","10001822","SPUTUM SPEC AEROSOL INDUCED","89220","147.00","71.05","124.95","76.41","102.49","124.95","70.87","97.55","124.95","79.84","78.19","89.67","117.60","74.40","92.10","96.68","124.95","80.85","111.60","124.95","65.90","84.36","75.38","88.01","80.85","65.90","124.95"
"BAYCARE","CHARGE","10001823","SEMEN ANALYSIS","89320","185.00","33.61","157.25","15.08","18.09","157.25","18.09","111.00","157.25","30.16","39.98","112.85","148.00","59.35","18.81","18.81","157.25","101.75","12.06","157.25","47.49","56.37","39.35","46.58","101.75","12.06","157.25"
"BAYCARE","CHARGE","10001824","SEMEN ANALYSIS SPERM PRESENCE","89321","130.00","31.48","110.50","15.81","19.64","110.50","18.07","78.00","110.50","22.58","35.64","79.30","104.00","53.35","18.65","18.77","110.50","71.50","14.56","110.50","41.19","49.36","35.76","42.31","71.50","14.56","110.50"
"BAYCARE","CHARGE","10001826","ADMIN FEE VACCINE 1ST","90471","60.00","25.97","51.00","25.50","33.32","51.00","24.16","50.00","51.00","25.88","26.62","36.60","48.00","28.32","36.48","37.12","51.00","33.00","35.49","51.00","23.23","28.45","27.25","31.22","33.00","23.23","51.00"
"BAYCARE","CHARGE","10001827","ADMIN FEE VACCINE EA ADD'L","90472","30.00","17.69","25.50","13.90","15.78","25.50","12.72","18.00","25.50","14.52","17.38","18.30","24.00","16.16","8.79","8.85","25.50","16.50","8.35","25.50","17.16","18.43","14.73","16.39","16.50","8.35","25.50"
"BAYCARE","CHARGE","10001830","HEMODIALYSIS-INPATIENT","90935","1,690.00","1,275.20","1,436.50","1,335.10","1,515.54","1,436.50","1,273.25","1,512.33","1,436.50","1,373.37","1,354.90","1,030.90","1,352.00","1,312.65","1,508.76","1,511.75","1,436.50","929.50","1,509.70","1,436.50","1,169.65","1,370.18","1,323.70","1,464.46","929.50","929.50","1,515.54"
"BAYCARE","CHARGE","10001831","CVVH/HEMOFILTRATION PER DAY","90945","1,400.00","643.44","1,190.00","649.96","835.43","1,190.00","644.11","893.62","1,190.00","678.35","680.64","854.00","1,120.00","760.78","778.19","810.76","1,190.00","770.00","727.37","1,190.00","643.46","798.31","716.46","811.80","770.00","643.44","1,190.00"
"BAYCARE","CHARGE","10001835","NASOPHARYNGOSCOPY W/ENDOSCOPE","92511","825.00","450.15","701.25","486.50","529.86","701.25","447.35","496.07","701.25","487.61","485.72","503.25","660.00","493.42","515.30","539.68","701.25","453.75","328.06","701.25","442.96","493.57","490.64","532.34","453.75","328.06","701.25"
"BAYCARE","CHARGE","10001856","HEARING RAPID SCREEN","92587","200.00","65.42","170.00","66.38","90.66","170.00","64.04","200.00","170.00","69.36","67.92","122.00","160.00","72.04","65.00","68.36","170.00","110.00","80.04","170.00","59.60","76.52","61.64","71.56","110.00","59.60","200.00"
"BAYCARE","CHARGE","10001870","CPR","92950","2,130.00","1,069.37","1,810.50","1,120.75","1,332.95","1,810.50","1,103.55","843.16","1,810.50","1,199.06","1,023.23","1,299.30","1,704.00","1,159.33","1,059.01","1,098.73","1,810.50","1,171.50","912.97","1,810.50","1,038.64","1,226.83","1,135.82","1,266.87","1,171.50","843.16","1,810.50"
"BAYCARE","CHARGE","10001871","EXTERNAL PACING","92953","1,270.00","653.28","1,079.50","691.53","812.03","1,079.50","646.06","796.53","1,079.50","710.36","677.51","774.70","1,016.00","708.21","763.67","797.80","1,079.50","698.50","773.99","1,079.50","623.21","729.62","707.49","783.30","698.50","623.21","1,079.50"
"BAYCARE","CHARGE","10001872","CARDIOVERSION","92960","3,530.00","1,624.95","3,000.50","1,710.86","2,126.00","3,000.50","1,637.52","1,960.68","3,000.50","1,769.56","1,531.26","2,153.30","2,824.00","1,789.39","1,956.77","2,045.25","3,000.50","1,941.50","1,756.54","3,000.50","1,536.58","1,882.36","1,789.47","2,023.00","1,941.50","1,531.26","3,000.50"
"BAYCARE","CHARGE","10001879","PULM REHAB PHASE III","","8.00","3.68","6.80","3.71","4.77","6.80","3.68","5.11","6.80","3.88","3.89","4.88","6.40","4.35","4.45","4.63","6.80","4.40","4.16","6.80","3.68","4.56","4.09","4.64","4.40","3.68","6.80"
"BAYCARE","CHARGE","10001894","ECG TRACING ONLY","93005","340.00","170.15","289.00","175.18","219.09","289.00","171.00","200.98","289.00","188.37","179.04","207.40","272.00","200.39","202.46","210.39","289.00","187.00","189.50","289.00","162.89","200.00","188.06","211.50","187.00","162.89","289.00"
