ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
192048,P A M SPECIALTY HOSPITAL OF COVINGTON,LA,COVINGTON,https://pamhealth.com/,https://pamhealth.com/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-Covington,https://search.hospitalpriceindex.com/allServices/Specialty%20Hospital%20of%20Covington/8318/all
161381,SANFORD SHELDON MEDICAL CENTER,IA,SHELDON,https://www.sanfordhealth.org/,https://www.sanfordhealth.org/patients-and-visitors/billing-and-insurance/price-estimates,https://search.hospitalpriceindex.com/hpi2/hospital/Sanford%20Sheldon%20Medical%20Center/8369
103037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,FL,LARGO,https://encompasshealth.com/,https://encompasshealth.com/locations/largorehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1134645_encompass-health-rehabilitation-hospital-of-largo_standardcharges.csv
050298,BARSTOW COMMUNITY HOSPITAL,CA,BARSTOW,https://barstowhospital.com/,https://barstowhospital.com/pricing-transparency/,https://barstowhospital.com/wp-content/uploads/2022/08/Barstow_CMList_05_20_2022.csv
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,MN,DETROIT LAKES,https://www.essentiahealth.org/,https://www.essentiahealth.org/find-facility/profile/essentia-health-st-marys-detroit-lakes/,https://ncstoragemlessentia.blob.core.windows.net/public/documents/standard-charges/41-1620386_Essentia-Health-St.Marys-Detroit-Lakes_standardcharges.csv
141318,OSF HOLY FAMILY MEDICAL CENTER,IL,MONMOUTH,https://www.osfhealthcare.org/,https://www.osfhealthcare.org/osf/forms/price-estimate-request/standard-charges/,https://www.osfhealthcare.org/media/filer_public/3a/a5/3aa57a3c-7cf9-4cef-9221-9603a45f04d4/370813229_osf-holy-family-medical-center_standardcharges.xlsx
060104,CENTURA ST ANTHONY NORTH HOSPITAL,CO,WESTMINSTER,https://www.centura.org/,https://www.centura.org/patient-tools/pricing/costs-common-procedures,https://search.hospitalpriceindex.com/hpi2/hospital/St%20Anthony%20North%20Health%20Campus/8275
010149,BAPTIST MEDICAL CENTER EAST,AL,MONTGOMERY,https://www.baptistfirst.org/,https://www.baptistfirst.org/financial/disclaimer-page-for-pricing,https://www.baptistfirst.org/assets/documents/financial/cms-pricing-transparency/12.22.2020/203204949_baptisteast_standardcharges.csv
192055,LOUISIANA EXTENDED CARE HOSPITAL OF WEST MONROE,LA,WEST MONROE,https://lhcgroup.com/,https://lhcgroup.com/locations/louisiana-extended-care-hospital-of-west-monroe/,https://lhcgroup.com/wp-content/uploads/WestMonroeByDesc.csv
162001,SELECT SPECIALTY HOSPITAL - QUAD CITIES,IA,DAVENPORT,https://www.selectspecialtyhospitals.com/,https://www.selectspecialtyhospitals.com/locations-and-tours/IA/Davenport/Quad-Cities,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/01-0804233_Select_Specialty_Hospital-Quad_Cities_standardcharges.csv
050300,ST MARY MEDICAL CENTER,CA,APPLE VALLEY,https://www.providence.org/,https://www.dignityhealth.org/socal/locations/stmarymedical/patients-and-visitors/for-patients/billing-payment-financial-services/hospital-pricing-transparency,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/price-transparency-4-30-2022/southern-california/941196203_St-Mary-Medical-Center_standardcharges.csv
103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,FL,MIAMI,https://encompasshealth.com/,https://encompasshealth.com/locations/miamirehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/27-5253818_encompass-health-rehabilitation-hospital-of-miami_standardcharges.csv
141319,HAMMOND HENRY HOSPITAL,IL,GENESEO,https://www.hammondhenry.com/,https://www.hammondhenry.com/media-library/documents/Billing/36-6008003_HammondHenryHospital_StandardCharges.csv,https://www.hammondhenry.com/media-library/documents/Billing/36-6008003_HammondHenryHospital_StandardCharges.csv
240104,ST FRANCIS REGIONAL MEDICAL CENTER,MN,SHAKOPEE,https://www.stfrancis-shakopee.com/,https://www.allinahealth.org/customer-service/billing-and-insurance,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/363261413-st-francis-standardcharges.xlsx
060107,NATIONAL JEWISH HEALTH,CO,DENVER,https://www.nationaljewish.org/home,https://www.nationaljewish.org/patients-visitors/insurance-and-billing/pricing-expense-estimates,https://www.nationaljewish.org/NJH/media/Forms/742044647_NATIONAL_JEWISH_HEALTH_STANDARD-CHARGES_JAN_2022.xlsx
010157,SHOALS HOSPITAL,AL,MUSCLE SHOALS,https://www.namcshoals.com/,https://www.namcshoals.com/hospital-charges-listing,https://www.namcshoals.com/sites/shoals/assets/uploads/Patients%20&%20Visitors/27-2451336_SHOALS_HOSPITAL_StandardCharges.zip
162003,SELECT SPECIALTY HOSPITAL - DES MOINES,IA,DES MOINES,https://www.selectspecialtyhospitals.com/,https://www.selectspecialtyhospitals.com/locations-and-tours/IA/Des-Moines/Des-Moines,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/25-1855473_Select_Specialty_Hospital-Des_Moines_standardcharges.csv
050301,ADVENTIST HEALTH UKIAH VALLEY,CA,UKIAH,https://www.adventisthealth.org/,https://www.adventisthealth.org/patient-resources/financial-services/healthcare-costs-and-charges/cost-estimator-tool/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbUkiahValleyCA&type=CDMWithoutLabel
103039,BROOKS REHABILITATION HOSPITAL UNIVERSITY CAMPUS,FL,JACKSONVILLE,https://brooksrehab.org/,https://brooksrehab.org/wp-content/uploads/2019/12/Summary-Financial-Assistance-and-Patient-Billing-Practices-1-6-2022.pdf,https://brooksrehab.org/wp-content/uploads/2019/12/59-3284221_Brooks-Rehabilitation-Hospital_standardcharges.csv
141321,FRANKLIN HOSPITAL,IL,BENTON,https://www.franklinhospital.net/,https://www.franklinhospital.net/getpage.php?name=Hospital_Charges,https://www.franklinhospital.net/docs/Franklin_Charge_Master_2021.xlsb
193031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALEXAN,LA,ALEXANDRIA,https://encompasshealth.com/,https://encompasshealth.com/locations/alexandriarehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/25-1659391_encompass-health-rehabilitation-hospital-of-alexandria_standardcharges.csv
240106,REGIONS HOSPITAL,MN,SAINT PAUL,https://www.healthpartners.com/,https://www.healthpartners.com/care/hospitals/regions/patient-guest/patient-information/financial-support/,https://www.healthpartners.com/content/dam/brand-identity/pdfs/care/regions-hospital-standard-charges.xlsx
060112,SKY RIDGE MEDICAL CENTER,CO,LONE TREE,https://healthonecares.com/,https://healthonecares.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/84-1321373_sky-ridge-medical-center_standardcharges.csv
010158,RUSSELLVILLE HOSPITAL,AL,RUSSELLVILLE,http://www.russellvillehospital.com/,https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=15210b52-659d-4e08-a38d-3a74b25af386,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/15210b52-659d-4e08-a38d-3a74b25af386/472378825_RUSSELLVILLE%20HOSPITAL_standardcharges.zip
163025,"MERCY REHABILITATION HOSPITAL, LLC",IA,CLIVE,https://www.mercyone.org/,https://www.mercyrehabiowacity.com/patient-experience/financial-assistance,https://www.mercyrehabiowacity.com/docs/librariesprovider7/default-document-library/831589139_easterniowarehabilitationhospital_standardcharges.csv
103040,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA,FL,PANAMA CITY,https://encompasshealth.com/,https://encompasshealth.com/locations/panamacityrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1119356_encompass-health-rehabilitation-hospital-of-panama-city-_standardcharges.csv
141322,ABRAHAM LINCOLN MEMORIAL HOSPITAL,IL,LINCOLN,https://memorial.health/,https://memorial.health/financial/price-transparency/,https://memorial.health/Resources/95be904e-79e7-41dd-9abb-be4a6a5e2a5a/370723793-Abraham-Lincoln-Memorial-Hospital-standardcharges.csv
050302,BURLINGAME HEALTH CARE CENTER D/P SNF,CA,SAN MATEO,https://www.sutterhealth.org/,https://www.sutterhealth.org/for-patients/healthcare-cost-transparency,https://www.sutterhealth.org/pdf/chargemaster/940562680-1043670334_MILLS-PENINSULA-MEDICAL-CENTER_standardcharges.csv
193044,"NORTH OAKS REHABILITATION HOSPITAL, L L C",LA,HAMMOND,https://www.northoaks.org/,https://www.northoaks.org/patients-visitors/patients/patient-guide/patient-pricing-information/hospital-price-transparency/,https://www.northoaks.org/documents/2022-Price-transparancy-8.1.22.csv
240115,MERCY HOSPITAL,MN,COON RAPIDS,https://www.allinahealth.org/,https://www.allinahealth.org/customer-service/billing-and-insurance,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/363261413-mercy-standardcharges.xlsx
010164,COOSA VALLEY MEDICAL CENTER,AL,SYLACAUGA,https://cvhealth.net/,https://cvhealth.net/patients-visitors/patient-financial-information/price-transparency/,https://cvhealth.net/wp-content/uploads/2021/01/Price-Transparancey-2021.csv
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,IA,CORALVILLE,https://www.mercyrehabiowacity.com/,https://www.mercyrehabiowacity.com/patient-experience/financial-assistance,https://www.mercyrehabiowacity.com/docs/librariesprovider7/default-document-library/831589139_easterniowarehabilitationhospital_standardcharges.csv
060113,CENTURA LITTLETON ADVENTIST HOSPITAL,CO,LITTLETON,https://www.centura.org/,https://www.centura.org/patient-tools/pricing/costs-common-procedures,https://search.hospitalpriceindex.com/hpi2/hospital/LittletonAdventistHospital/8267or
103042,ENCOMPASS HEALTH REHAB HOSPITAL OF SPRING HILL,FL,BROOKSVILLE,https://encompasshealth.com/,https://encompasshealth.com/locations/springhillrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1244181_encompass-health-rehabilitation-hospital-of-spring-hill_standardcharges.csv
050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,CA,BERKELEY,https://www.sutterhealth.org/,https://www.sutterhealth.org/for-patients/healthcare-cost-transparency,https://www.sutterhealth.org/pdf/chargemaster/940562680-1639523004_ALTA-BATES-SUMMIT-MEDICAL-CENTER-ALTA-BATES-CAMPUS_standardcharges.csv
141324,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,IL,ELDORADO,https://www.ferrellhosp.org/,https://www.ferrellhosp.org/For-You/Patients-Visitors/Patients/Financial-and-Insurance-Information,https://search.hospitalpriceindex.com/hpi2/hospital/Ferrell%20Hospital/8309
193050,"CLEARSKY REHABILITATION HOSPITAL OF ROSEPINE, LLC",LA,LEESVILLE,https://clearskyhealth.com/,https://clearskyhealth.com/rosepine/about-us/pricing-transparency/,https://clearskyhealth.com/rosepine/wp-content/uploads/sites/5/2021/12/721420590_Tri-Parish-Rehabiliation-Hospital_Standard-Charges.xlsx
163027,UNIV OF IOWA HEALTH NETWORK REHAB HOSP,IA,CORALVILLE,https://encompasshealth.com/,https://encompasshealth.com/locations/coralvillerehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/831261306university-of-iowa-health-network-rehabilitation-hospital-a-venture-with-encompass-healthst.csv
010168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,PHENIX CITY,https://al.hughston.com/,https://pricetransparency.accureg.net/jackhughston,https://pricetransparency.blob.core.windows.net/jackhughston/33-1058243_jackhughstonmemorialhospital_standardcharges.csv
240141,M HEALTH FAIRVIEW NORTHLAND MEDICAL CENTER,MN,PRINCETON,https://mhealthfairview.org/,https://mhealthfairview.org/billing/patient-billing-financial-services,https://mhealthfairview.org/-/media/Files/Price-Transparency-Documents-July-2022/410991680_M-Health-Fairview-Northland-Medical-Center_Standard-Charges.xlsx
060114,CENTURA PARKER ADVENTIST HOSPITAL,CO,PARKER,https://www.centura.org/,https://www.centura.org/patient-tools/pricing/costs-common-procedures,https://search.hospitalpriceindex.com/hpi2/hospital/Parker%20Adventist%20Hospital/8271
103043,ENCOMPASS HEALTH REHAB HOSPITAL OF OCALA,FL,OCALA,https://encompasshealth.com/,https://encompasshealth.com/locations/ocalarehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/27-3308405_encompass-health-rehabilitation-hospital-of-ocala_standardcharges.csv
141325,OSF SAINT LUKE MEDICAL CENTER,IL,KEWANEE,https://www.osfhealthcare.org/,https://www.osfhealthcare.org/osf/forms/price-estimate-request/standard-charges/,https://www.osfhealthcare.org/media/filer_public/0a/37/0a372755-3e9a-427e-982d-b45356cadb50/370813229_osf-saint-luke-medical-center_standardcharges.xlsx
050308,EL CAMINO HOSPITAL,CA,MOUNTAIN VIEW,https://www.elcaminohealth.org/,https://www.elcaminohealth.org/patients-visitors-guide/before-you-arrive/pricing-estimates,https://www.elcaminohealth.org/sites/default/files/2022-03/94-3167314_el-camino-hospital-los-gatos_standardcharges.ods
169800,IOWA METHODIST MEDICAL CENTER TRANSPLANT CENTER,IA,DES MOINES,https://www.unitypoint.org/interstitial.aspx,https://www.unitypoint.org/desmoines/patient-charges-and-costs.aspx,https://www.unitypoint.org/desmoines/filesimages/Patients/2020/Des%20Moines.xlsx
193074,UNITED MEDICAL HEALTHWEST-NEW ORLEANS,LA,GRETNA,https://umrhospital.com/,https://umrhospital.com/pricing-transparency/,https://umrhospital.com/wp-content/uploads/2021/01/CMS-Price-Transparency-01012021.xlsx
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,MN,FAIRMONT,https://www.mayoclinichealthsystem.org/,https://www.mayoclinichealthsystem.org/locations/fairmont/billing/cms-hospital-pricing,https://mcorgstatic.blob.core.windows.net/cms-price/410760836_mayo-clinic-health-system-fairmont_standardcharges.csv
010169,ATMORE COMMUNITY HOSPITAL,AL,ATMORE,https://www.atmorehealth.org/,https://www.atmorehealth.org/getpage.php?name=Standard_Billing,https://www.atmorehealth.org/docs/Charge_Master_for_Price_Transparency_06.21.2021.xlsx
060116,GOOD SAMARITAN MEDICAL CENTER,CO,LAFAYETTE,https://www.sclhealth.org/,https://www.sclhealth.org/locations/good-samaritan-medical-center/patients-visitors/billing-pricing/current-standard-charges-gsmc/,https://www.sclhealth.org/-/media/431982139_good-samaritan-medical-center_standardcharges.csv
141327,WABASH GENERAL HOSPITAL 1,IL,MOUNT CARMEL,https://www.wabashgeneral.com/,https://www.wabashgeneral.com/patients-and-visitors/price-transparency/,https://www.wabashgeneral.com/documents/content/Chargemaster-File-010121.xlsx
050309,SUTTER ROSEVILLE MEDICAL CENTER,CA,ROSEVILLE,https://www.sutterhealth.org/,https://www.sutterhealth.org/for-patients/healthcare-cost-transparency,https://www.sutterhealth.org/pdf/chargemaster/941156621-1356390264_SUTTER-ROSEVILLE-MEDICAL-CENTER_standardcharges.csv
103044,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MA,FL,STUART,https://encompasshealth.com/,https://encompasshealth.com/locations/martinrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/27-4895765_encompass-health-rehabilitation-hospital-an-affiliate-of-martin-health_standardcharges.csv
169802,THE UNIVERSITY OF IOWA HOSPITALS AND CLINICS,IA,IOWA CITY,https://uihc.org/,https://uihc.org/patient-financial-resources,https://www.healthcare.uiowa.edu/marcom/uihc/billing/426004813_University-of-Iowa-Hospitals-%26-Clinics_standardcharges.json
193078,SAGE REHABILITATION HOSPITAL,LA,BATON ROUGE,https://www.sage-rehab.org/,https://www.sage-rehab.org/our-facilities/inpatient-rehabilitation-nursing-facility/,https://www.sage-rehab.org/wp-content/uploads/2019/03/sage-rehab-hospital-chargemaster.csv
240187,HUTCHINSON HEALTH,MN,HUTCHINSON,https://www.healthpartners.com/,https://www.healthpartners.com/care/hospitals/hutchinson/patient-guest/patient-information/financial-support/,https://www.healthpartners.com/content/dam/brand-identity/pdfs/care/hutchinson-hospital-standard-charges.xlsx
141329,MORRISON COMMUNITY HOSPITAL,IL,MORRISON,https://morrisonhospital.com/,https://morrisonhospital.com/hospital-charges/,https://morrisonhospital.com/wp-content/uploads/2022/01/MCH-Chargemaster-01.01.2022.pdf
010173,ST VINCENT'S CHILTON,AL,CLANTON,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/810935368_saint-vincents-chilton_standardcharges.xlsx
060117,"ANIMAS SURGICAL HOSPITAL, LLC",CO,DURANGO,https://www.animassurgical.com/,https://www.animassurgical.com/patients-visitors/pricing/pricing-list/,https://s3.amazonaws.com/assets.client-sites.ihealthspot.com/161632441_animas-surgical-hospital-llc_standardcharges.csv
170006,ASCENSION VIA CHRISTI HOSPITAL PITTSBURG INC,KS,PITTSBURG,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/480543778_ascension-via-christi-hospital_standardcharges.xlsx
050313,SUTTER TRACY COMMUNITY HOSPITAL,CA,TRACY,https://www.sutterhealth.org/,https://www.sutterhealth.org/for-patients/healthcare-cost-transparency,https://www.sutterhealth.org/pdf/chargemaster/941156621-1821442864_SUTTER-TRACY-COMMUNITY-HOSPITAL_standardcharges.csv
193079,UNITED MEDICAL REHABILITATION HOSPITAL,LA,HAMMOND,https://umrhospital.com/,https://umrhospital.com/pricing-transparency/,https://umrhospital.com/wp-content/uploads/2021/01/CMS-Price-Transparency-01012021.xlsx
103045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMO,FL,ALTAMONTE SPRINGS,https://encompasshealth.com/,https://encompasshealth.com/locations/altamontespringsrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/45-2905189_encompass-health-rehabilitation-hospital-of-altamonte-springs_standardcharges.csv
240207,M HEALTH FAIRVIEW RIDGES HOSPITAL,MN,BURNSVILLE,https://mhealthfairview.org/,https://mhealthfairview.org/billing/patient-billing-financial-services,https://mhealthfairview.org/-/media/Files/Price-Transparency-Documents-October-2022/410991680_M-Health-Fairview-Ridges-Hospital_Standard-Charges.xlsx
010174,THOMASVILLE REGIONAL MEDICAL CENTER,AL,THOMASVILLE,https://trmc-al.com/,https://trmc-al.com/hospital-pricing-transparency/,https://secureservercdn.net/198.71.233.46/pbp.a15.myftpupload.com/wp-content/uploads/2021/07/Pricing-Transparency-July-2021.xls
141330,HOPEDALE HOSPITAL,IL,HOPEDALE,https://www.hopedalemc.com/,https://www.hopedalemc.com/services/hospital-charges,https://www.hopedalemc.com/file/69
060118,CENTURA ST ANTHONY SUMMIT HOSPITAL,CO,FRISCO,https://www.centura.org/,https://www.centura.org/patient-tools/pricing/costs-common-procedures,https://search.hospitalpriceindex.com/hpi2/hospital/St%20Anthony%20Summit%20Medical%20Center/8276
170009,SAINT JOHN HOSPITAL,KS,LEAVENWORTH,https://stjohnleavenworth.com/,https://stjohnleavenworth.com/financial-assistance/,https://stjohnleavenworth.com/wp-content/uploads/2022/08/462171791_SaintJohnHospital_standardcharges.json
050320,HIGHLAND HOSPITAL,CA,OAKLAND,https://www.alamedahealthsystem.org/,https://www.alamedahealthsystem.org/patients-visitors/,http://www.alamedahealthsystem.org/wp-content/uploads/2021/06/Price-Transparency-Machine-Readable_2022.xlsx
240210,M HEALTH FAIRVIEW ST JOHN'S HOSPITAL,MN,MAPLEWOOD,https://mhealthfairview.org/,https://mhealthfairview.org/billing/patient-billing-financial-services,https://mhealthfairview.org/-/media/Files/Price-Transparency-Documents-October-2022/411456897_M-Health-Fairview-St-Johns-Hospital_Standard-Charges.xlsx
103046,UF HEALTH REHAB HOSPITAL,FL,GAINESVILLE,https://rehabhospital.ufhealth.org/,https://rehabhospital.ufhealth.org/patients-and-caregivers/admissions/pricing-transparency/,https://resources.selectmedical.com/Pricing-Transparency/inpatient-rehabilitation/81-3115273_UF_Health_Rehab_Hospital_standardcharges.csv
193080,SPECIALTY REHABILITATION HOSPITAL,LA,COUSHATTA,https://www.specialtyrehabhospital.com/,https://www.specialtyrehabhospital.com/pricing-transparency,https://wixlabs-pdf-dev.appspot.com/23698f01-58cf-4708-850b-52de5611618c
141331,MARSHALL BROWNING HOSPITAL,IL,DU QUOIN,https://www.marshallbrowninghospital.com/,https://www.marshallbrowninghospital.com/getpage.php?name=Pricing_Transparency,https://www.marshallbrowninghospital.com/docs/37-0661218_MarshallBrowning_StandardCharges_%281%29.csv
010175,EAMC - LANIER,AL,VALLEY,https://www.eastalabamahealth.org/,https://www.eastalabamahealth.org/patient-and-guests/billing-and-financial-information/estimate-my-cost,https://www.eastalabamahealth.org/assets/documents/patientsguests/636000526_eastalabama_standardcharges_updatedsheet.csv
060119,MEDICAL CENTER OF THE ROCKIES,CO,LOVELAND,https://www.uchealth.org/,https://www.uchealth.org/billing-and-pricing/shoppable-services-and-all-services-price-lists/,https://search.hospitalpriceindex.com/hpi2/machineReadable/MedicalCenteroftheRockies/8081or
170012,SALINA REGIONAL HEALTH CENTER,KS,SALINA,https://www.srhc.com/,https://www.srhc.com/patients-and-visitors/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbSalinaRegionalKS&type=CDMWithoutLabel
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CA,LA JOLLA,https://www.scripps.org/,https://www.scripps.org/patients-and-visitors/billing/price-transparency,https://apps.scripps.org/pricetransparency/951684089_ScrippsMemorialHospitalLaJolla_standardcharges.csv
103047,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,FL,LUTZ,https://encompasshealth.com/,https://encompasshealth.com/locations/northtamparehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/81-5205937_encompass-health-rehabilitation-hospital-of-north-tampa_standardcharges.csv
240213,M HEALTH FAIRVIEW WOODWINDS HOSPITAL,MN,WOODBURY,https://mhealthfairview.org/,https://mhealthfairview.org/billing/patient-billing-financial-services,https://mhealthfairview.org/-/media/Files/Price-Transparency-Documents-October-2022/411592761_M-Health-Fairview-Woodwinds-Hospital_Standard-Charges.xlsx
193086,LEESVILLE REHABILITATION HOSPITAL,LA,LEESVILLE,https://clearskyhealth.com/,https://clearskyhealth.com/leesville/about-us/pricing-transparency/,https://clearskyhealth.com/leesville/wp-content/uploads/sites/4/2021/12/364761792_Rehabilitation-Hospital-of-Leesville_standard-charges.xlsx
141332,HILLSBORO AREA HOSPITAL,IL,HILLSBORO,http://www.hillsboroareahospital.org/,http://www.hillsboroareahospital.org/patient-billing/hospital-standard-charges/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbHAHHILLSBOROIL&type=CDMWithoutLabel
011300,WASHINGTON COUNTY HOSPITAL,AL,CHATOM,https://www.wchnh.org/,https://www.wchnh.org/getpage.php?name=Price-Transparency,https://www.wchnh.org/docs/Copy_of_standard_charges_12-28-18.csv
170014,ADVENTHEALTH OTTAWA,KS,OTTAWA,https://www.adventhealth.com/,https://www.adventhealth.com/pricelist,https://www.adventhealth.com/sites/default/files/CDM/2022/830976641_AdventHealthOttawa_standardcharges.json
060124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,CO,LAKEWOOD,https://www.centura.org/,https://www.centura.org/patient-tools/pricing/costs-common-procedures,https://search.hospitalpriceindex.com/hpi2/hospital/OrthoColorado%20Hospital/8270
050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,LOMA LINDA,https://lluh.org/,https://lluh.org/patients-visitors/patients/billing-insurance,https://lluh.org/sites/lluh.org/files/953522679_lomalindauniversitymedicalcenter_standardcharges.csv
103048,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,FL,PENSACOLA,https://encompasshealth.com/,https://encompasshealth.com/locations/pensacolarehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/82-2383902_encompass-health-rehabilitation-hospital-of-pensacola_standardcharges.csv
240214,MAPLE GROVE HOSPITAL,MN,MAPLE GROVE,https://northmemorial.com/,https://northmemorial.com/cost-estimates/,https://northmemorial.com/wp-content/uploads/2022/08/208316475_MAPLEGROVEHOSPITAL_STANDARDCHARGES.csv
141333,SARAH D CULBERTSON MEMORIAL HOSPITAL,IL,RUSHVILLE,https://cmhospital.com/,https://cmhospital.com/patients-and-visitors/billing/pricing,https://cmhospital.com/media-library/documents/Resources/FULL_CHARGE_MASTER.xlsx
193093,LAFAYETTE PHYSICAL REHABILITATION HOSPITAL,LA,LAFAYETTE,https://amgihm.com/,https://amgihm.com/patient-notices/price-transparency/,https://28g1xh366uy0x9ort41hns72-wpengine.netdna-ssl.com/wp-content/uploads/2021/12/Lafayette-Rehab-Price-Transparency-01-2022.xlsx
060125,CENTURA CASTLE ROCK ADVENTIST HOSPITAL,CO,CASTLE ROCK,https://www.centura.org/,https://www.centura.org/patient-tools/pricing/costs-common-procedures,https://search.hospitalpriceindex.com/hpi2/hospital/Castle%20Rock%20Adventist%20Hospital/8266
050329,CORONA REGIONAL MEDICAL CENTER,CA,CORONA,https://www.coronaregional.com/,https://www.coronaregional.com/patients-visitors/pricing-guide,https://uhsfilecdn.eskycity.net/ac/432035443_corona-regional-medical-center_standardcharges.csv
170016,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS,KS,TOPEKA,https://kutopeka.com/,https://kutopeka.com/cost-care,https://coc.ardenthealthservices.com/2022/ukhs/2022_UKHSt.FrancisMedicalCenter_standardcharges.txt
103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,FL,SAINT AUGUSTINE,https://encompasshealth.com/,https://encompasshealth.com/locations/staugustinerehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/85-1559447_encompass-health-rehabilitation-hospital-of-st-augustine_standardcharges.csv
011302,RED BAY HOSPITAL,AL,RED BAY,https://www.helenkeller.com/,https://healthy.kaiserpermanente.org/northern-california/doctors-locations/standard-charges,https://www.huntsvillehospital.org/images/pricetransparency/472323163_Red-Bay_standardcharges.xls
241300,MAHNOMEN HEALTH CENTER,MN,MAHNOMEN,https://mahnomenhealth.org/,https://search.hospitalpriceindex.com/hpi2/hospital/Mahnomen/8195or,https://search.hospitalpriceindex.com/hpi2/hospital/Mahnomen%20Health%20Center/8195
193094,PATHWAY REHABILITATION HOSPITAL OF BOSSIER,LA,BOSSIER CITY,https://pathrehab.com/,https://pathrehab.com/charge-master/,https://pathrehab.com/docs/ChargeMaster.xlsx
060126,BANNER FORT COLLINS MEDICAL CENTER,CO,FORT COLLINS,https://www.bannerhealth.com/,https://www.bannerhealth.com/es/patients/billing/pricing-resources/hospital-price-transparency,https://www.cdmpricing.com/37cdb181c73f9a24e83a4b98eaac3589
050334,SALINAS VALLEY MEMORIAL HOSPITAL,CA,SALINAS,https://www.svmh.com/,https://www.svmh.com/patients-visitors/for-patients/billing-insurance/,https://www.svmh.com/documents/Standard-Charge-Amounts.xls
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,KS,EL DORADO,http://www.sbamh.com/,http://www.sbamh.com/patients_info/billing_information,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbSBAMELDORADOKS&type=CDMWithoutLabel
