Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"SOUTH SHORE","CHARGE","10001630","H PYLORI STOOL","87338","221.00","39.34","187.85","17.64","21.17","187.85","21.17","132.60","187.85","26.46","46.78","134.81","176.80","69.45","22.01","22.01","187.85","121.55","14.11","187.85","55.56","65.97","46.04","54.51","121.55","14.11","187.85"
"SOUTH SHORE","CHARGE","10001631","HEPATITIS B SURFACE AG","87340","148.00","50.65","125.80","53.87","65.66","125.80","50.44","98.93","125.80","54.13","54.05","90.28","118.40","66.22","56.36","58.32","125.80","81.40","62.14","125.80","59.49","68.87","54.30","61.12","81.40","50.44","125.80"
"SOUTH SHORE","CHARGE","10001632","HBSAG NEUTRALIZATION","87341","102.00","45.99","86.70","47.42","60.28","86.70","49.28","58.21","86.70","50.02","47.97","62.22","81.60","56.48","51.08","53.10","86.70","56.10","53.88","86.70","47.97","54.96","52.07","59.39","56.10","45.99","86.70"
"SOUTH SHORE","CHARGE","10001633","HEPATITIS BE AG","87350","94.00","42.38","79.90","43.70","55.55","79.90","45.42","53.64","79.90","46.10","44.21","57.34","75.20","52.05","47.08","48.93","79.90","51.70","49.65","79.90","44.21","50.65","47.99","54.73","51.70","42.38","79.90"
"SOUTH SHORE","CHARGE","10001634","HISTOPLASMA ANTIGEN","87385","282.00","127.14","239.70","131.09","166.65","239.70","136.26","160.92","239.70","138.30","132.63","172.02","225.60","156.14","141.23","146.79","239.70","155.10","148.96","239.70","132.63","151.95","143.96","164.18","155.10","127.14","239.70"
"SOUTH SHORE","CHARGE","10001636","ROTAVIRUS ANTIGEN","87425","124.00","55.91","105.40","57.64","73.28","105.40","59.91","70.76","105.40","60.81","58.32","75.64","99.20","68.66","62.10","64.55","105.40","68.20","65.50","105.40","58.32","66.81","63.30","72.19","68.20","55.91","105.40"
"SOUTH SHORE","CHARGE","10001637","SHIGA-LIKE TOXIN","87427","94.00","45.17","79.90","46.19","57.33","79.90","48.03","54.03","79.90","47.21","45.29","57.34","75.20","53.40","50.59","52.84","79.90","51.70","51.37","79.90","44.83","52.07","49.96","55.53","51.70","44.83","79.90"
"SOUTH SHORE","CHARGE","10001638","BLASTOMYCES ANTIGEN EIA","87449","195.00","104.36","165.75","112.18","150.67","165.75","128.00","156.87","165.75","118.86","105.60","118.95","156.00","125.14","114.14","119.83","165.75","107.25","128.00","165.75","109.02","127.81","117.63","137.32","107.25","104.36","165.75"
"SOUTH SHORE","CHARGE","10001639","GIARDIA/CRYPTO EIA MULT ORG","87451","80.00","36.07","68.00","37.19","47.28","68.00","38.65","45.65","68.00","39.23","37.62","48.80","64.00","44.30","40.07","41.64","68.00","44.00","42.26","68.00","37.63","43.11","40.84","46.58","44.00","36.07","68.00"
"SOUTH SHORE","CHARGE","10001640","LYME BY PCR","87476","275.00","134.30","233.75","134.13","151.17","233.75","144.54","154.52","233.75","144.09","132.26","167.75","220.00","149.95","139.27","142.63","233.75","151.25","174.24","233.75","142.60","154.69","145.47","152.56","151.25","132.26","233.75"
"SOUTH SHORE","CHARGE","10001641","CHLAMYDIA PNEUMONIAE PCR","87486","243.00","109.56","206.55","112.96","143.60","206.55","117.41","138.67","206.55","119.17","114.28","148.23","194.40","134.55","121.70","126.49","206.55","133.65","128.36","206.55","114.29","130.93","124.05","141.48","133.65","109.56","206.55"
"SOUTH SHORE","CHARGE","10001642","CHLAMYDIA TRACHOMATIS DNA","87491","198.00","88.92","168.30","91.96","124.13","168.30","91.57","96.09","168.30","99.07","95.43","120.78","158.40","113.40","108.74","112.55","168.30","108.90","106.25","168.30","89.83","104.85","105.66","122.65","108.90","88.92","168.30"
"SOUTH SHORE","CHARGE","10001643","C DIFFICILE TOXIN BY PCR","87493","204.00","96.77","173.40","97.98","123.55","173.40","103.07","118.47","173.40","101.61","97.35","124.44","163.20","115.40","104.46","108.41","173.40","112.20","107.67","173.40","97.12","111.26","106.30","120.36","112.20","96.77","173.40"
"SOUTH SHORE","CHARGE","10001644","CMV, DNA AMPLIFIED PROBE","87496","299.00","134.80","254.15","138.99","176.70","254.15","144.47","170.62","254.15","146.64","140.62","182.39","239.20","165.56","149.75","155.64","254.15","164.45","157.94","254.15","140.63","161.11","152.64","174.08","164.45","134.80","254.15"
"SOUTH SHORE","CHARGE","10001645","CMV BY PCR","87496","202.00","91.07","171.70","93.90","119.37","171.70","97.60","115.27","171.70","99.06","95.00","123.22","161.60","111.85","101.17","105.15","171.70","111.10","106.70","171.70","95.00","108.84","103.12","117.61","111.10","91.07","171.70"
"SOUTH SHORE","CHARGE","10001646","CMV DNA QUANT PCR","87497","547.00","212.71","464.95","216.73","247.52","464.95","229.30","187.68","464.95","269.37","200.66","333.67","437.60","274.39","228.61","238.77","464.95","300.85","456.36","464.95","263.86","298.51","273.50","273.50","300.85","187.68","464.95"
"SOUTH SHORE","CHARGE","10001647","ENTEROVIRUS, AMP PROBE","87498","396.00","178.54","336.60","184.09","234.02","336.60","191.34","225.97","336.60","194.21","186.24","241.56","316.80","219.26","198.33","206.14","336.60","217.80","209.18","336.60","186.25","213.37","202.16","230.55","217.80","178.54","336.60"
"SOUTH SHORE","CHARGE","10001648","HEPATITIS B DNA, QUAL PCR","87516","312.00","140.66","265.20","145.04","184.38","265.20","150.75","178.04","265.20","153.01","146.74","190.32","249.60","172.75","156.26","162.41","265.20","171.60","164.81","265.20","146.74","168.11","159.28","181.65","171.60","140.66","265.20"
"SOUTH SHORE","CHARGE","10001649","HEPATITIS B VIRUS QUANT","87517","312.00","59.92","265.20","49.25","65.25","265.20","44.64","187.20","265.20","62.59","68.86","190.32","249.60","95.49","58.26","60.66","265.20","171.60","79.93","265.20","72.09","90.27","75.91","89.46","171.60","44.64","265.20"
"SOUTH SHORE","CHARGE","10001650","HEPATITIS C VIRUS RNA","87521","383.00","172.68","325.55","178.04","226.34","325.55","185.06","218.55","325.55","187.83","180.13","233.63","306.40","212.07","191.82","199.37","325.55","210.65","202.31","325.55","180.13","206.37","195.53","222.99","210.65","172.68","325.55"
"SOUTH SHORE","CHARGE","10001651","HEPATITIS C VIRUS QUANT","87522","342.00","154.19","290.70","158.98","202.11","290.70","165.25","195.16","290.70","167.72","160.84","208.62","273.60","189.36","171.28","178.03","290.70","188.10","180.66","290.70","160.85","184.28","174.59","199.12","188.10","154.19","290.70"
"SOUTH SHORE","CHARGE","10001652","HERPES SIMPLEX VIRUS, PCR","87529","250.00","90.73","212.50","93.17","127.57","212.50","94.26","76.18","212.50","108.61","99.57","152.50","200.00","126.53","98.56","103.53","212.50","137.50","93.09","212.50","90.76","106.43","110.70","130.99","137.50","76.18","212.50"
"SOUTH SHORE","CHARGE","10001653","HERPES VIRUS-6, QUANT","87533","614.00","276.82","521.90","285.42","362.85","521.90","296.67","350.37","521.90","301.12","288.77","374.54","491.20","339.97","307.51","319.61","521.90","337.70","324.34","521.90","288.78","330.84","313.45","357.48","337.70","276.82","521.90"
"SOUTH SHORE","CHARGE","10001656","HIV-1 DNA PCR, QUAL","87535","476.00","214.60","404.60","221.27","281.30","404.60","229.99","271.62","404.60","233.44","223.87","290.36","380.80","263.56","238.39","247.78","404.60","261.80","251.44","404.60","223.87","256.48","243.00","277.13","261.80","214.60","404.60"
"SOUTH SHORE","CHARGE","10001657","HIV-1 RNA QUANTITATIVE","87536","661.00","298.01","561.85","307.27","390.63","561.85","319.38","377.19","561.85","324.17","310.87","403.21","528.80","365.99","331.05","344.08","561.85","363.55","349.16","561.85","310.88","356.16","337.45","384.84","363.55","298.01","561.85"
"SOUTH SHORE","CHARGE","10001659","MYCOBACTERIA TB RNA","87556","433.00","195.22","368.05","201.28","255.89","368.05","209.22","247.09","368.05","212.35","203.64","264.13","346.40","239.75","216.86","225.40","368.05","238.15","228.73","368.05","203.65","233.31","221.05","252.10","238.15","195.22","368.05"
"SOUTH SHORE","CHARGE","10001662","TB BY AMP PROBE TISSUE","87556","433.00","195.22","368.05","201.28","255.89","368.05","209.22","247.09","368.05","212.35","203.64","264.13","346.40","239.75","216.86","225.40","368.05","238.15","228.73","368.05","203.65","233.31","221.05","252.10","238.15","195.22","368.05"
"SOUTH SHORE","CHARGE","10001663","MYCOPLASMA PNEUMONIAE PCR","87581","268.00","120.83","227.80","124.58","158.38","227.80","129.49","152.93","227.80","131.43","126.04","163.48","214.40","148.39","134.22","139.51","227.80","147.40","141.57","227.80","126.05","144.41","136.82","156.03","147.40","120.83","227.80"
"SOUTH SHORE","CHARGE","10001664","N GONORRHOREAE DNA","87591","183.00","82.89","155.55","85.77","115.81","155.55","85.66","89.55","155.55","92.60","88.93","111.63","146.40","105.92","100.83","104.43","155.55","100.65","98.66","155.55","83.76","97.79","98.49","114.33","100.65","82.89","155.55"
"SOUTH SHORE","CHARGE","10001665","HPV HIGH RISK W/O PAP","87624","236.00","236.00","200.60","236.00","236.00","200.60","236.00","236.00","200.60","236.00","236.00","143.96","188.80","236.00","236.00","236.00","200.60","129.80","236.00","200.60","236.00","236.00","236.00","236.00","129.80","129.80","236.00"
"SOUTH SHORE","CHARGE","10001668","S AUREUS BY PCR","87640","222.00","99.00","188.70","111.38","145.27","188.70","113.68","121.43","188.70","113.97","115.23","135.42","177.60","138.49","124.73","130.75","188.70","122.10","121.03","188.70","131.92","143.46","114.14","125.97","122.10","99.00","188.70"
"SOUTH SHORE","CHARGE","10001669","MRSA BY PCR","87641","175.00","91.68","148.75","99.62","121.86","148.75","104.14","119.22","148.75","97.87","93.17","106.75","140.00","105.24","101.46","105.03","148.75","96.25","109.02","148.75","96.15","107.74","99.80","112.18","96.25","91.68","148.75"
"SOUTH SHORE","CHARGE","10001672","BORDETELLA PERTUSSIS PCR","87798","272.00","122.63","231.20","126.44","160.74","231.20","131.42","155.21","231.20","133.39","127.92","165.92","217.60","150.61","136.23","141.59","231.20","149.60","143.68","231.20","127.93","146.56","138.86","158.36","149.60","122.63","231.20"
"SOUTH SHORE","CHARGE","10001675","JC VIRUS BY PCR","87798","383.00","172.68","325.55","178.04","226.34","325.55","185.06","218.55","325.55","187.83","180.13","233.63","306.40","212.07","191.82","199.37","325.55","210.65","202.31","325.55","180.13","206.37","195.53","222.99","210.65","172.68","325.55"
"SOUTH SHORE","CHARGE","10001676","PARVOVIRUS DNA BY PCR","87798","225.00","101.44","191.25","104.59","132.97","191.25","108.72","128.39","191.25","110.34","105.82","137.25","180.00","124.58","112.69","117.12","191.25","123.75","118.85","191.25","105.82","121.24","114.86","131.00","123.75","101.44","191.25"
"SOUTH SHORE","CHARGE","10001677","VARICELLA ZOSTER BY PCR","87798","186.00","83.86","158.10","86.46","109.92","158.10","89.87","106.14","158.10","91.22","87.48","113.46","148.80","102.99","93.15","96.82","158.10","102.30","98.25","158.10","87.48","100.22","94.95","108.29","102.30","83.86","158.10"
"SOUTH SHORE","CHARGE","10001678","BK VIRUS DNA QUANTITATIVE","87799","588.00","158.66","499.80","136.37","156.89","499.80","147.10","277.27","499.80","174.60","160.58","358.68","470.40","225.74","147.68","153.14","499.80","323.40","261.19","499.80","204.44","234.79","198.88","208.43","323.40","136.37","499.80"
"SOUTH SHORE","CHARGE","10001679","INFECT AGENT PCR MULT ORG","87801","350.00","157.80","297.50","162.70","206.84","297.50","169.11","199.72","297.50","171.65","164.61","213.50","280.00","193.79","175.29","182.19","297.50","192.50","184.88","297.50","164.61","188.59","178.68","203.77","192.50","157.80","297.50"
"SOUTH SHORE","CHARGE","10001680","NOROVIRUS GROUP 1&2 BY RT-PCR","87798","272.00","122.63","231.20","126.44","160.74","231.20","131.42","155.21","231.20","133.39","127.92","165.92","217.60","150.61","136.23","141.59","231.20","149.60","143.68","231.20","127.93","146.56","138.86","158.36","149.60","122.63","231.20"
"SOUTH SHORE","CHARGE","10001681","PERTUSSIS/PARAPERTUSSIS BY PCR","87801","344.00","155.09","292.40","159.91","203.29","292.40","166.21","196.30","292.40","168.70","161.79","209.84","275.20","190.47","172.28","179.07","292.40","189.20","181.71","292.40","161.79","185.36","175.62","200.28","189.20","155.09","292.40"
"SOUTH SHORE","CHARGE","10001683","INFLUENZA A ANTIGEN, RAPID","87804","147.00","81.81","124.95","84.37","104.45","124.95","85.11","89.32","124.95","88.27","85.35","89.67","117.60","96.81","98.18","101.40","124.95","80.85","97.38","124.95","82.05","92.88","92.48","103.01","80.85","80.85","124.95"
"SOUTH SHORE","CHARGE","10001684","INFLUENZA B ANTIGEN, RAPID","87804","147.00","81.81","124.95","84.37","104.45","124.95","85.11","89.32","124.95","88.27","85.35","89.67","117.60","96.81","98.18","101.40","124.95","80.85","97.38","124.95","82.05","92.88","92.48","103.01","80.85","80.85","124.95"
"SOUTH SHORE","CHARGE","10001685","RSV ANTIGEN, RAPID","87807","181.00","81.60","153.85","84.14","106.96","153.85","87.46","103.29","153.85","88.77","85.13","110.41","144.80","100.22","90.65","94.22","153.85","99.55","95.61","153.85","85.13","97.53","92.40","105.38","99.55","81.60","153.85"
"SOUTH SHORE","CHARGE","10001686","TRICHOMONAS ANTIGEN EIA","87808","87.00","39.22","73.95","40.44","51.41","73.95","42.04","49.65","73.95","42.67","40.92","53.07","69.60","48.17","43.57","45.29","73.95","47.85","45.96","73.95","40.92","46.88","44.41","50.65","47.85","39.22","73.95"
"SOUTH SHORE","CHARGE","10001687","STREP GROUP A SCREEN","87880","87.00","55.84","73.95","57.57","78.97","73.95","52.39","87.00","73.95","50.16","56.18","53.07","69.60","56.40","87.00","87.00","73.95","47.85","87.00","73.95","56.34","66.04","60.19","70.17","47.85","47.85","87.00"
"SOUTH SHORE","CHARGE","10001689","LEGIONELLA ANTIGEN","87899","125.00","100.05","106.25","103.85","117.16","106.25","110.86","118.68","106.25","106.85","100.71","76.25","100.00","109.66","104.73","107.28","106.25","68.75","110.86","106.25","102.44","110.79","106.29","113.75","68.75","68.75","118.68"
"SOUTH SHORE","CHARGE","10001690","S PNEUMONIAL ANTIGEN","87899","115.00","87.41","97.75","90.96","103.09","97.75","97.47","104.42","97.75","93.74","88.03","70.15","92.00","96.36","91.78","94.15","97.75","63.25","97.47","97.75","89.64","97.40","93.23","100.07","63.25","63.25","104.42"
"SOUTH SHORE","CHARGE","10001691","HIV-1 GENOTYPE PCR","87901","1,250.00","563.56","1,062.50","581.08","738.70","1,062.50","603.97","713.30","1,062.50","613.02","587.88","762.50","1,000.00","692.12","626.03","650.68","1,062.50","687.50","660.30","1,062.50","587.90","673.53","638.14","727.76","687.50","563.56","1,062.50"
"SOUTH SHORE","CHARGE","10001692","HEPATITIS C GENOTYPE PCR","87902","1,250.00","563.56","1,062.50","581.08","738.70","1,062.50","603.97","713.30","1,062.50","613.02","587.88","762.50","1,000.00","692.12","626.03","650.68","1,062.50","687.50","660.30","1,062.50","587.90","673.53","638.14","727.76","687.50","563.56","1,062.50"
"SOUTH SHORE","CHARGE","10001693","HIV-1 PHENOTYPE 1 TO 10 DRUGS","87903","1,980.00","892.68","1,683.00","920.43","1,170.11","1,683.00","956.69","1,129.87","1,683.00","971.03","931.20","1,207.80","1,584.00","1,096.32","991.64","1,030.68","1,683.00","1,089.00","1,045.91","1,683.00","931.23","1,066.87","1,010.81","1,152.77","1,089.00","892.68","1,683.00"
"SOUTH SHORE","CHARGE","10001694","HIV PHENOTYPE ADD DRUGS","87904","151.00","68.08","128.35","70.19","89.24","128.35","72.96","86.17","128.35","74.05","71.02","92.11","120.80","83.61","75.62","78.60","128.35","83.05","79.76","128.35","71.02","81.36","77.09","87.91","83.05","68.08","128.35"
"SOUTH SHORE","CHARGE","10001695","CYTOPATHOLOGY, NON-GYN","88104","180.00","62.05","153.00","52.82","70.06","153.00","55.06","138.25","153.00","56.95","52.69","109.80","144.00","72.33","60.08","62.89","153.00","99.00","67.57","153.00","64.61","79.17","56.04","64.28","99.00","52.69","153.00"
"SOUTH SHORE","CHARGE","10001696","CYTOPATHOLOGY CONCENTRATED","88108","265.00","118.21","225.25","78.64","106.84","225.25","136.33","240.09","225.25","97.91","106.31","161.65","212.00","143.96","120.25","126.29","225.25","145.75","152.11","225.25","125.31","156.75","114.21","133.36","145.75","78.64","240.09"
"SOUTH SHORE","CHARGE","10001697","CYTOPATH THINPREP NON-GYN","88112","140.00","60.31","119.00","57.41","73.95","119.00","66.94","92.45","119.00","61.32","56.79","85.40","112.00","68.76","61.50","64.57","119.00","77.00","71.60","119.00","60.60","70.67","62.43","71.18","77.00","56.79","119.00"
"SOUTH SHORE","CHARGE","10001701","CYTOPATHOLOGY SMEARS, NON-GYN","88160","165.00","56.88","140.25","48.42","64.22","140.25","50.47","126.73","140.25","52.21","48.30","100.65","132.00","66.30","55.07","57.65","140.25","90.75","61.94","140.25","59.22","72.57","51.37","58.92","90.75","48.30","140.25"
"SOUTH SHORE","CHARGE","10001702","CYTOPATH SMEARS WITH PROCESS","88161","150.00","51.71","127.50","44.02","58.38","127.50","45.88","115.21","127.50","47.46","43.91","91.50","120.00","60.27","50.07","52.41","127.50","82.50","56.31","127.50","53.84","65.98","46.70","53.57","82.50","43.91","127.50"
"SOUTH SHORE","CHARGE","10001705","FNA ADEQUACY EVALUATION","88172","210.00","72.39","178.50","61.62","81.73","178.50","64.24","161.29","178.50","66.45","61.47","128.10","168.00","84.38","70.09","73.38","178.50","115.50","78.83","178.50","75.38","92.37","65.38","74.99","115.50","61.47","178.50"
"SOUTH SHORE","CHARGE","10001706","FNA INTERPRETATION & REPORT","88173","365.00","153.97","310.25","89.61","122.58","310.25","179.35","198.30","310.25","136.77","149.40","222.65","292.00","209.60","172.20","180.86","310.25","200.75","209.94","310.25","184.65","223.68","156.85","183.15","200.75","89.61","310.25"
"SOUTH SHORE","CHARGE","10001707","PAP THIN PREP AUTO SCREEN","88175","170.00","170.00","144.50","170.00","170.00","144.50","170.00","170.00","144.50","170.00","170.00","103.70","136.00","170.00","170.00","170.00","144.50","93.50","170.00","144.50","170.00","170.00","170.00","170.00","93.50","93.50","170.00"
"SOUTH SHORE","CHARGE","10001709","MISC PROCEDURE MINOR","","250.00","163.72","212.50","165.28","189.41","212.50","160.96","215.54","212.50","163.59","164.85","152.50","200.00","173.06","221.32","222.40","212.50","137.50","220.14","212.50","160.06","172.00","168.95","180.61","137.50","137.50","222.40"
"SOUTH SHORE","CHARGE","10001712","FLOW CYTOMETRY, DNA ANALYSIS","88182","500.00","172.36","425.00","146.72","194.60","425.00","152.94","384.03","425.00","158.20","146.36","305.00","400.00","200.91","166.88","174.70","425.00","275.00","187.70","425.00","179.47","219.92","155.68","178.56","275.00","146.36","425.00"
"SOUTH SHORE","CHARGE","10001713","FLOW CYTOMETRY, FIRST MARKER","88184","290.00","91.23","246.50","74.66","89.14","246.50","89.34","155.85","246.50","106.99","99.89","176.90","232.00","128.08","96.49","100.47","246.50","159.50","120.39","246.50","122.12","145.49","111.92","122.98","159.50","74.66","246.50"
"SOUTH SHORE","CHARGE","10001714","FLOW CYTOMETRY EA ADDL MARKER","88185","175.00","54.86","148.75","44.98","53.70","148.75","53.99","93.57","148.75","64.54","59.95","106.75","140.00","77.12","58.26","60.67","148.75","96.25","73.36","148.75","73.45","87.50","67.38","73.94","96.25","44.98","148.75"
"SOUTH SHORE","CHARGE","10001715","TISSUE CULTURE, LYMPHOCYTES","88230","380.00","131.00","323.00","111.51","147.89","323.00","116.24","291.86","323.00","120.24","111.24","231.80","304.00","152.69","126.83","132.77","323.00","209.00","142.65","323.00","136.40","167.14","118.31","135.70","209.00","111.24","323.00"
"SOUTH SHORE","CHARGE","10001717","TISSUE CULTURE; SOLID TISSUE","88233","1,010.00","348.17","858.50","296.37","393.09","858.50","308.94","775.74","858.50","319.57","295.65","616.10","808.00","405.84","337.11","352.90","858.50","555.50","379.15","858.50","362.53","444.25","314.47","360.69","555.50","295.65","858.50"
"SOUTH SHORE","CHARGE","10001719","TISSUE CULTURE, AMNIO FL OR CV","88235","650.00","224.07","552.50","190.73","252.98","552.50","198.82","499.24","552.50","205.67","190.27","396.50","520.00","261.19","216.95","227.11","552.50","357.50","244.01","552.50","233.31","285.90","202.38","232.12","357.50","190.27","552.50"
"SOUTH SHORE","CHARGE","10001720","TISSUE CULTURE, BONE MARROW","88237","550.00","173.25","467.50","184.69","219.78","467.50","192.06","225.01","467.50","221.92","171.66","335.50","440.00","240.21","197.93","206.99","467.50","302.50","354.27","467.50","225.48","262.50","221.62","228.04","302.50","171.66","467.50"
"SOUTH SHORE","CHARGE","10001721","TISSUE CULTURE; TUMOR","88239","655.00","225.80","556.75","192.20","254.92","556.75","200.35","503.08","556.75","207.25","191.74","399.55","524.00","263.20","218.62","228.86","556.75","360.25","245.88","556.75","235.10","288.10","203.94","233.91","360.25","191.74","556.75"
"SOUTH SHORE","CHARGE","10001722","CYTOGENETICS, BREAK SYNDROME","88248","700.00","241.31","595.00","205.40","272.44","595.00","214.12","537.64","595.00","221.49","204.91","427.00","560.00","281.28","233.64","244.58","595.00","385.00","262.78","595.00","251.26","307.89","217.95","249.98","385.00","204.91","595.00"
"SOUTH SHORE","CHARGE","10001723","CHROM ANALYSIS, 5 CELLS, 1 KAR","88261","795.00","274.06","675.75","233.28","309.41","675.75","243.18","610.61","675.75","251.54","232.72","484.95","636.00","319.45","265.35","277.78","675.75","437.25","298.44","675.75","285.36","349.68","247.53","283.91","437.25","232.72","675.75"
"SOUTH SHORE","CHARGE","10001725","CHROM ANA, 15-20 CELLS, 2 KARY","88262","1,110.00","382.65","943.50","325.71","432.01","943.50","339.53","852.55","943.50","351.21","324.93","677.10","888.00","446.03","370.48","387.84","943.50","610.50","416.69","943.50","398.42","488.23","345.60","396.40","610.50","324.93","943.50"
"SOUTH SHORE","CHARGE","10001727","CHROMOSOME ANALYSIS 20-25 CELL","88264","745.00","234.68","633.25","250.17","297.70","633.25","260.16","304.79","633.25","300.60","232.52","454.45","596.00","325.38","268.11","280.38","633.25","409.75","479.88","633.25","305.42","355.57","300.20","308.89","409.75","232.52","633.25"
"SOUTH SHORE","CHARGE","10001729","CHROM ANALYSIS 15 CELLS, 1 KAR","88267","1,260.00","434.35","1,071.00","369.73","490.39","1,071.00","385.41","967.75","1,071.00","398.67","368.83","768.60","1,008.00","506.30","420.55","440.25","1,071.00","693.00","473.00","1,071.00","452.26","554.21","392.30","449.96","693.00","368.83","1,071.00"
"SOUTH SHORE","CHARGE","10001731","CHROM ANAL INSITU 6-12COL,1KAR","88269","1,100.00","379.20","935.00","322.78","428.11","935.00","336.47","844.87","935.00","348.05","322.00","671.00","880.00","442.01","367.15","384.35","935.00","605.00","412.93","935.00","394.83","483.83","342.49","392.83","605.00","322.00","935.00"
"SOUTH SHORE","CHARGE","10001732","CHROMOSOME ANALYSIS, IN SITU","88269","1,100.00","379.20","935.00","322.78","428.11","935.00","336.47","844.87","935.00","348.05","322.00","671.00","880.00","442.01","367.15","384.35","935.00","605.00","412.93","935.00","394.83","483.83","342.49","392.83","605.00","322.00","935.00"
"SOUTH SHORE","CHARGE","10001733","CYTOGENETIC PROBE, EACH (FISH)","88271","285.00","119.43","242.25","117.14","149.26","242.25","130.71","193.81","242.25","134.98","121.08","173.85","228.00","146.91","136.15","142.69","242.25","156.75","185.74","242.25","143.07","161.22","144.82","159.50","156.75","117.14","242.25"
"SOUTH SHORE","CHARGE","10001734","CHROMOSOME IN SITU 10-30 CELLS","88273","425.00","146.51","361.25","124.71","165.41","361.25","130.00","326.43","361.25","134.47","124.41","259.25","340.00","170.78","141.85","148.50","361.25","233.75","159.54","361.25","152.55","186.94","132.33","151.77","233.75","124.41","361.25"
"SOUTH SHORE","CHARGE","10001735","FISH INSITU 10-30 CELLS","88273","425.00","146.51","361.25","124.71","165.41","361.25","130.00","326.43","361.25","134.47","124.41","259.25","340.00","170.78","141.85","148.50","361.25","233.75","159.54","361.25","152.55","186.94","132.33","151.77","233.75","124.41","361.25"
"SOUTH SHORE","CHARGE","10001737","FISH INSITU 25-99 CELLS","88274","460.00","158.57","391.00","134.98","179.03","391.00","140.71","353.31","391.00","145.55","134.65","280.60","368.00","184.84","153.53","160.73","391.00","253.00","172.68","391.00","165.11","202.33","143.22","164.27","253.00","134.65","391.00"
"SOUTH SHORE","CHARGE","10001739","FISH INSITU 100-300 CELLS","88275","315.00","132.00","267.75","129.47","164.97","267.75","144.47","214.21","267.75","149.18","133.82","192.15","252.00","162.38","150.48","157.71","267.75","173.25","205.29","267.75","158.13","178.19","160.06","176.29","173.25","129.47","267.75"
"SOUTH SHORE","CHARGE","10001740","CHROMOSOME ANALYSIS ADD KARYO","88280","180.00","62.05","153.00","52.82","70.06","153.00","55.06","138.25","153.00","56.95","52.69","109.80","144.00","72.33","60.08","62.89","153.00","99.00","67.57","153.00","64.61","79.17","56.04","64.28","99.00","52.69","153.00"
"SOUTH SHORE","CHARGE","10001741","CHROMOSOME ANALYSIS ADD CELLS","88285","145.00","49.99","123.25","42.55","56.43","123.25","44.35","111.37","123.25","45.88","42.45","88.45","116.00","58.26","48.40","50.66","123.25","79.75","54.43","123.25","52.05","63.78","45.15","51.78","79.75","42.45","123.25"
"SOUTH SHORE","CHARGE","10001742","SURGICAL PATHOLOGY, LEVEL I","88300","155.00","57.26","131.75","39.20","52.12","131.75","43.89","64.18","131.75","45.47","49.35","94.55","124.00","60.12","54.87","57.59","131.75","85.25","53.67","131.75","58.43","62.63","51.77","59.75","85.25","39.20","131.75"
"SOUTH SHORE","CHARGE","10001743","SURGICAL PATHOLOGY, LEVEL II","88302","255.00","114.65","216.75","103.32","137.07","216.75","98.48","181.90","216.75","96.72","106.09","155.55","204.00","121.37","114.95","120.62","216.75","140.25","124.92","216.75","120.19","123.95","112.78","130.00","140.25","96.72","216.75"
"SOUTH SHORE","CHARGE","10001744","SURGICAL PATHOLOGY, LEVEL III","88304","330.00","138.53","280.50","141.42","184.84","280.50","147.31","246.63","280.50","143.07","143.31","201.30","264.00","165.25","158.85","165.59","280.50","181.50","176.41","280.50","157.20","176.24","155.10","176.79","181.50","138.53","280.50"
"SOUTH SHORE","CHARGE","10001747","SURGICAL PATHOLOGY, LEVEL IV","88305","540.00","174.35","459.00","140.16","190.23","459.00","140.36","435.89","459.00","147.50","134.50","329.40","432.00","198.23","158.75","166.63","459.00","297.00","174.03","459.00","172.21","218.53","140.01","162.82","297.00","134.50","459.00"
"SOUTH SHORE","CHARGE","10001748","SURGICAL PATHOLOGY, LEVEL V","88307","835.00","410.98","709.75","432.59","534.61","709.75","470.02","584.28","709.75","452.12","425.97","509.35","668.00","482.80","455.93","471.23","709.75","459.25","503.67","709.75","457.03","506.39","458.39","510.00","459.25","410.98","709.75"
"SOUTH SHORE","CHARGE","10001749","SURGICAL PATHOLOGY, LEVEL VI","88309","1,180.00","481.72","1,003.00","485.42","655.70","1,003.00","536.33","1,046.99","1,003.00","499.24","451.88","719.80","944.00","523.87","512.01","537.54","1,003.00","649.00","585.34","1,003.00","469.82","566.70","520.20","607.33","649.00","451.88","1,046.99"
"SOUTH SHORE","CHARGE","10001750","DECALCIFICATION","88311","130.00","64.53","110.50","68.03","82.31","110.50","76.27","89.49","110.50","76.12","66.07","79.30","104.00","80.83","72.23","75.21","110.50","71.50","87.90","110.50","74.48","85.95","74.57","82.24","71.50","64.53","110.50"
