ccn,name,state,city,homepage,cdm_indirect_url,cdm_url,possible_indirect,found_string
114008,COASTAL HARBOR TREATMENT CENTER,GA,SAVANNAH,https://coastalharbor.com/,https://coastalharbor.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/200931196-coastal-bh-harbor-standard_charges.csv,https://coastalharbor.com/standard-services/,['standard services']
493300,CUMBERLAND HOSPITAL LLC,VA,NEW KENT,https://cumberlandhospital.com/,https://cumberlandhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/020567575-cumberland-hospital-standard_charges.csv,https://cumberlandhospital.com/standard-services/,"['transparency', 'standard services']"
054053,DEL AMO HOSPITAL,CA,TORRANCE,https://delamobehavioralhealth.com/,https://delamobehavioralhealth.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232646424-del-amo-standard_charges.csv,https://delamobehavioralhealth.com/standard-services/,['standard services']
394038,FOUNDATIONS BEHAVIORAL HEALTH,PA,DOYLESTOWN,https://fbh.com/,https://fbh.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/208179692-foundations-standard_charges.csv,/standard-services/,['standard services']
234030,FOREST VIEW PSYCHIATRIC HOSPITAL,MI,GRAND RAPIDS,https://forestviewhospital.com/,https://forestviewhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232285657-forest-view-standard_charges.csv,https://forestviewhospital.com/standard-services/,['standard services']
394008,FRIENDS HOSPITAL,PA,PHILADELPHIA,https://friendshospital.com/,https://friendshospital.com/standard-services,https://uhsfilecdn.eskycity.net/bh/202523648-friends-standard_charges.csv,https://friendshospital.com/standard-services,['standard services']
144039,GARFIELD PARK HOSPITAL,IL,CHICAGO,https://garfieldparkhospital.com/,https://garfieldparkhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/460775763-garfield-park-standard_charges.csv,https://garfieldparkhospital.com/standard-services/,"['transparency', 'standard services']"
454050,GLEN OAKS HOSPITAL,TX,GREENVILLE,https://glenoakshospital.com/,https://glenoakshospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232357811-glen-oaks-standard_charges.csv,https://glenoakshospital.com/standard-services/,['standard services']
234023,HAVENWYCK HOSPITAL,MI,AUBURN HILLS,https://havenwyckhospital.com/,https://havenwyckhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/382409580-havenwyck-standard_charges.csv,https://havenwyckhospital.com/standard-services/,['standard services']
224018,ARBOUR HUMAN RESOURCE INSTITUTE,MA,BROOKLINE,https://hrihospital.com/,https://hrihospital.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/232238958-hri-standard_charges.csv,https://hrihospital.com/standard-services-2/,['standard services']
454103,KINGWOOD PINES HOSPITAL,TX,KINGWOOD,https://kingwoodpines.com/,https://kingwoodpines.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/731726290-kingwood-pines-standard_charges.csv,https://kingwoodpines.com/standard-services/,"['transparency', 'standard services']"
454060,LAUREL RIDGE TREATMENT CENTER,TX,SAN ANTONIO,https://laurelridgetc.com/,https://laurelridgetc.com/standard-services/,https://laurelridgetc.com/wp-content/uploads/2022/07/432002326-laurel-ridge-standard_charges.csv,/standard-services/,['standard services']
670010,MAYHILL HOSPITAL,TX,DENTON,https://mayhillhospital.com/,https://mayhillhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/274126263-mayhill-standard_charges.csv,https://mayhillhospital.com/standard-services/,['standard services']
344007,OLD VINEYARD YOUTH SERVICES,NC,WINSTON SALEM,https://oldvineyardbhs.com/,https://oldvineyardbhs.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/201943356-old-vineyard-standard_charges.csv,/standard-services,['standard services']
424006,PALMETTO LOWCOUNTRY BEHAVIORAL HEALTH,SC,CHARLESTON,https://palmettobehavioralhealth.com/,https://palmettobehavioralhealth.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/571101380-palmetto-low-country-standard_charges.csv,https://palmettobehavioralhealth.com/standard-services/,['standard services']
144029,"PAVILION FOUNDATION, THE",IL,CHAMPAIGN,https://pavilionhospital.com/,https://pavilionhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232800410-pavilion-standard_charges.csv,https://pavilionhospital.com/standard-services/,['standard services']
464014,PROVO CANYON BEHAVIORAL HOSPITAL,UT,OREM,https://pcbh.com/,https://pcbh.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/233044423-provo-canyon-standard_charges.csv,https://pcbh.com/standard-services/,['standard services']
044013,PINNACLE POINTE BEHAVIORAL HEALTH SYSTEM,AR,LITTLE ROCK,https://pinnaclepointehospital.com/,https://pinnaclepointehospital.com/standard-services,https://uhsfilecdn.eskycity.net/bh/621658502-pinnacle-point-standard_charges.csv,https://pinnaclepointehospital.com/standard-services,['standard services']
144009,RIVEREDGE HOSPITAL,IL,FOREST PARK,https://riveredgehospital.com/,https://riveredgehospital.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/223682760-riveredge-standard_charges.csv,https://riveredgehospital.com/standard-services-2/,"['transparency', 'standard services']"
084002,ROCKFORD CENTER,DE,NEWARK,https://rockfordcenter.com/,https://rockfordcenter.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/233044421-rockford-standard_charges.csv,https://rockfordcenter.com/standard-services/,['standard services']
444007,ROLLING HILLS PSYCHIATRIC HOSPITAL,TN,FRANKLIN,https://rollinghillshospital.org/,https://rollinghillshospital.org/standard-services/,https://uhsfilecdn.eskycity.net/bh/205566098-rolling-hills-standard_charges.csv,"https://rollinghillshospital.org/standard-services/ , /standard-services",['standard services']
464013,SALT LAKE BEHAVIORAL HEALTH,UT,SALT LAKE CITY,https://saltlakebehavioralhealth.com/,https://saltlakebehavioralhealth.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/271365684-salt-lake-standard_charges.csv,https://saltlakebehavioralhealth.com/standard-services-2/,"['transparency', 'standard services']"
054087,"SIERRA VISTA HOSPITAL, INC",CA,SACRAMENTO,https://sierravistahospital.com/,https://sierravistahospital.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/621658512-sierra-vista-standard_charges.csv,https://sierravistahospital.com/standard-services-2/,['standard services']
114016,ST SIMONS-BY-THE-SEA,GA,SAINT SIMONS ISLAND,https://ssbythesea.com/,https://ssbythesea.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/203854107-st-simons-standard_charges.csv,https://ssbythesea.com/standard-services-2/,"['billing', 'standard services']"
144034,BHC STREAMWOOD HOSPITAL INC,IL,STREAMWOOD,https://streamwoodhospital.com/,https://streamwoodhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/621658515-streamwood-standard_charges.csv,/standard-services/,['standard services']
104078,SUNCOAST BEHAVIORAL HEALTH CENTER,FL,BRADENTON,https://suncoastbhc.com/,https://suncoastbhc.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/650816927-suncoast-standard_charges.csv,/standard-services,['standard services']
044005,"BRIDGEWAY INC, THE",AR,NORTH LITTLE ROCK,https://thebridgeway.com/,https://thebridgeway.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/232238973-bridgeway-standard_charges.csv,https://thebridgeway.com/standard-services-2/,"['transparency', 'standard services']"
184007,THE BROOK HOSPITAL - DUPONT,KY,LOUISVILLE,https://thebrookhospitals.com/,https://thebrookhospitals.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/205048087-brook-dupont-standard_charges.csv,https://thebrookhospitals.com/standard-services-2/,['standard services']
184008,THE BROOK HOSPITAL - KMI,KY,LOUISVILLE,https://thebrookhospitals.com/,https://thebrookhospitals.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/205048153-brook-kmi-standard_charges.csv,https://thebrookhospitals.com/standard-services-2/,['standard services']
424010,"CAROLINA CTR FOR BEHAVIORAL HEALTH,THE",SC,GREER,https://thecarolinacenter.com/,https://thecarolinacenter.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/233044427-carolina-center-standard_charges.csv,https://thecarolinacenter.com/standard-services-2/,['standard services']
424008,THREE RIVERS BEHAVIORAL HEALTH,SC,WEST COLUMBIA,https://threeriversbehavioral.org/,https://threeriversbehavioral.org/standard-services/,https://uhsfilecdn.eskycity.net/bh/571106645-three-rivers-shreveport-standard_charges.csv,https://threeriversbehavioral.org/standard-services/,['standard services']
154024,VALLE VISTA HEALTH SYSTEM,IN,GREENWOOD,https://vallevistahospital.com/,https://vallevistahospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/621740366-valle-vista-standard_charges.csv,/standard-services/,['standard services']
034026,VALLEY HOSPITAL,AZ,PHOENIX,https://valleyhospital-phoenix.com/,https://valleyhospital-phoenix.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/270355566-valley-hospital-standard_charges.csv,/standard-services/,['standard services']
104069,WEKIVA SPRINGS,FL,JACKSONVILLE,https://wekivacenter.com/,https://wekivacenter.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/204865588-wekiva-springs-standard_charges.csv,https://wekivacenter.com/standard-services/,['standard services']
454026,WEST OAKS HOSPITAL,TX,HOUSTON,https://westoakshospital.com/,https://westoakshospital.com/standard-services,https://uhsfilecdn.eskycity.net/bh/621864265-west-oaks-standard_charges.csv,https://westoakshospital.com/standard-services,['standard services']
254007,BRENTWOOD BEHAVIORAL HEALTHCARE OF MS,MS,FLOWOOD,https://www.brentwoodjackson.com/,https://www.brentwoodjackson.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/200773985-brentwood-ms-standard_charges.csv,https://www.brentwoodjackson.com/standard-services/,['standard services']
454108,CYPRESS CREEK HOSPITAL,TX,HOUSTON,https://www.cypresscreekhospital.com/,https://www.cypresscreekhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/621864266-cypress-creek-standard_charges.csv,https://www.cypresscreekhospital.com/standard-services/,['standard services']
144026,HARTGROVE HOSPITAL,IL,CHICAGO,https://www.hartgrovehospital.com/,https://www.hartgrovehospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232983574-hartgrove-standard_charges.csv,/standard-services/,['standard services']
404004,FIRST HOSPITAL PANAMERICANO,PR,CIDRA,https://www.hospitalpanamericano.com/,https://www.hospitalpanamericano.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/660490148-panamericano-standard_charges.csv,https://www.hospitalpanamericano.com/standard-services/,"['pricing', 'standard services']"
173027,"WESLEY REHABILITATION HOSPITAL, AN AFFILIATE OF EN",KS,WICHITA,https://encompasshealth.com/,,,/inpatient-rehabilitation/resources-and-education/health-care-transparency,['transparency']
673032,RELIANT REHABILITATION HOSPITAL OF CENTRAL TEXAS,TX,ROUND ROCK,https://encompasshealth.com/,,,/inpatient-rehabilitation/resources-and-education/health-care-transparency,['transparency']
670172,SIGNATURE CARE EMERGENCY CENTER-MISSION BEND,TX,HOUSTON,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670173,SIGNATURE CARE EMERGENCY CENTER-MONTROSE,TX,HOUSTON,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670178,"TC JESTER EMERGENCY CENTER, LLC",TX,HOUSTON,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670182,SIGNATURE CARE EMERGENCY CENTER-COLLEGE STATION,TX,COLLEGE STATION,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670189,SIGNATURE CARE EMERGENCY CENTER-STAFFORD,TX,TOMBALL,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670200,SIGNATURE CARE EMERGENCY CENTER-WESTCHASE,TX,HOUSTON,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670201,SIGNATURE CARE EMERGENCY CENTER-BELLAIRE,TX,HOUSTON,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670204,SIGNATURE CARE EMERGENCY CENTER-MIDLAND,TX,MIDLAND,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670205,SIGNATURE CARE EMERGENCY CENTER-ODESSA,TX,ODESSA,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670206,SIGNATURE CARE EMERGENCY CENTER-PARIS,TX,PARIS,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670207,SIGNATURE CARE EMERGENCY CENTER-TEXARKANA,TX,TEXARKANA,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670209,SIGNATURE CARE EMERGENCY CENTER-KILLEEN,TX,KILLEEN,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670210,SIGNATURE CARE EMERGENCY CENTER CYPRESS-1960,TX,HOUSTON,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670213,SIGNATURE CARE EMERGENCY CENTER-LEWISVILLE,TX,LEWISVILLE,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670258,SIGNATURE CARE EMERGENCY CENTER-SOUTH AUSTIN,TX,AUSTIN,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670262,SIGNATURE CARE EMERGENCY CENTER - PFLUGERVILLE,TX,PFLUGERVILLE,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670302,SIGNATURE CARE EMERGENCY CENTER-ATASCOCITA,TX,HUMBLE,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670303,SIGNATURE CARE EMERGENCY CENTER-SPRING RAYFORD,TX,SPRING,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
670304,SIGNATURE CARE EMERGENCY CENTER-PLANO,TX,PLANO,https://ercare24.com/,,,https://ercare24.com/payment-and-billing/,['billing']
390009,SAINT VINCENT HOSPITAL,PA,ERIE,https://erie.ahn.org/,https://www.ahn.org/patients-visitors/patients/financial-services/hospital-charges.html,https://goldteamstorage.blob.core.windows.net/hpifilestorage/7878/250965547_HPI-CDM---St.-Vincent_standardcharges.json,/patients-visitors/patients/hospital-charges.html | https://www.ahn.org/patients-visitors/patients/financial-services/hospital-charges.html,['charges']
670254,ER NEAR ME ADDISON,TX,DALLAS,https://ernearmetx.com/,,,https://ernearmetx.com/er-billing/,['billing']
670255,ER NEAR ME COIT,TX,DALLAS,https://ernearmetx.com/,,,https://ernearmetx.com/er-billing/,['billing']
670256,ER NEAR ME PLANO,TX,PLANO,https://ernearmetx.com/,,,https://ernearmetx.com/er-billing/,['billing']
670257,ER NEAR ME HULEN,TX,FORT WORTH,https://ernearmetx.com/,,,https://ernearmetx.com/er-billing/,['billing']
670273,EXPRESS ER,TX,WACO,https://expressercare.com/,,,https://expressercare.com/billing/,['billing']
670275,EXPRESS ER,TX,AUSTIN,https://expressercare.com/,,,https://expressercare.com/billing/,['billing']
670297,EXPRESS ER,TX,TEMPLE,https://expressercare.com/,,,https://expressercare.com/billing/,['billing']
670298,EXPRESS ER,TX,HARKER HEIGHTS,https://expressercare.com/,,,https://expressercare.com/billing/,['billing']
154035,FOUR COUNTY COUNSELING CENTER,IN,LOGANSPORT,https://fourcounty.org/,,,https://fourcounty.org/patient-resources/insurance-and-billing,['billing']
450658,FREESTONE MEDICAL CENTER,TX,FAIRFIELD,https://freestonemc.com/,https://freestonemc.com/financial-assistance/,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/011a4a74-dd3f-4ea4-ba83-ca6efe6b6b57/741774669_FREESTONE%20MEDICAL%20CENTER_standardcharges.zip,https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=011a4a74-dd3f-4ea4-ba83-ca6efe6b6b57,"['price transparency', 'pricing', 'billing', 'transparency']"
670253,FRONTLINE WHITEROCK MEDICAL CENTER LLC,TX,DALLAS,https://frontlineer.com/,,,https://frontlineer.com/contacting-our-billing-department/,['billing']
050816,FULLERTON SURGICAL CENTER,CA,FULLERTON,https://fullerton-surgical.com/,,,/patient-information/#billing,"['pricing', 'billing']"
171314,F W HUSTON MEDICAL CENTER,KS,WINCHESTER,https://fwhuston.com/,https://fwhuston.com/billing-charges,https://img1.wsimg.com/blobby/go/fe1d224c-3929-4a7a-ac48-5a2d1e6c6439/downloads/FWH%20Chargemaster%2004_13_2020.csv,/billing,['billing']
251329,GREENE COUNTY HOSPITAL CAH,MS,LEAKESVILLE,https://georgeregional.com/,https://georgeregional.com/hospital-pricing/,https://georgeregional.com/wp-content/uploads/2022/11/32-0222103_Greene-County-Hospital_standardcharges.xlsx,https://georgeregional.com/hospital-pricing/,"['pricing', 'billing', 'transparency']"
471300,GRACE COTTAGE HOSPITAL,VT,TOWNSHEND,https://gracecottage.org/,https://gracecottage.org/patients-visitors/billing-and-insurance/,https://secure.claraprice.net/price-transparency/5f6520a384/machine-readable/03-0343282_grace%20cottage%20hospital_standardcharges.json,,"['standard charges', 'billing', 'charges']"
031308,HUHU KAM MEMORIAL HOSPITAL,AZ,SACATON,https://grhc.org/,,,http://www.grhc.org/price-transparency,"['price transparency', 'transparency']"
010176,GULF COAST SURGICAL PARTNERS LLC,AL,MOBILE,https://gulfcoastsurgicalcenter.com/,,,/billing-and-insurance,['billing']
450578,HEMPHILL COUNTY HOSPITAL,TX,CANADIAN,https://hchdst.org/,https://hchdst.org/price-transparency/,https://hchdst.org/wp-content/uploads/2022/10/756002888_Hemphill-County-Hospital-District_standardcharges.csv,https://hchdst.org/price-transparency/,['transparency']
03030E,UNIVERSITY STUDENT HLTH UNIT,AZ,TUCSON,https://health.arizona.edu/,,,/charges-billing-payment,"['billing', 'charges']"
534001,WYOMING STATE HOSPITAL,WY,EVANSTON,https://health.wyo.gov/behavioralhealth/statehospital/,https://health.wyo.gov/behavioralhealth/statehospital/billing-inforamation/,https://health.wyo.gov/behavioralhealth/statehospital/billing-inforamation/,https://health.wyo.gov/behavioralhealth/statehospital/billing-inforamation/,"['pricing', 'billing']"
520214,ASCENSION WISCONSIN HOSP MENOMONEE FALLS CAMPUS,WI,MENOMONEE FALLS,https://healthcare.ascension.org/,,,https://healthcare.ascension.org/price-transparency | /billing,"['price transparency', 'billing', 'transparency']"
46004F,U S ARMY HOSPITAL,UT,DUGWAY,https://healthcare.utah.edu/,https://healthcare.utah.edu/pricing/,https://healthcare.utah.edu/pricing/876000525_UniversityUtahHospital_StandardCharges.csv,//healthcare.utah.edu/pricing/,"['pricing', 'billing', 'transparency']"
45053E,UNIVERSITY OF TEXAS STUDENT HLTH CTR,TX,AUSTIN,https://healthyhorns.utexas.edu/,,,charges.html | https://healthyhorns.utexas.edu/charges.html,['charges']
040085,HELENA REGIONAL MEDICAL CENTER,AR,HELENA,https://helenarmc.com/,https://helenarmc.com/pricing-transparency/,https://helenarmc.com/wp-content/uploads/2022/04/Helena_CMList_01_10_2022.csv,https://helenarmc.com/billing-insurance/ | https://helenarmc.com/pricing-transparency/ | https://helenarmc.com/surprise-billing/ | https://helenarmc.com/healthcare-pricing-information/,"['pricing', 'billing', 'transparency']"
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,TN,LEXINGTON,https://henderson.health/,,,/billing,['billing']
452029,CONTINUECARE HOSPITAL AT HENDRICK MEDICAL CENTER,TX,ABILENE,https://hendrick.continuecare.org/,"https://hendrick.continuecare.org/for-families/pricing-transparency/ ",https://hendrick.continuecare.org/wp-content/uploads/2022/05/463607347_Continue-Care-Hospital-at-Hendrick-Medical-Center_standardcharges_2022.xls.xlsx,https://hendrick.continuecare.org/for-families/cms-no-surprise-billing-information/ | https://hendrick.continuecare.org/for-families/pricing-transparency/ | https://hendrick.continuecare.org/wp-content/uploads/2022/05/463607347_Continue-Care-Hospital-at-Hendrick-Medical-Center_standardcharges_2022.xls.xlsx,"['pricing', 'billing', 'charges', 'transparency']"
072004,HOSPITAL FOR SPECIAL CARE,CT,NEW BRITAIN,https://hfsc.org/,,,https://hfsc.org/for-patients/billing-financial-services/,['billing']
514001,HIGHLAND HOSPITAL,WV,CHARLESTON,https://highlandhosp.com/,https://highlandhosp.com/quality-and-price-transparency,https://highlandhosp.com/files/Highland-Hospital-Rates-2020.csv,/quality-and-price-transparency,"['price transparency', 'pricing', 'transparency']"
371321,HOLDENVILLE GENERAL HOSPITAL,OK,HOLDENVILLE,https://holdenvillehospital.com/,https://holdenvillehospital.com/pt-downloads,https://img1.wsimg.com/blobby/go/2e303a5d-970a-47d3-8fd1-1647fb1725d4/downloads/Charge%20Master.xlsx,/price-transparency,"['price transparency', 'transparency']"
14013E,ILLINOIS CHILDRENS HOSP,IL,CHICAGO,https://hospital.uillinois.edu/,https://hospital.uillinois.edu/patients-and-visitors/patient-information/billing-and-pricing/price-and-estimates,https://hospital.uillinois.edu/documents/PatientAndVisitors/billing/Hospital-Charge-Master.xlsx,/patients-and-visitors/patient-information/billing-and-pricing,"['pricing', 'billing']"
400004,"ASOCIACION HOSPITAL DEL MAESTRO, INC",PR,SAN JUAN,https://hospitalelmaestro.org/,https://hospitalelmaestro.org/hospital-el-maestro-price-transparency-act/,https://hospitalelmaestro.org/hospital-el-maestro-price-transparency-act/|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPAREENCYPALIC.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMMM-ADVANTAGE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMMM-ADVANTAGE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYVA-COMMUNITY-CARE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYPLAN-DE-SALUD-MENONITA.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMCS-CLASSICARE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYINTERNATIONAL-MEDICAL-CARD.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMCS-LIFE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMCS-LIFE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYBLUE-CROSS-BLUE-SHIELD.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYPROSSAM.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMEDICARE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYFIRST-MEDICAL-VITAL.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYTRIPLE-S-ADVANTAGE.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMENONITA-VITAL.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYHUMANA-INSURANCE-PPO.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYHUMANA-INSURANCE-PPO.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYTRIPLE-S-COMERCIAL.csv|https://hospitalelmaestro.org/wp-content/uploads/2022/05/TRANSPARENCYMMM-VITAL.csv,https://hospitalelmaestro.org/hospital-el-maestro-price-transparency-act/,"['price transparency', 'pricing', 'transparency']"
261336,IRON COUNTY MEDICAL CENTER,MO,PILOT KNOB,https://icmedcenter.org/,https://shop.icmedcenter.org/,,http://iron.pixaura.com/patient_info/radiology-pricing-total-cost-estimate/ | /patient_info/radiology-pricing-total-cost-estimate/,"['price transparency', 'pricing', 'transparency']"
141328,HARDIN COUNTY GENERAL HOSPITAL,IL,ROSICLARE,https://ilhcgh.org/,https://ilhcgh.org/current-prices,https://img1.wsimg.com/blobby/go/236f7919-963e-4efb-96f3-f57d384f3683/downloads/370702309_HardinCountyGeneralHospital_Standard-0001.xls,/current-prices,"['prices', 'transparency']"
190053,OCHSNER AMERICAN LEGION HOSPITAL,LA,JENNINGS,https://jenningsamericanlegionhospital.com/,https://jenningsamericanlegionhospital.com/estimate-my-cost/,,https://jenningsamericanlegionhospital.com/understanding-billing-charges/,"['billing', 'charges']"
480002,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,VI,ST CROIX,https://jflusvi.org/,,,https://jflusvi.org/patient-pricing/ | https://jflusvi.org/surprise-billing/,"['pricing', 'billing']"
170186,KANSAS HEART HOSPITAL,KS,WICHITA,https://kansasheart.com/,,,https://kansasheart.com/insurance-and-billing/,"['price transparency', 'billing', 'transparency']"
451306,KIMBLE HOSPITAL,TX,JUNCTION,https://kimblehospital.org/,https://kimblehospital.org/hospital-charges-price-transparency/,https://kimblehospital.org/wp-content/uploads/2022/07/26-2294680_KimbleHospital_standardcharges.csv,https://kimblehospital.org/hospital-charges-price-transparency/ | https://kimblehospital.org/hospital-charges-price-transparency,"['price transparency', 'pricing', 'billing', 'charges', 'transparency']"
170197,KANSAS MEDICAL CENTER LLC,KS,ANDOVER,https://ksmedcenter.com/,https://ksmedcenter.com/,https://ksmedcenter.com/wp-content/uploads/2021/12/kmc-price-transparency.xlsx,https://ksmedcenter.com/wp-content/uploads/2021/12/kmc-price-transparency.xlsx,"['price transparency', 'pricing', 'transparency']"
341317,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,NC,DANBURY,https://lifebritestokes.com/,,,https://lifebritestokes.com/patientsandvisitors/#billing-tips,"['billing', 'transparency']"
280127,LINCOLN SURGICAL HOSPITAL,NE,LINCOLN,https://lincolnsurgery.com/,https://lincolnsurgery.com/financial/billing-policies/,,https://lincolnsurgery.com/financial/billing-policies/,['billing']
050804,NORTHRIDGE OUTPATIENT SURGERY CENTER,CA,NORTHRIDGE,https://locations.dignityhealth.org/,,,https://www.dignityhealth.org/my-home/billing-help-and-faq,['billing']
450489,MEDICAL ARTS HOSPITAL,TX,LAMESA,https://medicalartshospital.org/,https://medicalartshospital.org/,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/741f735f-d6cc-4802-8169-175329ceb889/95-3999999_MedicalArtsHospital_StandardCharges.xlsx,https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=741f735f-d6cc-4802-8169-175329ceb889,"['price transparency', 'pricing', 'transparency']"
45145E,MEDICAL ARTS CLINIC HOSP,TX,BIG SPRING,https://medicalartshospital.org/,,,https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=741f735f-d6cc-4802-8169-175329ceb889,"['price transparency', 'pricing', 'transparency']"
140185,MEMORIAL HOSPITAL,IL,BELLEVILLE,https://memhosp.org/,,,https://memhosp.org/financial-assistance-and-billing-resources/,['billing']
149808,MEMORIAL MEDICAL CENTER,IL,SPRINGFIELD,https://memorial.health/,https://memorial.health/financial/price-transparency,,/financial/surprise-billing/ | /financial/price-transparency/,"['billing', 'transparency']"
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,OH,COLDWATER,https://mercer-health.com/about/contact-us/locations#Mercer-County-Community-Hospital-Coldwater,https://mercer-health.com/patient-visitor-information/patient-billing-information,,/patient-visitor-information/patient-billing-information,['billing']
014007,BRYCE HOSPITAL,AL,TUSCALOOSA,https://mh.alabama.gov/bryce-hospital/,,,https://mh.alabama.gov/substance-use-contract-billing-manual/,"['pricing', 'billing']"
014012,MARY S HARPER GERIATRIC PSYCHIATRY CENTER,AL,TUSCALOOSA,https://mh.alabama.gov/mary-starke-harper-geriatric-psychiatry-center/,,,https://mh.alabama.gov/substance-use-contract-billing-manual/,"['pricing', 'billing']"
360147,MARIETTA MEMORIAL HOSPITAL,OH,MARIETTA,https://mhsystem.org/,https://mhsystem.org/patientprices,https://mhsystem.org/assets/31-4379509_marietta-memorial-hospital_standardcharges.csv,../patientprices,"['billing', 'prices']"
