cms_certification_num,payer,code,internal_revenue_code,description,price,inpatient_outpatient,code_disambiguator,units
171300,MIN,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",62.90,INPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,MAX,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",74.00,INPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,GROSS CHARGE,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",74.00,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,CASH PRICE,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",70.30,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,MIN,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",62.90,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,MAX,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",74.00,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,BCBS_BLUE_CHOICE,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",62.90,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,BCBS_CAP,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",66.60,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,CHOICE_CARE_MEDICARE,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",74.00,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,OPTUM_VA_CCN,97542,0421,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes",74.00,OUTPATIENT,4335228_1 Wheelchair MGMT/15min Units 97542,
171300,GROSS CHARGE,29445,0421,Application of rigid total contact leg cast,60.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,CASH PRICE,29445,0421,Application of rigid total contact leg cast,57.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,MIN,29445,0421,Application of rigid total contact leg cast,51.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,MAX,29445,0421,Application of rigid total contact leg cast,60.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,BCBS_BLUE_CHOICE,29445,0421,Application of rigid total contact leg cast,0.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,BCBS_CAP,29445,0421,Application of rigid total contact leg cast,0.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,CHOICE_CARE_MEDICARE,29445,0421,Application of rigid total contact leg cast,60.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,OPTUM_VA_CCN,29445,0421,Application of rigid total contact leg cast,60.00,OUTPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,GROSS CHARGE,29445,0421,Application of rigid total contact leg cast,60.00,INPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,CASH PRICE,29445,0421,Application of rigid total contact leg cast,57.00,INPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,MIN,29445,0421,Application of rigid total contact leg cast,51.00,INPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,MAX,29445,0421,Application of rigid total contact leg cast,60.00,INPATIENT,4336283_1 PT Application Rigid TOTL Contact Cast Units 29445,
171300,GROSS CHARGE,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",60.00,INPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,CASH PRICE,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",57.00,INPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,MIN,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",40.85,INPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,MAX,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",60.00,INPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,GROSS CHARGE,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",60.00,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,CASH PRICE,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",57.00,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,MIN,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",40.85,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,MAX,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",60.00,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,BCBS_BLUE_CHOICE,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",40.85,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,BCBS_CAP,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",43.00,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,CHOICE_CARE_MEDICARE,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",60.00,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,OPTUM_VA_CCN,96372,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",60.00,OUTPATIENT,4337462_1 OBS IM OR SQ INJECTION PER STICK Charge,
171300,GROSS CHARGE,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",60.00,INPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,CASH PRICE,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",57.00,INPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,MIN,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",40.85,INPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,MAX,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",60.00,INPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,GROSS CHARGE,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",60.00,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,CASH PRICE,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",57.00,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,MIN,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",40.85,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,MAX,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",60.00,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,BCBS_BLUE_CHOICE,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",40.85,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,BCBS_CAP,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",43.00,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,CHOICE_CARE_MEDICARE,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",60.00,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,OPTUM_VA_CCN,96374,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",60.00,OUTPATIENT,4337463_1 OBS IV PUSH SINGLE OR INITIAL Charge,
171300,GROSS CHARGE,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",60.00,INPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,CASH PRICE,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",57.00,INPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,MIN,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",40.85,INPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,MAX,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",60.00,INPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,GROSS CHARGE,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,CASH PRICE,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",57.00,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,MIN,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",40.85,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,MAX,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,BCBS_BLUE_CHOICE,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",40.85,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,BCBS_CAP,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",43.00,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,CHOICE_CARE_MEDICARE,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,OPTUM_VA_CCN,96375,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337464_1 OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,
171300,GROSS CHARGE,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",60.00,INPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,CASH PRICE,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",57.00,INPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,MIN,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",40.85,INPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,MAX,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",60.00,INPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,GROSS CHARGE,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,CASH PRICE,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",57.00,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,MIN,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",40.85,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,MAX,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,BCBS_BLUE_CHOICE,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",40.85,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,BCBS_CAP,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",43.00,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,CHOICE_CARE_MEDICARE,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,OPTUM_VA_CCN,96376,0760,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",60.00,OUTPATIENT,4337465_1 OBS IV PUSH EA ADD'L SAME DRUG Charge,
171300,GROSS CHARGE,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",18.00,INPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,CASH PRICE,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",17.10,INPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,MIN,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",7.60,INPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,MAX,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",18.00,INPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,GROSS CHARGE,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",18.00,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,CASH PRICE,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",17.10,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,MIN,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",7.60,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,MAX,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",18.00,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,BCBS_BLUE_CHOICE,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",7.60,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,BCBS_CAP,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",8.00,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,CHOICE_CARE_MEDICARE,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",18.00,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,OPTUM_VA_CCN,90471,0760,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",18.00,OUTPATIENT,4337466_1 OBS IMMUNIZATION ADMIN ONE VACCINE Charge,
171300,GROSS CHARGE,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",25.00,INPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,CASH PRICE,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",23.75,INPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,MIN,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",0.95,INPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,MAX,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",25.00,INPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,GROSS CHARGE,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",25.00,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,CASH PRICE,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",23.75,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,MIN,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",0.95,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,MAX,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",25.00,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,BCBS_BLUE_CHOICE,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",0.95,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,BCBS_CAP,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",1.00,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,CHOICE_CARE_MEDICARE,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",25.00,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,OPTUM_VA_CCN,96368,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)",25.00,OUTPATIENT,4337468_1 OBS IV INFU THERAP CONCURRENT Charge,
171300,GROSS CHARGE,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",18.00,INPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,CASH PRICE,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",17.10,INPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,MIN,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",15.30,INPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,MAX,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",132.00,INPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,GROSS CHARGE,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",18.00,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,CASH PRICE,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",17.10,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,MIN,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",15.30,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,MAX,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",132.00,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,BCBS_BLUE_CHOICE,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",125.40,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,BCBS_CAP,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",132.00,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,CHOICE_CARE_MEDICARE,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",18.00,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,OPTUM_VA_CCN,96361,0760,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",18.00,OUTPATIENT,4337471_1 OBS IV INFU HYDRAT EA ADD'L HRCharge,
171300,GROSS CHARGE,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",183.00,INPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,CASH PRICE,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",173.85,INPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,MIN,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",125.40,INPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,MAX,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",183.00,INPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,GROSS CHARGE,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",183.00,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,CASH PRICE,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",173.85,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,MIN,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",125.40,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,MAX,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",183.00,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,BCBS_BLUE_CHOICE,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",125.40,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,BCBS_CAP,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",132.00,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,CHOICE_CARE_MEDICARE,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",183.00,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,OPTUM_VA_CCN,96365,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",183.00,OUTPATIENT,4337472_1 OBS IV INFU THER INITIAL 16-90 MIN Charge,
171300,GROSS CHARGE,96366,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)",18.00,INPATIENT,4337473_1 OBS IV INFU THERAP EA ADD'L HR Charge,
171300,CASH PRICE,96366,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)",17.10,INPATIENT,4337473_1 OBS IV INFU THERAP EA ADD'L HR Charge,
171300,MIN,96366,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)",15.30,INPATIENT,4337473_1 OBS IV INFU THERAP EA ADD'L HR Charge,
171300,MAX,96366,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)",132.00,INPATIENT,4337473_1 OBS IV INFU THERAP EA ADD'L HR Charge,
171300,GROSS CHARGE,96366,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)",18.00,OUTPATIENT,4337473_1 OBS IV INFU THERAP EA ADD'L HR Charge,
171300,CASH PRICE,96366,0760,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)",17.10,OUTPATIENT,4337473_1 OBS IV INFU THERAP EA ADD'L HR Charge,
