X,Y,OBJECTID,NCESID,name,address,city,state,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,website,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-9112487.4706,4905609.4945,102232,390438204152,COSHOCTON ELEMENTARY,1203 CAMBRIDGE RD,COSHOCTON,OH,43812,2741,(740) 622-5514,1,1,948,COSHOCTON,39031,USA,40.2724237940001,-81.8588677119999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390438204152,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,ELEMENTARY,889,PK,06,3904382,59,
-10379471.3971,5614649.5176,102233,270029903733,LINCOLN INTERNATIONAL SCHOOL,2520 MINNEHAHA AVE,MINNEAPOLIS,MN,55404,8888,(612) 872-8690,1,1,146,HENNEPIN,27053,USA,44.956332296,-93.240377971,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=270029903733,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/27 00:00:00,http://www.lincolnihs.org,HIGH,132,09,12,2700299,14,
-10351607.27,5623584.5348,102234,272385003375,TRANSITIONS PROGRAM,2586 E 7TH AVE,NORTH SAINT PAUL,MN,55109,8888,(651) 621-1900,2,1,97,RAMSEY,27123,USA,45.0131030860001,-92.9900702579999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=272385003375,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/17 00:00:00,,HIGH,87,11,12,2723850,10,
-9663787.1304,3996347.5733,102235,010192001680,WILLIAM E BURKETT MULTIHANDICAPPED CENTER,8601 OLD HIGHWAY 31,MORRIS,AL,35116,,(205) 379-2800,2,1,104,JEFFERSON,01073,USA,33.7579561690001,-86.811276817,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=010192001680,2010/01/29 00:00:00,IMAGERY/OTHER,2019/09/23 00:00:00,http://burkett.jefcoed.com/,OTHER,92,KG,12,101920,12,
-12336741.4163,3786469.6455,102236,040075202834,PCJTED - SANTA RITA HIGH SCHOOL,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,,(520) 745-4588,3,1,-999,PIMA,04019,USA,32.176258869,-110.822833705,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040075202834,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/05 00:00:00,http://www.pimajted.org,HIGH,0,09,12,400752,-999,
-12458911.7117,3944048.8381,102237,040973102464,EVIT - MARCOS DE NIZA HIGH SCHOOL,6000 S. LAKESHORE DR,TEMPE,AZ,85283,,(480) 461-4000,3,1,-999,MARICOPA,04013,USA,33.3664735580001,-111.920308141,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040973102464,2010/01/29 00:00:00,IMAGERY/OTHER,2020/01/03 00:00:00,,HIGH,0,09,12,409731,-999,
-9111983.2137,3074013.8015,102238,120108004933,CITY OF PALMS CHARTER HIGH SCHOOL,2830 WINKLER AVE STE 201,FORT MYERS,FL,33916,9301,(239) 561-6611,4,1,182,LEE,12071,USA,26.603441774,-81.854337895,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120108004933,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/12 00:00:00,http://copchs.com/,HIGH,176,09,12,1201080,6,
-10960030.5246,3468324.2393,102239,481473011820,KINDER RANCH EL,2035 KINDER PKWY,SAN ANTONIO,TX,78260,,(830) 885-8900,1,1,655,BEXAR,48029,USA,29.725579856,-98.455629347,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=481473011820,2010/01/29 00:00:00,IMAGERY/OTHER,2018/12/20 00:00:00,,ELEMENTARY,616,PK,05,4814730,39,
-9133965.4614,3388858.0064,102240,120126007489,FRANCIS MARION MILITARY ACADEMY,5895 SE 83RD ST,OCALA,FL,34472,9296,(352) 245-6600,1,1,171,MARION,12083,USA,29.1037522170001,-82.051807786,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120126007489,2010/01/29 00:00:00,IMAGERY/OTHER,2019/09/26 00:00:00,http://www.marion.k12.fl.us/,HIGH,150,09,12,1201260,21,
-10374328.5061,5631863.1193,102241,272295001042,BIRTH TO TWO ECSE,500 - 10TH ST NW,NEW BRIGHTON,MN,55112,2734,(651) 621-6150,2,1,78,RAMSEY,27123,USA,45.065652895,-93.194178595,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=272295001042,2010/01/29 00:00:00,IMAGERY/OTHER,2020/01/10 00:00:00,,PREKINDERGARTEN,78,PK,PK,2722950,-999,
-9857393.0619,3554857.7128,102242,280300000558,MOSS POINT ALTERNATIVE SCHOOL,3524 PRENTISS AVE.,MOSS POINT,MS,39563,,(228) 475-3543,4,1,-999,JACKSON,28059,USA,30.3983518040001,-88.5504684909999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=280300000558,2009/10/13 00:00:00,IMAGERY/OTHER,2020/01/24 00:00:00,http://www.mosspointschools.org,NOT APPLICABLE,-999,N,N,2803000,0,
-9165643.9289,3244077.093,102243,120087003716,FALKENBURG ROAD JAIL,520 N FALKENBURG RD,TAMPA,FL,33619,7884,(813) 840-7472,4,1,27,HILLSBOROUGH,12057,USA,27.9611541030001,-82.336380301,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120087003716,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/30 00:00:00,http://www.sdhc.k12.fl.us/,HIGH,23,06,12,1200870,4,
-12454263.5491,4978838.364,102244,490087000522,WASHINGTON SCHOOL,420 N 200 W,SALT LAKE CITY,UT,84103,,(801) 578-8140,1,1,349,SALT LAKE,49035,USA,40.772467396,-111.878552986,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=490087000522,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://washington.slcschools.org/,ELEMENTARY,349,PK,06,4900870,-999,
-12462200.2815,4199550.9837,102245,040453000361,MAINE CONSOLIDATED SCHOOL,10 SPRING VALLEY RD.,PARKS,AZ,86018,,(928) 635-2115,1,1,127,COCONINO,04005,USA,35.2620574950001,-111.949849866,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040453000361,2010/01/29 00:00:00,IMAGERY/OTHER,2019/06/04 00:00:00,http://www.maine.apscc.k12.az.us,ELEMENTARY,114,PK,08,404530,13,
-9901042.475,4856386.8932,102246,172475004725,MAROA-FORSYTH GRADE SCHOOL,PO BOX 738,MAROA,IL,61756,738,(217) 877-2023,1,1,549,MACON,17115,USA,39.934213007,-88.94257784,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=172475004725,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,ELEMENTARY,519,PK,05,1724750,30,
-9275591.7104,4222334.5541,102247,370234002067,SMOKEY MOUNTAIN ELEMENTARY,884 US HWY 441N,WHITTIER,NC,28789,9790,(828) 497-5535,1,1,376,JACKSON,37099,USA,35.429000832,-83.324058027,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=370234002067,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.jcps.k12.nc.us/Schools/sme/Pages/default.aspx,ELEMENTARY,350,KG,08,3702340,26,
-9830693.1544,5228088.9774,102248,173351003463,RICHMOND-BURTON HIGH SCHOOL,8311 IL ROUTE 31,RICHMOND,IL,60071,9733,(815) 678-4525,1,1,710,MCHENRY,17111,USA,42.446430794,-88.310619141,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=173351003463,2010/01/29 00:00:00,IMAGERY/OTHER,2010/08/27 00:00:00,,HIGH,663,09,12,1733510,47,
-16975797.2972,7914411.1482,102249,020048000190,PETERSON ELEMENTARY,AVENUE G BLDG 550,KODIAK,AK,99615,,(907) 481-6400,1,1,264,KODIAK ISLAND,02150,USA,57.7472602120001,-152.496181722,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=020048000190,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.kibsd.org,ELEMENTARY,246,PK,05,200480,18,
-8410393.4157,4200068.9832,102250,370111000454,CAPE HATTERAS SECONDARY SCHOOL,48576 HIGHWAY 12,BUXTON,NC,27920,,(252) 995-5730,1,1,383,DARE,37055,USA,35.265856893,-75.551849508,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=370111000454,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://chs.daretolearn.org,HIGH,350,06,12,3701110,33,
-8638086.488,5336364.5365,102251,362475003424,SCHOOL 58-WORLD OF INQUIRY SCHOOL,200 UNIVERSITY AVE,ROCHESTER,NY,14605,,(585) 325-6170,1,1,968,MONROE,36055,USA,43.160047585,-77.597251177,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362475003424,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.rcsdk12.org,OTHER,892,KG,12,3624750,76,10818155
-10626081.8351,5720441.8876,102252,270001904237,MINNEWASKA AREA JUNIOR HIGH,25122 STATE HWY 28,GLENWOOD,MN,56334,8888,(320) 239-4800,1,1,190,POPE,27121,USA,45.624901848,-95.455717228,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=270001904237,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.minnewaska.k12.mn.us,MIDDLE,178,07,08,2700019,12,10823572
-9249251.4009,5228829.5829,102253,261803000962,ADVANTAGE ALTERNATIVE PROGRAM,1620 EAST ELZA AVE,HAZEL PARK,MI,48030,2358,(248) 658-5280,4,1,178,OAKLAND,26125,USA,42.4513398870001,-83.087439001,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=261803000962,2010/01/29 00:00:00,IMAGERY,2010/02/26 00:00:00,http://www.hazelparkschools.org,OTHER,170,KG,12,2618030,8,
-12813604.0668,4317625.4606,102254,320006000797,EARLY CHILDHOOD PROGRAM,2625 E ST LOUIS AVE,LAS VEGAS,NV,89104,,(702) 799-7479,2,1,79,CLARK,32003,USA,36.12348074,-115.106563779,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=320006000797,2011/09/30 00:00:00,UNVERIFIED,2020/04/07 00:00:00,,ELEMENTARY,76,PK,KG,3200060,3,
-8257444.2276,4974374.02,102255,341134002192,CENTRAL HIGH SCHOOL,250 18TH AVENUE,NEWARK,NJ,07103,,(973) 733-6378,1,1,933,ESSEX,34013,USA,40.742089424,-74.177883574,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=341134002192,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,HIGH,853,09,12,3411340,80,
-8226275.9053,4985480.6671,102256,360008505876,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,965 LONGWOOD AVE,BRONX,NY,10459,,(718) 860-1053,1,1,164,BRONX,36005,USA,40.817639764,-73.897893771,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360008505876,2010/01/29 00:00:00,IMAGERY/OTHER,2012/12/17 00:00:00,,HIGH,150,09,12,3600085,14,
-9086117.404,4064609.7502,102257,450303001281,GALLMAN ELEMENTARY,255 HAWKINS ROAD,NEWBERRY,SC,29108,,(803) 321-2655,1,1,485,NEWBERRY,45071,USA,34.266254297,-81.621981373,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=450303001281,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,ELEMENTARY,448,PK,05,4503030,37,
-11876283.0793,4137664.7432,102258,350168000866,LOS LUNAS FAMILY SCHOOL,17 SUN VALLEY RD,LOS LUNAS,NM,87031,,(505) 866-8231,1,1,45,VALENCIA,35061,USA,34.8068576090001,-106.686466087,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=350168000866,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/30 00:00:00,,ELEMENTARY,43,01,08,3501680,2,
-10477653.3371,4346280.4343,102259,050005501508,ARKANSAS ARTS ACADEMY HIGH SCHOOL,506 POPULAR ST,ROGERS,AR,72756,,(479) 631-2787,1,1,253,BENTON,05007,USA,36.3311293040001,-94.122361344,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=050005501508,2011/09/30 00:00:00,IMAGERY/OTHER,2020/04/09 00:00:00,http://www.artsk12.org,HIGH,230,09,12,500055,23,
-8219942.3531,5091852.7579,102260,362988005598,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,25 CORPORATE DR,HOPEWELL JUNCTION,NY,12533,,(845) 298-5000,4,1,77,DUTCHESS,36027,USA,41.5368528610001,-73.840998504,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362988005598,2010/01/29 00:00:00,IMAGERY/OTHER,2019/12/31 00:00:00,http://www.wappingersschools.org,HIGH,72,09,12,3629880,5,
-9084154.8186,4267092.036,102261,370048001005,HALLYBURTON ACADEMY,205 SOUTH MAIN STREET,DREXEL,NC,28619,,(828) 437-4184,4,1,119,BURKE,37023,USA,35.755948647,-81.604351169,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=370048001005,2010/01/29 00:00:00,IMAGERY/OTHER,2020/01/02 00:00:00,http://www.burke.k12.nc.us,HIGH,105,06,12,3700480,14,
-12637004.0862,4459575.7816,102262,490016901452,DIXIE MONTESSORI ACADEMY,1160 N. 645 W.,WASHINGTON,UT,84780,,(435) 251-8539,1,1,409,WASHINGTON,49053,USA,37.1467081070001,-113.520139161,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=490016901452,2016/01/05 00:00:00,IMAGERY/OTHER,2020/01/08 00:00:00,http://www.dixiemontessoriacademy.org,ELEMENTARY,409,KG,07,4900169,-999,
-9919013.3801,4652998.7783,102263,170007405111,KASKASKIA EDUCATION CENTER,2100 E CALUMET ST,CENTRALIA,IL,62801,6511,(618) 532-4721,2,1,11,MARION,17121,USA,38.518957782,-89.1040132269999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=170007405111,2010/01/29 00:00:00,IMAGERY/OTHER,2020/01/22 00:00:00,,HIGH,9,09,12,1700074,2,
-13049187.2557,5677201.194,102264,410687001145,JOSEPH CHARTER SCHOOL,400 WM E WILLIAMS AVE,JOSEPH,OR,97846,,(541) 432-7311,1,1,249,WALLOWA,41063,USA,45.3525885930001,-117.222843571,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=410687001145,2010/01/29 00:00:00,IMAGERY/OTHER,2010/07/27 00:00:00,http://www.staff.josephcharter.org,OTHER,230,KG,12,4106870,19,
-8578144.3626,5056977.7816,102265,422646006367,HEPBURN-LYCOMING PRIMARY SCH,355 ROUTE 973 EAST,COGAN STATION,PA,17728,9803,(570) 601-1112,1,1,340,LYCOMING,42081,USA,41.3019231740001,-77.058781903,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422646006367,2010/01/29 00:00:00,GEOCODE,2017/10/31 00:00:00,http://www.wasd.org,ELEMENTARY,317,KG,03,4226460,23,
-9547084.9869,4610291.3561,102266,210299001935,U OF L PACT PROGRAM,DAVIDSON HALL ROOM 102,LOUISVILLE,KY,40292,,(502) 485-3280,4,1,11,JEFFERSON,21111,USA,38.21816597,-85.762923625,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=210299001935,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,,HIGH,10,10,12,2102990,1,
-8566387.7714,4705053.4423,102267,110003000019,SOUSA MS,3650 ELY PL SE,WASHINGTON,DC,20019,,(202) 729-3260,1,1,251,DISTRICT OF COLUMBIA,11001,USA,38.8838900740001,-76.953170647,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=110003000019,2010/01/29 00:00:00,IMAGERY/OTHER,2010/02/22 00:00:00,http://www.dcps.dc.gov,MIDDLE,228,06,08,1100030,23,
-13595650.0557,4503832.4929,102268,063639011431,EAST PALO ALTO ACADEMY,1050 MYRTLE ST.,EAST PALO ALTO,CA,94303,,(650) 893-8900,1,1,341,SAN MATEO,06081,USA,37.462939212,-122.131802426,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063639011431,2015/05/08 00:00:00,IMAGERY/OTHER,2020/04/20 00:00:00,http://www.epaahs.org,HIGH,320,09,12,636390,21,
-10712135.3986,3820735.4727,102269,482532006572,KEMP INT,101 OLD US 40,KEMP,TX,75143,,(903) 498-1362,1,1,402,KAUFMAN,48257,USA,32.4364246690001,-96.228749541,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482532006572,2010/01/29 00:00:00,GEOCODE,2017/10/31 00:00:00,http://www.kempisd.org,ELEMENTARY,374,03,05,4825320,28,
-10559613.3958,3632284.0071,102270,481530001099,CORRIGAN-CAMDEN EL,5000 W SECOND,CORRIGAN,TX,75939,2501,(936) 398-2341,1,1,462,POLK,48373,USA,30.996418353,-94.8586210779999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=481530001099,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,,ELEMENTARY,429,PK,05,4815300,33,
-12941427.677,5407189.3305,102271,160036000060,KOELSCH ELEMENTARY SCHOOL,2015 NORTH CURTIS ROAD,BOISE,ID,83706,1096,(208) 854-5300,1,1,420,ADA,16001,USA,43.622379686,-116.254822806,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160036000060,2009/12/10 00:00:00,IMAGERY,2010/07/14 00:00:00,,ELEMENTARY,398,PK,06,1600360,22,
-9360319.1509,4765619.0673,102272,390504405750,HARLAN-BUTLERVILLE ELEMENTARY SCHOOL,8276 STATE ROUTE 132,BLANCHESTER,OH,45107,9354,(513) 899-5200,1,1,265,WARREN,39165,USA,39.3061414800001,-84.085177575,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390504405750,2015/05/08 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.littlemiamischools.com,ELEMENTARY,253,KG,02,3905044,12,
-8511584.5026,4447286.1109,102273,510264001074,SEDGEFIELD ELEMENTARY,804 MAIN STREET,NEWPORT NEWS,VA,23605,,(757) 591-4788,1,1,503,NEWPORT NEWS,51700,USA,37.0586579860001,-76.460864508,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510264001074,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,http://sedgefield.nn.k12.va.us/,ELEMENTARY,473,PK,05,5102640,30,10800028
-11701442.213,4944589.5501,102274,080002006596,GLOBAL VILLAGE ACADEMY - FORT COLLINS,2130 HORSETOOTH ROAD,FORT COLLINS,CO,80526,6436,(303) 446-7100,1,1,267,LARIMER,08069,USA,40.539063598,-105.115843862,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=080002006596,2016/01/05 00:00:00,IMAGERY/OTHER,2019/02/07 00:00:00,,ELEMENTARY,251,KG,08,800020,16,
-10777209.1774,3830797.3766,102275,483666004107,RED OAK MIDDLE,152 LOUISE RITTER BLVD,RED OAK,TX,75154,,(972) 617-0066,1,1,1458,ELLIS,48139,USA,32.512678368,-96.813317242,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483666004107,2009/12/10 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.redoakisd.org,MIDDLE,1378,06,08,4836660,80,10793070
-10253457.6488,3548121.3389,102276,220156001174,CANKTON ELEMENTARY SCHOOL,602 MAIN STREET,CANKTON,LA,70584,,(337) 668-4465,1,1,599,ST. LANDRY,22097,USA,30.346142935,-92.10837721,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220156001174,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,ELEMENTARY,569,PK,04,2201560,30,10802347
-7890386.3167,5106638.5478,102277,250480000645,LEROY WOOD,60 SCONTICUT NECK ROAD,FAIRHAVEN,MA,02719,,(508) 979-4073,1,1,542,BRISTOL,25005,USA,41.636198359,-70.880546259,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=250480000645,2009/10/13 00:00:00,IMAGERY/OTHER,2016/04/19 00:00:00,http://www.fairhavenps.org,ELEMENTARY,511,PK,05,2504800,31,
-13164211.9019,4025240.4111,102278,062271012780,WISDOM ELEMENTARY,1125 E. 74TH ST.,LOS ANGELES,CA,90001,2405,(323) 586-5760,1,1,923,LOS ANGELES,06037,USA,33.9734711900001,-118.256127549,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271012780,2014/02/04 00:00:00,IMAGERY/OTHER,2020/01/10 00:00:00,,ELEMENTARY,885,KG,06,622710,38,
-10561405.1555,6024824.2995,102279,270034604167,VOYAGEURS EXPEDITIONARY SCHOOL,3724 BEMIDJI AVE N,BEMIDJI,MN,56601,4335,(218) 444-3130,1,1,71,BELTRAMI,27007,USA,47.50456473,-94.87471673,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=270034604167,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/23 00:00:00,http://www.vehs.org,HIGH,59,09,12,2700346,12,
-9101845.3162,5079205.8867,102280,390029704834,CONSTELLATION SCHOOLS: OUTREACH ACADEMY FOR STUDENTS WITH DI,3727 BOSWORTH RD,CLEVELAND,OH,44111,6037,(216) 688-1900,2,2,-999,PORTAGE,39133,USA,41.4517574560001,-81.7632676119999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390029704834,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/02 00:00:00,http://outreachacademy.constellationschools.com/,,-999,M,M,3900297,-999,
-9123721.1626,3967417.4683,102281,450072001007,MOSSY CREEK ELEMENTARY,421 WEST FIVE NOTCH ROAD,NORTH AUGUSTA,SC,29841,,(803) 442-6090,1,1,710,AIKEN,45003,USA,33.5416189310001,-81.9597816839999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=450072001007,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/11 00:00:00,,ELEMENTARY,667,PK,05,4500720,43,10781849
-10930138.3899,3021945.322,102282,483486011569,KENNEDY MIDDLE,600 W HALL ACRES RD,PHARR,TX,78577,,(956) 354-2650,1,1,720,HIDALGO,48215,USA,26.1844617950001,-98.187103732,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483486011569,2010/01/29 00:00:00,GEOCODE,2017/10/31 00:00:00,http://psja.k12.tx.us,MIDDLE,669,06,08,4834860,51,
-9236920.6689,4860809.352,102283,390143305688,THE ACADEMY FOR URBAN SCHOLARS,1808 E BROAD ST,COLUMBUS,OH,43203,2003,(614) 545-9890,1,1,298,FRANKLIN,39049,USA,39.964668653,-82.976670151,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390143305688,2014/02/04 00:00:00,GEOCODE,2017/10/31 00:00:00,http://www.ausohio.com,HIGH,291,09,12,3901433,7,
-18091269.5693,8601540.835,102284,020000100391,AKULA ELITNAURVIK SCHOOL,100 AKULA HEIGHTS,KASIGLUK,AK,99609,,(907) 477-6615,1,1,145,BETHEL,02050,USA,60.89407121,-162.516639632,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=020000100391,2010/01/29 00:00:00,UNVERIFIED,2020/04/17 00:00:00,http://www.lksd.org/lksd/,OTHER,137,PK,12,200001,8,
