Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"ST. LUKE'S","CHARGE","10001131","TRANSFERRIN","84466","165.00","31.11","140.25","16.82","19.38","140.25","17.64","99.00","140.25","24.11","34.00","100.65","132.00","42.99","17.20","17.28","140.25","90.75","14.25","140.25","38.95","44.15","38.16","43.80","90.75","14.25","140.25"
"ST. LUKE'S","CHARGE","10001132","TRIGLYCERIDES","84478","109.00","46.19","92.65","46.75","57.56","92.65","52.45","57.83","92.65","54.41","45.64","66.49","87.20","57.17","49.88","52.17","92.65","59.95","62.16","92.65","53.40","60.68","48.62","52.25","59.95","45.64","92.65"
"ST. LUKE'S","CHARGE","10001133","T3 UPTAKE","84479","100.00","32.26","85.00","27.64","30.66","85.00","26.79","60.00","85.00","31.32","35.69","61.00","80.00","42.87","29.57","30.67","85.00","55.00","29.37","85.00","36.44","41.77","38.71","43.37","55.00","26.79","85.00"
"ST. LUKE'S","CHARGE","10001134","T3, TOTAL","84480","185.00","57.27","157.25","47.39","59.89","157.25","49.85","107.35","157.25","50.40","57.46","112.85","148.00","67.55","48.16","49.94","157.25","101.75","48.82","157.25","62.95","71.89","67.03","73.14","101.75","47.39","157.25"
"ST. LUKE'S","CHARGE","10001135","T3, FREE","84481","170.00","59.23","144.50","50.23","62.24","144.50","53.69","94.20","144.50","56.08","61.37","103.70","136.00","70.17","51.51","53.33","144.50","93.50","60.55","144.50","65.79","74.71","65.99","74.61","93.50","50.23","144.50"
"ST. LUKE'S","CHARGE","10001136","T3, REVERSE","84482","122.00","47.96","103.70","44.20","55.06","103.70","47.49","70.41","103.70","49.51","48.89","74.42","97.60","57.58","46.40","48.22","103.70","67.10","49.74","103.70","52.71","59.69","53.08","59.40","67.10","44.20","103.70"
"ST. LUKE'S","CHARGE","10001137","POC TROPONIN","84484","176.00","77.91","149.60","80.55","106.30","149.60","83.20","79.51","149.60","85.86","80.75","107.36","140.80","97.93","84.66","88.64","149.60","96.80","85.47","149.60","77.34","89.88","91.06","105.44","96.80","77.34","149.60"
"ST. LUKE'S","CHARGE","10001138","TROPONIN, QUANTITATIVE","84484","176.00","83.13","149.60","85.63","109.81","149.60","92.25","102.48","149.60","84.85","80.54","107.36","140.80","93.08","86.62","90.59","149.60","96.80","94.71","149.60","83.25","95.82","92.52","105.02","96.80","80.54","149.60"
"ST. LUKE'S","CHARGE","10001139","NEWBORN TYROSINE","84510","20.00","7.86","17.00","7.25","9.03","17.00","7.79","11.54","17.00","8.12","8.02","12.20","16.00","9.44","7.61","7.90","17.00","11.00","8.15","17.00","8.64","9.79","8.70","9.74","11.00","7.25","17.00"
"ST. LUKE'S","CHARGE","10001140","BUN","84520","80.00","20.40","68.00","20.33","27.13","68.00","24.31","50.62","68.00","23.59","24.09","48.80","64.00","27.61","26.01","27.25","68.00","44.00","23.91","68.00","27.14","29.64","26.36","30.52","44.00","20.33","68.00"
"ST. LUKE'S","CHARGE","10001141","POC NITROGEN SERUM","84520","84.00","33.02","71.40","30.44","37.91","71.40","32.70","48.48","71.40","34.09","33.66","51.24","67.20","39.64","31.95","33.20","71.40","46.20","34.25","71.40","36.29","41.10","36.55","40.90","46.20","30.44","71.40"
"ST. LUKE'S","CHARGE","10001142","UREA NITROGEN URINE","84540","98.00","38.98","83.30","41.00","53.68","83.30","46.25","57.13","83.30","44.83","39.09","59.78","78.40","47.64","42.22","44.27","83.30","53.90","51.52","83.30","42.69","49.67","42.83","49.87","53.90","38.98","83.30"
"ST. LUKE'S","CHARGE","10001143","UREA NITROGEN CLEARANCE","84545","123.00","48.35","104.55","44.57","55.51","104.55","47.88","70.99","104.55","49.92","49.29","75.03","98.40","58.05","46.78","48.61","104.55","67.65","50.15","104.55","53.14","60.18","53.52","59.88","67.65","44.57","104.55"
"ST. LUKE'S","CHARGE","10001144","URIC ACID SERUM","84550","95.00","39.40","80.75","36.05","42.45","80.75","38.67","54.77","80.75","41.63","39.61","57.95","76.00","47.76","37.49","38.76","80.75","52.25","48.21","80.75","44.93","50.40","42.76","45.83","52.25","36.05","80.75"
"ST. LUKE'S","CHARGE","10001145","SRDP URIC ACID URINE","84560","86.00","18.94","73.10","8.49","10.19","73.10","10.19","51.60","73.10","16.98","22.52","52.46","68.80","33.43","10.60","10.60","73.10","47.30","6.79","73.10","26.75","31.76","22.16","26.24","47.30","6.79","73.10"
"ST. LUKE'S","CHARGE","10001146","URIC ACID/FLUID","84560","86.00","24.19","73.10","24.94","34.20","73.10","22.69","47.41","73.10","21.72","24.33","52.46","68.80","24.43","61.34","64.43","73.10","47.30","57.93","73.10","24.40","28.60","26.07","30.39","47.30","21.72","73.10"
"ST. LUKE'S","CHARGE","10001147","VANILLYLMANDELIC ACID","84585","172.00","47.35","146.20","46.55","62.82","146.20","50.90","70.85","146.20","52.50","46.47","104.92","137.60","57.44","49.00","51.40","146.20","94.60","51.69","146.20","51.21","60.81","61.12","67.75","94.60","46.47","146.20"
"ST. LUKE'S","CHARGE","10001148","VASOACTIVE INTESTINAL PEPTIDE","84586","275.00","108.10","233.75","99.64","124.11","233.75","107.06","158.72","233.75","111.61","110.21","167.75","220.00","129.78","104.58","108.68","233.75","151.25","112.12","233.75","118.80","134.55","119.66","133.89","151.25","99.64","233.75"
"ST. LUKE'S","CHARGE","10001149","VASOPRESSIN","84588","296.00","116.35","251.60","107.25","133.59","251.60","115.23","170.84","251.60","120.13","118.63","180.56","236.80","139.69","112.57","116.98","251.60","162.80","120.69","251.60","127.87","144.82","128.79","144.11","162.80","107.25","251.60"
"ST. LUKE'S","CHARGE","10001150","VITAMIN A","84590","173.00","44.11","147.05","47.41","63.68","147.05","54.10","66.30","147.05","50.24","44.63","105.53","138.40","52.89","48.24","50.65","147.05","95.15","54.09","147.05","48.14","56.31","49.71","58.04","95.15","44.11","147.05"
"ST. LUKE'S","CHARGE","10001151","VITAMIN K","84597","232.00","117.76","197.20","90.55","110.55","197.20","105.62","135.99","197.20","118.28","117.27","141.52","185.60","123.86","99.03","102.65","197.20","127.60","91.73","197.20","132.26","145.13","111.72","117.27","127.60","90.55","197.20"
"ST. LUKE'S","CHARGE","10001153","VOLATILES SCREEN","84600","206.00","80.97","175.10","74.64","92.97","175.10","80.19","118.89","175.10","83.61","82.56","125.66","164.80","97.22","78.34","81.41","175.10","113.30","83.99","175.10","88.99","100.79","89.63","100.29","113.30","74.64","175.10"
"ST. LUKE'S","CHARGE","10001155","ZINC","84630","133.00","37.88","113.05","31.51","37.13","113.05","32.74","71.38","113.05","36.70","41.08","81.13","106.40","47.21","32.21","32.92","113.05","73.15","34.09","113.05","42.65","48.17","45.19","50.60","73.15","31.51","113.05"
"ST. LUKE'S","CHARGE","10001156","C-PEPTIDE","84681","156.00","63.21","132.60","60.69","79.17","132.60","67.98","105.49","132.60","67.69","65.23","95.16","124.80","81.99","63.05","65.86","132.60","85.80","66.45","132.60","70.01","82.06","71.67","83.38","85.80","60.69","132.60"
"ST. LUKE'S","CHARGE","10001157","HCG MATERNAL QUANT","84702","279.00","129.59","237.15","128.52","166.46","237.15","130.43","139.31","237.15","146.98","139.59","170.19","223.20","172.41","140.63","146.65","237.15","153.45","130.78","237.15","134.54","155.28","154.54","176.09","153.45","128.52","237.15"
"ST. LUKE'S","CHARGE","10001158","HCG TUMOR MARKER QUANT","84702","196.00","39.16","166.60","24.07","29.22","166.60","27.34","120.18","166.60","35.10","45.02","119.56","156.80","62.79","27.44","28.01","166.60","107.80","25.14","166.60","51.48","60.75","46.73","54.31","107.80","24.07","166.60"
"ST. LUKE'S","CHARGE","10001159","HCG QUALITATIVE","84703","182.00","61.78","154.70","62.14","81.60","154.70","67.54","97.75","154.70","66.09","68.26","111.02","145.60","83.39","72.75","76.08","154.70","100.10","74.14","154.70","77.32","85.41","73.77","84.13","100.10","61.78","154.70"
"ST. LUKE'S","CHARGE","10001160","CHOLESTEROL FLUID","84311","57.00","7.09","48.45","7.58","10.31","48.45","9.79","16.87","48.45","8.03","8.61","34.77","45.60","10.76","9.46","9.94","48.45","31.35","12.14","48.45","9.84","11.39","9.16","10.69","31.35","7.09","48.45"
"ST. LUKE'S","CHARGE","10001161","OSMOLALITY OTHER SOURCE","84999","108.00","42.45","91.80","39.13","48.74","91.80","42.04","62.33","91.80","43.83","43.28","65.88","86.40","50.97","41.07","42.68","91.80","59.40","44.03","91.80","46.66","52.84","46.99","52.58","59.40","39.13","91.80"
"ST. LUKE'S","CHARGE","10001162","POTASSIUM OTHER","84999","108.00","108.00","91.80","108.00","108.00","91.80","108.00","108.00","91.80","108.00","108.00","65.88","86.40","108.00","108.00","108.00","91.80","59.40","108.00","91.80","108.00","108.00","108.00","108.00","59.40","59.40","108.00"
"ST. LUKE'S","CHARGE","10001164","WBC AUTOMATED DIFFERENTIAL","85004","52.00","16.24","44.20","15.06","19.82","44.20","16.96","30.42","44.20","16.75","17.08","31.72","41.60","19.43","15.50","16.20","44.20","28.60","18.74","44.20","16.96","19.80","18.40","21.36","28.60","15.06","44.20"
"ST. LUKE'S","CHARGE","10001167","BUFFY COAT DIFFERENTIAL","85009","69.00","27.12","58.65","25.00","31.14","58.65","26.86","39.82","58.65","28.00","27.65","42.09","55.20","32.56","26.24","27.27","58.65","37.95","28.13","58.65","29.81","33.76","30.02","33.59","37.95","25.00","58.65"
"ST. LUKE'S","CHARGE","10001168","HEMATOCRIT SPUN","85013","50.00","19.65","42.50","18.12","22.57","42.50","19.46","28.86","42.50","20.29","20.04","30.50","40.00","23.60","19.02","19.76","42.50","27.50","20.39","42.50","21.60","24.46","21.76","24.34","27.50","18.12","42.50"
"ST. LUKE'S","CHARGE","10001169","HEMATOCRIT","85014","50.00","20.97","42.50","21.31","26.96","42.50","23.51","29.46","42.50","23.67","21.06","30.50","40.00","25.63","22.80","23.84","42.50","27.50","24.56","42.50","23.34","26.94","23.40","25.49","27.50","20.97","42.50"
"ST. LUKE'S","CHARGE","10001170","POC HEMATOCRIT","85014","50.00","26.83","42.50","27.35","33.28","42.50","30.34","33.62","42.50","31.18","26.75","30.50","40.00","32.65","28.99","30.23","42.50","27.50","29.27","42.50","30.48","34.49","27.01","29.40","27.50","26.75","42.50"
"ST. LUKE'S","CHARGE","10001171","HEMOGLOBIN","85018","50.00","22.72","42.50","23.08","29.04","42.50","26.03","29.72","42.50","26.14","22.70","30.50","40.00","27.54","24.50","25.61","42.50","27.50","26.85","42.50","25.42","29.15","24.98","27.05","27.50","22.70","42.50"
"ST. LUKE'S","CHARGE","10001172","POC HEMOGLOBIN","85018","50.00","28.02","42.50","28.35","35.67","42.50","32.45","35.94","42.50","32.73","28.42","30.50","40.00","34.18","30.68","32.02","42.50","27.50","31.96","42.50","31.96","36.41","27.54","30.64","27.50","27.50","42.50"
"ST. LUKE'S","CHARGE","10001173","CBC W/AUTO DIFF","85025","119.00","42.58","101.15","37.11","45.42","101.15","38.60","67.87","101.15","41.74","43.73","72.59","95.20","49.66","37.90","39.25","101.15","65.45","41.91","101.15","46.51","52.14","48.59","54.34","65.45","37.11","101.15"
"ST. LUKE'S","CHARGE","10001174","CBC WO DIFF","85027","83.00","36.29","70.55","35.91","45.76","70.55","39.75","47.28","70.55","38.80","35.45","50.63","66.40","42.35","38.00","39.72","70.55","45.65","42.57","70.55","39.13","44.18","38.05","42.61","45.65","35.45","70.55"
"ST. LUKE'S","CHARGE","10001175","RED BLOOD CELL COUNT","85041","30.00","11.79","25.50","10.87","13.54","25.50","11.68","17.31","25.50","12.18","12.02","18.30","24.00","14.16","11.41","11.86","25.50","16.50","12.23","25.50","12.96","14.68","13.05","14.61","16.50","10.87","25.50"
"ST. LUKE'S","CHARGE","10001176","RETICULOCYTE, MANUAL","85044","58.00","23.07","49.30","22.99","31.70","49.30","22.12","34.80","49.30","24.57","30.01","35.38","46.40","39.21","28.75","30.18","49.30","31.90","32.76","49.30","27.61","35.24","27.18","32.43","31.90","22.12","49.30"
"ST. LUKE'S","CHARGE","10001177","RETICULOCYTES, AUTOMATED W/IRF","85046","77.00","23.53","65.45","17.85","21.91","65.45","19.82","46.44","65.45","22.70","25.58","46.97","61.60","31.90","19.81","20.39","65.45","42.35","19.69","65.45","29.17","33.66","26.14","29.55","42.35","17.85","65.45"
"ST. LUKE'S","CHARGE","10001179","WBC AUTOMATED","85048","58.00","21.12","49.30","20.77","27.57","49.30","23.51","36.63","49.30","22.65","21.90","35.38","46.40","25.30","21.28","22.28","49.30","31.90","24.96","49.30","22.07","25.81","23.89","27.79","31.90","20.77","49.30"
"ST. LUKE'S","CHARGE","10001180","PLATELET, AUTOMATED","85049","58.00","27.63","49.30","27.72","34.25","49.30","30.27","37.84","49.30","30.87","26.42","35.38","46.40","32.88","28.50","29.80","49.30","31.90","31.46","49.30","30.42","34.90","28.27","31.33","31.90","26.42","49.30"
"ST. LUKE'S","CHARGE","10001182","ANTI-XA CHROMOGENIC ASSAY","85130","236.00","92.77","200.60","85.51","106.51","200.60","91.87","136.21","200.60","95.78","94.58","143.96","188.80","111.38","89.75","93.27","200.60","129.80","96.22","200.60","101.95","115.47","102.69","114.90","129.80","85.51","200.60"
"ST. LUKE'S","CHARGE","10001183","FACTOR II ACTIVITY","85210","299.00","117.34","254.15","117.48","157.78","254.15","139.82","164.28","254.15","152.97","129.58","182.39","239.20","159.54","137.87","144.58","254.15","164.45","134.04","254.15","159.22","183.89","149.50","143.81","164.45","117.34","254.15"
"ST. LUKE'S","CHARGE","10001184","FACTOR V ACTIVITY","85220","299.00","104.26","254.15","113.70","135.07","254.15","117.63","143.18","254.15","118.03","105.84","182.39","239.20","124.77","113.36","117.34","254.15","164.45","126.45","254.15","117.94","130.33","118.92","128.82","164.45","104.26","254.15"
"ST. LUKE'S","CHARGE","10001185","FACTOR VII ACTIVITY","85230","299.00","299.00","254.15","299.00","299.00","254.15","299.00","299.00","254.15","299.00","299.00","182.39","239.20","299.00","299.00","299.00","254.15","164.45","299.00","254.15","299.00","299.00","299.00","299.00","164.45","164.45","299.00"
"ST. LUKE'S","CHARGE","10001186","FACTOR VIII ACTIVITY","85240","299.00","64.95","254.15","40.39","47.86","254.15","44.80","178.43","254.15","56.02","72.76","182.39","239.20","100.65","44.65","45.30","254.15","164.45","35.97","254.15","84.11","98.04","74.40","85.58","164.45","35.97","254.15"
"ST. LUKE'S","CHARGE","10001187","VWF RISTOCETIN COFACTOR","85245","299.00","52.70","254.15","26.48","31.29","254.15","30.07","179.40","254.15","40.44","61.03","182.39","239.20","87.48","30.51","30.67","254.15","164.45","21.41","254.15","71.70","84.37","63.21","74.04","164.45","21.41","254.15"
"ST. LUKE'S","CHARGE","10001188","FACTOR VIII VW FACTOR ANTIGEN","85246","299.00","53.77","254.15","27.81","32.74","254.15","31.16","179.40","254.15","42.39","61.82","182.39","239.20","87.73","31.42","31.63","254.15","164.45","22.54","254.15","72.40","84.98","64.92","75.84","164.45","22.54","254.15"
"ST. LUKE'S","CHARGE","10001189","FACTOR VIII MULTIMETRIC ANALYS","85247","299.00","49.48","254.15","22.19","26.63","254.15","26.63","179.40","254.15","37.27","58.86","182.39","239.20","87.36","27.69","27.69","254.15","164.45","17.75","254.15","69.90","82.99","57.92","68.57","164.45","17.75","254.15"
"ST. LUKE'S","CHARGE","10001190","FACTOR IX ACTIVITY","85250","299.00","100.63","254.15","78.11","81.77","254.15","81.77","203.32","254.15","87.26","108.36","182.39","239.20","131.88","82.65","82.65","254.15","164.45","74.45","254.15","117.47","128.27","107.58","116.37","164.45","74.45","254.15"
"ST. LUKE'S","CHARGE","10001191","FACTOR X ACTIVITY","85260","299.00","138.22","254.15","135.60","156.30","254.15","145.72","183.61","254.15","151.89","141.28","182.39","239.20","164.64","142.39","146.10","254.15","164.45","147.66","254.15","156.81","171.97","158.92","164.54","164.45","135.60","254.15"
"ST. LUKE'S","CHARGE","10001192","FACTOR XI ACTIVITY","85270","299.00","117.53","254.15","108.34","134.94","254.15","116.40","172.57","254.15","121.35","119.83","182.39","239.20","141.11","113.71","118.17","254.15","164.45","121.91","254.15","129.17","146.29","130.10","145.57","164.45","108.34","254.15"
"ST. LUKE'S","CHARGE","10001193","FACTOR XII ACTIVITY","85280","299.00","117.53","254.15","108.34","134.94","254.15","116.40","172.57","254.15","121.35","119.83","182.39","239.20","141.11","113.71","118.17","254.15","164.45","121.91","254.15","129.17","146.29","130.10","145.57","164.45","108.34","254.15"
"ST. LUKE'S","CHARGE","10001194","FACTOR XIII ACTIVITY","85290","187.00","73.51","158.95","67.76","84.39","158.95","72.80","107.93","158.95","75.89","74.94","114.07","149.60","88.25","71.12","73.90","158.95","102.85","76.24","158.95","80.79","91.49","81.37","91.04","102.85","67.76","158.95"
"ST. LUKE'S","CHARGE","10001195","ANTITHROMBIN III ACTIVITY","85300","267.00","100.72","226.95","83.57","98.20","226.95","91.10","165.82","226.95","100.24","106.68","162.87","213.60","134.59","88.68","90.72","226.95","146.85","84.65","226.95","117.87","133.71","95.63","107.79","146.85","83.57","226.95"
"ST. LUKE'S","CHARGE","10001196","ANTITHROMBIN III ANTIGEN","85301","225.00","88.44","191.25","81.52","101.54","191.25","87.59","129.86","191.25","91.32","90.17","137.25","180.00","106.19","85.57","88.92","191.25","123.75","91.74","191.25","97.20","110.08","97.90","109.54","123.75","81.52","191.25"
"ST. LUKE'S","CHARGE","10001197","PROTEIN C ANTIGEN","85302","271.00","54.42","230.35","28.54","35.28","230.35","33.77","161.33","230.35","47.19","63.45","165.31","216.80","92.29","33.95","34.30","230.35","149.05","25.33","230.35","74.25","88.10","63.33","74.86","149.05","25.33","230.35"
"ST. LUKE'S","CHARGE","10001198","PROTEIN C ACTIVITY","85303","291.00","75.40","247.35","53.49","67.85","247.35","61.14","164.30","247.35","71.81","83.52","177.51","232.80","115.03","59.06","60.80","247.35","160.05","53.10","247.35","94.45","111.60","86.24","100.49","160.05","53.10","247.35"
"ST. LUKE'S","CHARGE","10001199","PROTEIN S TOTAL","85305","265.00","56.26","225.25","31.23","38.95","225.25","36.87","156.66","225.25","48.98","65.22","161.65","212.00","93.90","36.60","37.13","225.25","145.75","28.50","225.25","75.95","90.02","65.43","77.29","145.75","28.50","225.25"
"ST. LUKE'S","CHARGE","10001200","PROTEIN S FREE","85306","280.00","71.21","238.00","50.24","63.54","238.00","57.53","159.74","238.00","67.79","78.84","170.80","224.00","108.90","55.57","57.18","238.00","154.00","49.63","238.00","89.58","105.77","81.34","94.68","154.00","49.63","238.00"
"ST. LUKE'S","CHARGE","10001201","ACTIVATED PROTEIN C RESISTANCE","85307","242.00","66.43","205.70","49.84","63.68","205.70","56.34","134.02","205.70","64.67","73.74","147.62","193.60","100.31","54.39","56.11","205.70","133.10","51.73","205.70","83.27","98.00","77.21","89.97","133.10","49.84","205.70"
"ST. LUKE'S","CHARGE","10001202","COAG FACTOR INHIBITOR","85335","335.00","131.68","284.75","121.38","151.19","284.75","130.41","193.35","284.75","135.96","134.26","204.35","268.00","158.10","127.40","132.40","284.75","184.25","136.59","284.75","144.72","163.90","145.76","163.10","184.25","121.38","284.75"
"ST. LUKE'S","CHARGE","10001203","FACTOR 8 INHIBITOR","85335","335.00","131.68","284.75","121.38","151.19","284.75","130.41","193.35","284.75","135.96","134.26","204.35","268.00","158.10","127.40","132.40","284.75","184.25","136.59","284.75","144.72","163.90","145.76","163.10","184.25","121.38","284.75"
"ST. LUKE'S","CHARGE","10001204","FACTOR 9 INHIBITOR","85335","335.00","131.68","284.75","121.38","151.19","284.75","130.41","193.35","284.75","135.96","134.26","204.35","268.00","158.10","127.40","132.40","284.75","184.25","136.59","284.75","144.72","163.90","145.76","163.10","184.25","121.38","284.75"
"ST. LUKE'S","CHARGE","10001205","POC ACT BLOOD TEST","85347","111.00","57.21","94.35","48.69","63.40","94.35","56.63","57.12","94.35","53.92","49.69","67.71","88.80","59.61","52.63","55.08","94.35","61.05","53.62","94.35","54.82","60.64","51.36","58.05","61.05","48.69","94.35"
"ST. LUKE'S","CHARGE","10001207","D-DIMER QUANTITATIVE","85379","101.00","40.83","85.85","40.17","52.43","85.85","41.87","48.17","85.85","43.85","41.93","61.61","80.80","51.92","41.91","43.79","85.85","55.55","43.70","85.85","42.25","49.08","46.78","53.69","55.55","40.17","85.85"
"ST. LUKE'S","CHARGE","10001208","FIBRINOGEN","85384","110.00","58.88","93.50","60.05","75.14","93.50","67.90","77.47","93.50","68.42","59.30","67.10","88.00","72.01","63.52","66.27","93.50","60.50","67.14","93.50","66.76","76.09","60.01","66.26","60.50","58.88","93.50"
"ST. LUKE'S","CHARGE","10001209","FIBRINOLYSINS SCRN INTERP/RPT","85390","76.00","21.70","64.60","15.96","20.00","64.60","17.86","42.43","64.60","20.61","24.03","46.36","60.80","32.23","17.38","17.85","64.60","41.80","16.91","64.60","27.18","31.74","25.28","29.05","41.80","15.96","64.60"
"ST. LUKE'S","CHARGE","10001210","ADAMTS-13 ACTIVITY","85397","335.00","149.79","284.75","154.00","198.70","284.75","175.90","195.65","284.75","183.41","152.88","204.35","268.00","190.70","166.71","174.72","284.75","184.25","220.91","284.75","178.84","206.46","180.17","176.36","184.25","149.79","284.75"
"ST. LUKE'S","CHARGE","10001212","PLASMINOGEN ACTIVATOR INHIB","85415","185.00","72.72","157.25","67.03","83.49","157.25","72.02","106.77","157.25","75.08","74.14","112.85","148.00","87.31","70.36","73.11","157.25","101.75","75.43","157.25","79.92","90.51","80.50","90.07","101.75","67.03","157.25"
"ST. LUKE'S","CHARGE","10001213","PLASMINOGEN ACTIVITY","85420","214.00","108.46","181.90","112.01","139.22","181.90","121.10","148.57","181.90","122.90","104.41","130.54","171.20","132.56","113.84","119.13","181.90","117.70","116.58","181.90","119.47","137.72","110.05","119.58","117.70","104.41","181.90"
"ST. LUKE'S","CHARGE","10001215","HEINZ BODY PREP","85445","30.00","11.79","25.50","10.87","13.54","25.50","11.68","17.31","25.50","12.18","12.02","18.30","24.00","14.16","11.41","11.86","25.50","16.50","12.23","25.50","12.96","14.68","13.05","14.61","16.50","10.87","25.50"
"ST. LUKE'S","CHARGE","10001216","KLEIHAUER-BETKE STAIN","85460","216.00","84.91","183.60","78.26","97.48","183.60","84.09","124.67","183.60","87.66","86.56","131.76","172.80","101.94","82.15","85.37","183.60","118.80","88.07","183.60","93.31","105.68","93.98","105.16","118.80","78.26","183.60"
"ST. LUKE'S","CHARGE","10001217","FETAL SCREEN ROSETTE","85461","104.00","40.88","88.40","37.68","46.94","88.40","40.49","60.02","88.40","42.21","41.68","63.44","83.20","49.08","39.55","41.10","88.40","57.20","42.40","88.40","44.93","50.88","45.25","50.63","57.20","37.68","88.40"
"ST. LUKE'S","CHARGE","10001218","HEPARIN LEVEL","85520","294.00","147.96","249.90","152.31","173.52","249.90","158.89","173.28","249.90","154.69","150.19","179.34","235.20","161.38","154.56","157.75","249.90","161.70","160.42","249.90","153.43","163.65","113.22","122.36","161.70","113.22","249.90"
"ST. LUKE'S","CHARGE","10001219","LOW MOLECULAR WEIGHT HEPARIN","85520","294.00","61.74","249.90","49.09","57.99","249.90","51.32","150.05","249.90","64.21","64.32","179.34","235.20","91.31","52.41","54.11","249.90","161.70","60.44","249.90","79.13","92.48","77.55","85.30","161.70","49.09","249.90"
"ST. LUKE'S","CHARGE","10001221","MURAMIDASE","85549","165.00","52.55","140.25","31.37","40.18","140.25","34.27","99.00","140.25","40.94","64.09","100.65","132.00","91.83","39.19","40.07","140.25","90.75","33.97","140.25","71.16","86.00","61.62","73.10","90.75","31.37","140.25"
"ST. LUKE'S","CHARGE","10001222","PLATELET AGGREGATION, EACH","85576","184.00","68.77","156.40","59.43","74.48","156.40","66.95","100.51","156.40","71.73","76.76","112.24","147.20","97.88","66.74","68.92","156.40","101.20","67.15","156.40","86.92","97.97","81.40","91.22","101.20","59.43","156.40"
"ST. LUKE'S","CHARGE","10001224","PLATELET AGGREGATION, EPI","85576","184.00","79.06","156.40","60.10","69.61","156.40","67.34","124.61","156.40","74.58","85.29","112.24","147.20","93.44","66.70","67.79","156.40","101.20","59.89","156.40","94.56","104.52","86.38","94.96","101.20","59.89","156.40"
"ST. LUKE'S","CHARGE","10001225","HEXAGONAL PHOSPHOLIPID","85598","141.00","40.89","119.85","30.20","38.01","119.85","33.84","79.33","119.85","38.99","45.62","86.01","112.80","61.19","33.14","34.07","119.85","77.55","33.56","119.85","51.70","60.42","48.43","55.39","77.55","30.20","119.85"
"ST. LUKE'S","CHARGE","10001226","POC PROTHROMBIN TIME","85610","64.00","22.52","54.40","16.51","22.35","54.40","16.60","38.62","54.40","17.21","19.87","39.04","51.20","31.22","16.63","17.12","54.40","35.20","20.70","54.40","19.36","24.67","22.18","26.10","35.20","16.51","54.40"
"ST. LUKE'S","CHARGE","10001227","PROTHROMBIN TIME","85610","65.00","25.98","55.25","25.18","31.74","55.25","27.42","37.64","55.25","27.91","26.81","39.65","52.00","31.88","26.78","27.88","55.25","35.75","29.53","55.25","29.03","33.13","28.87","32.13","35.75","25.18","55.25"
"ST. LUKE'S","CHARGE","10001228","PT, SUBSTITUTION","85611","67.00","28.29","56.95","29.30","32.71","56.95","29.71","37.28","56.95","32.21","29.15","40.87","53.60","35.22","29.76","30.56","56.95","36.85","31.06","56.95","33.67","36.65","31.61","30.73","36.85","28.29","56.95"
"ST. LUKE'S","CHARGE","10001229","RVVT DILUTED","85613","156.00","44.32","132.60","32.76","41.07","132.60","36.66","87.03","132.60","42.13","49.03","95.16","124.80","65.65","35.65","36.62","132.60","85.80","34.79","132.60","55.42","64.70","51.62","59.30","85.80","32.76","132.60"
"ST. LUKE'S","CHARGE","10001230","SED RATE AUTOMATED","85652","76.00","24.33","64.60","21.42","26.46","64.60","22.66","44.15","64.60","23.81","24.92","46.36","60.80","29.00","22.00","22.80","64.60","41.80","23.76","64.60","26.60","30.19","30.18","33.95","41.80","21.42","64.60"
"ST. LUKE'S","CHARGE","10001231","SICKLE CELL SCREEN","85660","77.00","18.98","65.45","15.10","20.08","65.45","15.44","35.01","65.45","20.03","19.98","46.97","61.60","27.63","14.92","15.44","65.45","42.35","15.72","65.45","22.07","26.79","21.17","24.87","42.35","14.92","65.45"
"ST. LUKE'S","CHARGE","10001232","THROMBIN TIME","85670","81.00","23.56","68.85","17.91","22.21","68.85","19.86","45.18","68.85","22.71","25.94","49.41","64.80","34.50","19.36","19.89","68.85","44.55","19.01","68.85","29.36","34.12","27.36","31.10","44.55","17.91","68.85"
"ST. LUKE'S","CHARGE","10001233","PARTIAL THROMBOPLASTIN TIME","85730","81.00","34.43","68.85","35.45","44.77","68.85","39.10","45.94","68.85","38.75","34.69","49.41","64.80","41.72","37.29","38.93","68.85","44.55","40.94","68.85","37.76","43.18","37.41","41.58","44.55","34.43","68.85"
"ST. LUKE'S","CHARGE","10001234","PTT SUBSTITUTION EACH","85732","83.00","24.65","70.55","19.19","23.59","70.55","21.11","46.29","70.55","24.04","27.02","50.63","66.40","35.74","20.63","21.19","70.55","45.65","20.37","70.55","30.62","35.45","28.55","32.16","45.65","19.19","70.55"
"ST. LUKE'S","CHARGE","10001235","VISCOSITY","85810","128.00","26.83","108.80","12.93","15.86","108.80","15.04","76.80","108.80","20.72","30.96","78.08","102.40","46.19","15.56","15.62","108.80","70.40","11.35","108.80","36.18","43.19","30.84","36.49","70.40","11.35","108.80"
