name,business_type,state_registered,street_registered,city_registered,zip5_registered,corp_id 
"ZEN HOLDINGS, INC.",CORPORATION,AL,3225 MCLEOD DR,LAS VEGAS,89121,830051
"THE MYSTICAL BOOKNERD, LLC",LLC,AL,,,,830968
NINA NAIL AND SPA LLC,LLC,AL,,,,830969
HILL HOMES AND RENOVATIONS LLC,LLC,AL,,,,830970
"KELLERMAN CONSTRUCTION, INC.",CORPORATION,AL,1221 MADISON HWY,M. BRAHM KELLERMAN VALDOSTA,31601,830971
AMERICAN LEGACY LOGISTICS LLC,LLC,AL,,,,830972
"RL LOPEZ CUSTOM POOLS WORK, LLC",LLC,AL,,,,830973
"QUINSTARS, LLC",LLC,AL,,,,830975
DILLIGAS CORP,CORPORATION,AL,,MONTGOMERY,,830976
"DYNAMIC RELIABLE ECONOMIC (D.R.E.) TRANSPORT SOLUTIONS, LLC",LLC,AL,,,,830977
"HEART OF DIXIE BEER COMPANY , INC.",CORPORATION,AL,111 FIRST AVENUE,EAST ONEONTA,35121,830978
"2F4B, LLC",LLC,AL,,,,830979
FAITH HOME MAINTENANCE L.L.C.,LLC,AL,,,,830980
WYATT SASSER CONSTRUCTION PROPERTIES LLC,LLC,AL,,,,830981
J&J MERCHANDISE LLC,LLC,AL,,,,830982
"SNAPPY APP, INC.",CORPORATION,AL,125 5TH AVE,NEW YORK,10003,830983
CAMPBELL AUTOMOTIVE LLC,LLC,AL,,,,830984
"68V CANAL COMMERCIAL 2021, LLC",LLC,AL,,,,830985
"64 ENTERPRISES, LLC.",LLC,AL,,,,830986
"POISED COUNSELING AND CONSULTING, LLC",LLC,AL,,,,830987
SHANNON'S CONSULTING LLC,LLC,AL,,,,831939
"MNCS, LLC",LLC,AL,,,,831940
"CARPENTERS SON CONSTRUCTION, LLC",LLC,AL,,,,831941
4S PROPERTY PRESERVATION LLC,LLC,AL,,,,831942
"UNIQUE LIFE BOUTIQUE, LLC",LLC,AL,,,,831943
"RTN SERVICES, LLC",LLC,AL,,,,831944
"EXTRA INNINGS CORKS AND BREWS, LLC",LLC,AL,,,,831945
"BEL KWEN, LLC.",LLC,AL,,,,831946
"PUMP IT UP DANCE WORKOUTS, LLC.",LLC,AL,,,,831947
"SMOKIN' BAMA FOOD SERVICES, LLC",LLC,AL,,,,831948
X FACTOR FREIGHT LLC,LLC,AL,,,,831949
AUTOWORKS TRANSPORT SOLUTIONS LLC,LLC,AL,,,,831950
MDP ELITE SERVICES LLC,LLC,AL,,,,831951
TRIPLE C LAWN & PEST CARE LLC,LLC,AL,,,,831952
CHARLISOURCE LLC,LLC,AL,,,,831953
VICTORY LANE AUTO SALES LLC,LLC,AL,,,,831954
VICTORY LANE AUTO SALES LLC,LLC,AL,,,,831954
ADAM BOWDEN CONSTRUCTION LLC,LLC,AL,,,,831955
POSITIVE PERSPECTIVES & CONSULTATIONS LLC,LLC,AL,,,,831956
OUTHOUSE MINISTRIES LLC,LLC,AL,,,,831957
NO LIMIT HOME BUILDER & ASSOCIATES LLC,LLC,AL,,,,831958
"AMAZING PARTNERS, LLC",LLC,AL,,,,831959
LRM TRUCKING LLC,LLC,AL,,,,831960
"THE COMPOUND FITNESS AND NUTRITION, LLC",LLC,AL,,,,831961
"NORTHGATE TERRACE APARTMENTS, LLC.",LLC,AL,9607 16TH CIRCLE,BRADENTON,34209,831962
"W. A. ELLIS III, LLC",LLC,AL,,,,831963
AMR OPTIONS INC,CORPORATION,AL,600 MARKET ST,CHATTANOOGA,37405,831964
"MOTOR ROLA, LLC",LLC,AL,,,,831965
BNB DESIGNZ LLC,LLC,AL,,,,831966
THE GLAM FAM LLC,LLC,AL,,,,831967
"LAURYN JAYDE EXCLUSIVE SHOP, LLC",LLC,AL,,,,831968
B & A TRANSIT LLC,LLC,AL,,,,831969
THSCM HOLDINGS LLC,LLC,AL,,,,832888
BE HUMBLE TRANSPORT LLC,LLC,AL,,,,832889
"GRAB A HOME AL, LLC",LLC,AL,,,,832890
"S TEK USA, INC.",CORPORATION,AL,5341 PERIMETER PKWY,MONTGOMERY,36116,832891
HOUSE OF HONEY LLC,LLC,AL,,,,832892
RXPREP INC,CORPORATION,AL,124 CENTER STREET,EL SEGUNDO,90245,832893
"J.W. JORDAN AUCTION SERVICES, LLC",LLC,AL,,,,832894
BAMA EASTBOUND TRUCKING L.L.C,LLC,AL,,,,832895
"FIRST CHOICE FREIGHT, LLC",LLC,AL,,,,832896
"ELISER TECHNOLOGIES, LLC",LLC,AL,,,,832897
G AND W REALTY LLC,LLC,AL,,,,832898
TP TRUCKING LLC,LLC,AL,,,,832899
"STONE & LEAF DESIGN, LLC",LLC,AL,,,,832900
ALPHAMED RX INC.,CORPORATION,AL,,LOGANVILLE,,832901
THE ROSE PETAL GROUP LLC,LLC,AL,,,,832902
FAITH BASED INITIATIVES (FBI),NONPROFIT,AL,528 FORD CHAPEL ROAD,HARVEST,35749,832903
"TOWER TITLE & CLOSING OF ALABAMA, LLC",LLC,AL,,,,832904
PMJ JANITORIAL SERVICES LLC,LLC,AL,,,,832905
ANDERSYN JACK INC.,CORPORATION,AL,944 RONNIE MCDOWELL AVE,RUSSELLVILLE,35654,833627
"OAK LAKE LAND CLEARING, LLC",LLC,AL,,,,833628
8IGHT INC.,CORPORATION,AL,9728 BRYANT AVE,BIRMINGHAM,35217,833629
SMOKE R US OF OZARK LLC,LLC,AL,,,,833630
EXCEL ENOCH JOHNSON MEMORIAL CHURCH OF THE NAZARENE,NONPROFIT,AL,80 HARDIN ST,EXCEL,36439,833631
ROSTEN COMMERCIAL B3 LLC,LLC,AL,,,,833632
NEW JERUSALEM PRIMITIVE BAPTIST CHURCH,NONPROFIT,AL,1001 CHURCH AVENUE,COURTLAND,35618,833633
"GRIFFIN FINANCIAL SERVICES, LLC",LLC,AL,,,,833634
MONIQUE SUI-JURIS EMPRESS LLC,LLC,AL,,,,833635
"CENTRAL ALABAMA ORTHOPEDIC AMBULATORY SURGERY CENTER, LLC",LLC,AL,,,,833636
LOUISE LOAN INC.,CORPORATION,AL,1151 LOUISE AVE,MOBILE,36609,833637
"DIXIE RENTALS, LLC",LLC,AL,,,,833638
A&A ELITE CAR SALES LLC,LLC,AL,,,,833639
T MURILLO CONSTRUCTION LLC,LLC,AL,,,,833640
GEE DEVELOPMENT LLC,LLC,AL,,,,834655
"THE KING'S WAY 35, LLC",LLC,AL,,,,834656
"SOUTHEASTERN FARMS, LLC",LLC,AL,,,,834657
"DAVID GASTON FISHING, LLC",LLC,AL,,,,834658
"COVE RIDGE, LLC",LLC,AL,,,,834659
"KTOWN ENTERPRISES, LLC",LLC,AL,,,,834660
"EDINGER COLLECTIVE, LLC",LLC,AL,,,,834661
"TGB LAND, LLC",LLC,AL,,,,834663
"FELLERSHIP OAKS, LLC",LLC,AL,,,,834664
D H DELAPP LLC,LLC,AL,,,,834665
"JW COLE CONSULTING, LLC",LLC,AL,,,,834666
"GULF COAST ELECTRICAL SOLUTIONS, LLC",LLC,AL,,,,834667
"CANTERBURY PAPERIE, LLC",LLC,AL,,,,834668
"MUNTERS BW, LLC",LLC,AL,,,,834669
"CWC AGENCY BROKERAGE, LLC",LLC,AL,,,,834670
"HAMMONDVILLE QUICK STOP, LLC",LLC,AL,,,,834671
"BATTLES FAMILY TRADING, LLC",LLC,AL,,,,834672
"GEORGIA DRYWALL, LLC",LLC,AL,1965 INTERNATIONAL COURT,GROVETOWN,30813,834673
"EMILEE FAMILY INVESTMENTS, LLC",LLC,AL,,,,834674
ALABAMA MINE SAFETY & TRAINING FOUNDATION,NONPROFIT,AL,2 JACKSON ST,MONTGOMERY,36104,835308
"LINDSEY LAND, LIMITED LIABILITY COMPANY",LLC,AL,94 LANDFILL ROAD,EDINBURG,22824,835309
"TRIPLE BOGEY, LLC",LLC,AL,,,,835310
BY L'EVELYN LLC,LLC,AL,,,,835311
WAVELENGTH,NONPROFIT,AL,808 COLEMAN AVE,FAIRHOPE,36532,835312
GONZALEZ AND PALAFOX PROPERTIES LLC,LLC,AL,,,,835313
OLIVER TIRES LLC,LLC,AL,,,,835314
"MWIG2, LLC",LLC,AL,,,,835315
NOSTALGIA MEDIA LLC,LLC,AL,,,,836208
"CULLMAN KITCHEN AND BATH, LLC",LLC,AL,,,,836209
"APPLIED FOUNDATION TESTING, LLC",LLC,AL,4152 BLUE HERON BLVD,RIVERA BEACH,33404,836210
KNIFE TO FORK HOSPITALITY LLC,LLC,AL,,,,836211
ACS CONSTRUCTION SERVICES LLC,LLC,AL,,,,836212
T. P. ARRINGTON EDUCATIONAL FOUNDATION,NONPROFIT,AL,,ENTERPRISE,,836213
"DERMATOPATHOLOGY ASSOCIATES, PLLC",LLC,AL,11 WATER STREET,MOBILE,36602,836214
"JOYCELYNN'S HOUSE OF HOPE, INC.",NONPROFIT,AL,4311 CAMPBELL LANE,BIRMINGHAM,35207,836215
"AVERITT WELDING, LLC",LLC,AL,,,,836216
"SOUTHERN OAKS APTS MM, LLC",LLC,AL,24 BROOKE ST,FOND DU LAC,54935,836217
"AGRA LINERS, LLC",LLC,AL,42404 MOCCASIN TRAIL,SHAWNEE,74804,836218
"GLOBAL PROJECT MOODY SW, LLC",LLC,AL,500 NORTHLAND RIDGE COURT,ATLANTA,30342,836219
"EPIC SYSTEMS GROUP, LLC",LLC,AL,4142 MERAMEC BOTTOM ROAD,ST. LOUIS,63129,836220
"SOUTHERN OAKS APTS, LLC",LLC,AL,24 BROOKE ST,FOND DU LAC,54935,836221
"ALL STAR QUALITY LABOR, LLC",LLC,AL,606 SEA VIEW CIR,DESTIN,32541,836222
PHOENIX FREEDOM LLC.,LLC,AL,8730 THOMAS DR,PANAMA CITY BEACH,32408,836223
HEY BABE CHARTERS LLC,LLC,AL,,,,836224
"DELK CARTON, INC.",CORPORATION,AL,2711 ALTON ROAD,IRONDALE,35210,836225
"THE BLUE PEARL, LLC",LLC,AL,,,,836226
MALKA QUEEN SOAP LLC,LLC,AL,,,,836227
CONQUER CANCER WITH PURPOSE,NONPROFIT,AL,6605 TENSAW COURT,FAIRFIELD,35064,836228
LITTLE ONES LLC,LLC,AL,,,,837257
COSMICWAVE CANDLES LLC,LLC,AL,,,,837258
COOL BEANS LLC,LLC,AL,,,,837259
1848 BOUTIQUE LLC,LLC,AL,,,,837260
WARHORSE SERVICES LLC,LLC,AL,,,,837261
4814 MULTIMEDIA GROUP LLC,LLC,AL,,,,837262
TAY'LOR MADE KENNELS LLC,LLC,AL,,,,837263
OPEN HEARTS AND HELPING HANDS,NONPROFIT,AL,2776 PIEDMONT DR,HELENA,35022,837264
CECILE MONETTE LLC,LLC,AL,,,,837265
YS AUTOMOTIVE LLC,LLC,AL,,,,837266
MUNGIN'S APPAREL LLC,LLC,AL,,,,837267
"EDGE PHARMACEUTICALS, LLC",LLC,AL,3724 126TH AVE,CORAL SPRINGS,33065,837268
"BEL INVESTMENTS URIAH, AL, LLC",LLC,AL,,,,837269
VIOLA MATTIE'S LLC,LLC,AL,,,,837270
RA ENTERPRISES AND INVESTMENT LLC,LLC,AL,,,,837271
KC DELIVERY LLC.,LLC,AL,,,,837273
DRIFTWOOD SOLUTIONS LLC,LLC,AL,,,,838364
HARRISON ROAD ENT. L.L.C.,LLC,AL,,,,838365
"LITTLE HENRY TREE SERVICE, LLC",LLC,AL,,,,838366
OPTIMUM HOME & HEALTHCARE SOLUTIONS LLC,LLC,AL,,,,838367
HANG UPS LLC ( LET YOUR STYLE BE YOUR THERAPY ),LLC,AL,,,,838368
"FUN MEDIA GROUP OF ALABAMA, LLC",LLC,AL,,,,838369
PLATT BEACH CONDOS LLC,LLC,AL,,,,838370
ADKISSON AND ASSOCIATES INCORPORATED,CORPORATION,AL,4235 HILLSBORO PIKE,NASHVILLE,37215,838371
BEAUTE NAILS SPA SARALAND LLC,LLC,AL,,,,838372
"Q AND S TRANSPORTATION, LLC",LLC,AL,,,,838373
"MUNFORD OUTDOORS, LLC",LLC,AL,,,,838374
JEO PAINTING LLC,LLC,AL,,,,838375
"CAPSTONE LAND, L.L.C.",LLC,AL,,,,838376
"AM-PM ENTERPRISES, LLC",LLC,AL,,,,838377
"MERIDIAN DEVELOPMENT & CONSTRUCTION SERVICES, INC.",CORPORATION,AL,134 RIVERSTONE TERRACE,CANTON,30114,838378
CASTLE & PARK HOLDINGS INC.,CORPORATION,AL,27 MONTE TIERRA TRL,ALABASTER,35007,838379
BAMA'S SOUTHERN BLISS LLC,LLC,AL,,,,838380
"RIDGEWATER CONSTRUCTION, LLC",LLC,AL,,,,838381
SADIE'S PURPOSE,NONPROFIT,AL,201 RIVER BLUFF DRIVE,SHEFFIELD,35660,838382
"INSPIRE REALTY SERVICES, INC.",CORPORATION,AL,4742N 24TH STREET,PHOENIX,85016,839280
T. BIBB TRUCKING,NONPROFIT,AL,160 STONE PARK BLVD PIKE ROAD,,,839281
LONGWAY TRANSPORT LLC,LLC,AL,,,,839282
"KAMERA READY DBA FINCH ENTERPRISES, L.L.C.",LLC,AL,,,,839283
"RAIL PARTNERS, L.P.",PARTNERSHIP,AL,13901 SUTTON PARK DRIVE,JACKSONVILLE,32224,839284
FURRY BROS CONSTRUCTION LLC,LLC,AL,,,,839285
"COASTAL TEAM TENNIS, LLC",LLC,AL,,,,839286
MAISON PRO REALTY LLC,LLC,AL,,,,839287
DEAR HBCU LLC,LLC,AL,,,,839289
ET-5 LP,PARTNERSHIP,AL,1209 ORANGE STREET,WILMINGTON,19801,839290
"TIDE ESTEEM, LLC",LLC,AL,,,,839291
MYSTIC EUPHORIA ENTERPRISES LLC,LLC,AL,,,,839292
R.E.S.T TRUCKING INC,CORPORATION,AL,348 LEE RD,206 SALEM,36874,839293
CATWALK SHOETIQUE LLC,LLC,AL,,,,839294
"USONIAN ARTISTS, LLC",LLC,AL,,,,840045
HX2 ENERGY LLC,LLC,AL,1819 PINHOOK ROAD,LAFAYETTE,70508,840046
"ALABAMA COMMERCIAL INVESTMENTS, LLC",LLC,AL,5714 GULF BANK RD,SUITE: MAIN OF HOUSTON,77088,840047
"HOLLADAY VENTURES, LLC",LLC,AL,225 GENTRY AVE,NASHVILLE,37206,840048
"ETHAR, INC.",CORPORATION,AL,1111B GOVERNORS AVENUE,DOVER,19904,840049
FRONTLINES LLC,LLC,AL,,,,840050
RACHE FILMZ LLC,LLC,AL,,,,840051
"ONY GLO, INC.",CORPORATION,AL,6 HUTTON CENTRE DR,SANTA ANA,92707,840052
MALACSINA ENTERPRISES INC.,CORPORATION,AL,3140 LEES LANE,MOBILE,36693,840053
KF ELECTRICAL CONTRACTORS LLC.,LLC,AL,,,,840054
YARDS 180 LLC,LLC,AL,,,,840055
DEWON MOTON ART LLC,LLC,AL,,,,840056
JOY BAPTIST CHURCH OF BLOUNT COUNTY ALABAMA INC,NONPROFIT,AL,2225 MOUNTAIN GAP ROAD,BLOUNTSVILLE,35031,840057
"GAP HOLDINGS, LLC",LLC,AL,,,,840058
SYNDIC CAPITAL LIMITED LIABILITY COMPANY,LLC,AL,,,,840059
KIDDIE KOUTURE KLOTHES LLC.,LLC,AL,,,,840060
LITTLE SHOOTS LLC,LLC,AL,,,,841190
TWIN FLAMES UNITE LLC,LLC,AL,,,,841191
"ARCLIGHT 1, LLC",LLC,AL,,,,841192
"APT TRUCKING, LLC.",LLC,AL,,,,841193
"STRIVING 4 SUCCESS TRANSPORTATION, LLC",LLC,AL,,,,841194
RCU SUCCESS SOLUTIONS MINISTRIES,NONPROFIT,AL,8713 CHALMERS CT,MONTGOMERY,36116,841195
BIOPHASE SOFTWARE ANALYTICS INC,CORPORATION,AL,912 BASTROP HWY,AUSTIN,78742,841196
HAIR WEAVE KILLERR LLC,LLC,AL,,,,841197
CBC TOWN CREEK LLC,LLC,AL,,KANSAS CITY,,841198
AMELIA MARIE LLC,LLC,AL,,,,841199
LIVELY CORPORATION,CORPORATION,AL,650 WYNN DRIVE,HUNTSVILLE,35816,841200
ESSENTIAL EXCAVATING AND CONSTRUCTION LLC,LLC,AL,,,,842060
"THE HALLWAY OZ, LLC",LLC,AL,,,,842061
"THE HALLWAY I, LLC",LLC,AL,,,,842062
"KEY LOGISTICS, LLC",LLC,AL,,,,842063
"ORCHARD CIRCLE, LLC",LLC,AL,,,,842064
OM NAMAH SHIVAYA LLC,LLC,AL,,,,842065
"CARETECH SOLUTIONS, INC.",CORPORATION,AL,3270 BIG BEAVER ROAD,TROY,48084,842066
ALMORA PAINTING LLC,LLC,AL,,,,842067
"S K EXCAVATING, LLC",LLC,AL,,,,842068
ROBINSON FISHING LLC,LLC,AL,,,,842069
THE MAN CAVE L.L.C,LLC,AL,,,,842070
THE SCHWARTZ E LIQUID CORP,CORPORATION,AL,5802 ENGINEER DRIVE,HUNTINGTON BEACH,92649,842071
"ALL KRAFT ERECTORS, INC.",CORPORATION,AL,305 STATE LINE ST,SOUTH FULTON,38257,842072
"OJ S CORNER STORE, L.L.C",LLC,AL,,,,842073
BEYOUTIFUL IMAGES LLC,LLC,AL,,,,842074
BIG PUNCH ENTERTAINMENT LLC,LLC,AL,,,,842075
"N-UTHER-WURDS (N.U.W), L.L.C",LLC,AL,,,,842076
"EMMETT SIMS CONSULTING SERVICES, LLC",LLC,AL,,,,842077
FAB4LUS LLC,LLC,AL,,,,843321
"VOZAIRE LANGUAGE SERVICES, LLC",LLC,AL,,,,843322
"ASHLA'S TINY TOTS, LLC",LLC,AL,,,,843323
THE MERRY LILLY LLC,LLC,AL,,,,843324
R.O.G LAWN CARE LLP,PARTNERSHIP,AL,3931 MCCALLEY PLACE,HUNTSVILLE,35805,843325
M. MASON EXPRESS LLC,LLC,AL,,,,843326
DAME & DAZZLE LLC.,LLC,AL,,,,843327
"MORGAN LOGISTICS, LLC",LLC,AL,,,,843328
TAB CONDO LLC,LLC,AL,,,,843329
"ALIGN ALABAMA, LLC",LLC,AL,,,,843331
DAWG LIFE ENTERTAINMENT  L.L.C.,LLC,AL,,,,843332
FIRST WAY ENTERPRISE LLC,LLC,AL,,,,843333
ROBINSON'S LOGISTICS LLC,LLC,AL,,,,843334
DABAIRES COMPANY CORPORATION,CORPORATION,AL,529 DIANA STREET,ALBERTVILLE,35950,843335
VNA PROPERTIES LLC,LLC,AL,,,,843336
"G & G FARMS OF BAILEYTON, LLC",LLC,AL,,,,844256
ALTERED LIFE LLC,LLC,AL,,,,844257
KSAL1 LLC,LLC,AL,,,,844258
KNOTS INC,CORPORATION,AL,1234 HILLCREST RD.,MOBILE,36695,844259
TFG FINANCIAL CORPORATION,CORPORATION,AL,,,,844260
SECOND MISSIONARY BAPTIST CHURCH,NONPROFIT,AL,,,,844261
A. H. NIX COMPANY LLC,LLC,AL,,,,844262
"NOTHING FREE CLOTHING, LLC",LLC,AL,,,,844263
"LIGHTHOUSE DAYDREAM PROPERTIES, LLC",LLC,AL,,,,844264
"SHINE TIME WAX & WASH MOBILE DETAIL, LLC",LLC,AL,,,,844265
MDH CONSTRUCTION L.L.C.,LLC,AL,,,,844266
"MARK BLACK PROPERTY HOLDINGS, LLC",LLC,AL,,,,844267
JACKSON ENTERPRISE LOGISTICS LLC,LLC,AL,,,,844268
JOSHUA WYNN CONSTRUCTION LLC,LLC,AL,,,,844269
R B & B ENTERPRISE INC,CORPORATION,AL,20 POOREHOUSE RD,SEALE,36875,844270
BUBBLE EXPRESS GP,PARTNERSHIP,AL,14591 GRIFFIN STREET,TUSCALOOSA,35405,845197
"PRIME PROPERTIES PS, LLC",LLC,AL,,,,845198
"REVAMP SERVICES, LLC",LLC,AL,,,,845199
BUSY DAYS OIL CHANGE SERVICES LLC,LLC,AL,,,,845200
SEASONALKREATIONS LLC,LLC,AL,,,,845201
FOLKLORE CANINE ENTERPRISES L.L.C,LLC,AL,,,,845202
ELITE PROTECTION SECURITY SERVICES LLC,LLC,AL,,,,845203
BROOM FINANCIAL SERVICES  LLC,LLC,AL,,,,845204
GREEN TREE MANAGEMENT LLC,LLC,AL,,,,845205
FRESHLY PREP'D LLC,LLC,AL,,,,845206
DAVIS CONSULTING LLC DBA CURBSIDE LANDSCAPING,LLC,AL,,,,845207
WOODY WOODROWS SMOKEHOUSE BBQ LLC,LLC,AL,,,,845208
CONSTANCE ROSE CREATIONS LLC,LLC,AL,,,,845209
THE PERFECT FLUKE LLC,LLC,AL,,,,845210
HANNAH'S LUSCIOUS LASHES LLC,LLC,AL,,,,845211
JIMENEZ PAINT SOLUTIONS LLC.,LLC,AL,,,,845212
"CAHABA FIRE COMPANY, LLC",LLC,AL,,,,845213
"PECO VENTURES, LLC",LLC,AL,3495 PIEDMONT RD.,SUITE ATLANTA,30305,845214
"MARATHON MEDIA AND MARKETING, LLC.",LLC,AL,,,,845215
"RACHEL & SONS PROPERTIES, LLC",LLC,AL,,,,845216
"ELEMENT22 INSURANCE SERVICES, INC.",CORPORATION,AL,2535 LANDMARK DR,CLEARWATER,33761,845217
VISIONARY HEALTH CAREER TRAINING INSTITUTE LLC.,LLC,AL,,LOXLEY,,845218
"CORNERSTONE COUNSELING AND EVALUATION, LLC",LLC,AL,,,,845219
POWE'S TRANSPORTATION LLC,LLC,AL,,,,845220
HFECE CORPORATION,CORPORATION,AL,,CULLMAN,,846288
"MD ACCOUNTING & CONSULTING, LLC",LLC,AL,,,,846289
THE JM LUCAS GROUP LLC,LLC,AL,,,,846290
MEAL PREPS BY JARSET LLC,LLC,AL,,,,846291
"JAM LOGISTICS, LLC",LLC,AL,,,,846292
SOUTHERN INDUSTRIES HOME IMPROVEMENT LLC,LLC,AL,1 ALAHAMBRA PLZ,CORAL GABLES,33134,846293
"MCCOY HOLDCO, INC.",CORPORATION,AL,5 MEETING STREET,HUNTSVILLE,35806,846294
ELAM CLEANING LLC,LLC,AL,,,,846295
"GAURI SHANKAR, LLC",LLC,AL,,,,846296
PHOENIX LEGACY,NONPROFIT,AL,216 8TH ST,OPELIKA,36801,846297
REDROCKROAD ENTERPRISES LLC,LLC,AL,,,,846298
REVERE/CURRY LLC,LLC,AL,,,,846299
"LEGENDARY PROPERTY MANAGEMENT, LLC",LLC,AL,,,,846300
"CX RETREAT AT FAIRHOPE VILLAGE LEASECO, LLC",LLC,AL,4890 KENNEDY BLVD,TAMPA,33609,846301
STEPZ STORE AND MORE L.L.C.,LLC,AL,,,,846302
ASKEW AND ASSOCIATES CHARTERS INC,CORPORATION,AL,,LANETT,,846303
DNA ENTERPRISE LLC OF VA,LLC,AL,8120 TIMBERLAKE RD,LYNCHBURG,24502,846304
"HARBISON HOME AND LAND MANAGEMENT, LLC",LLC,AL,,,,846305
MOBILE EATS AND SWEETS LLC,LLC,AL,,,,846306
"BLACKWATER FALLS, LLC",LLC,AL,,,,847431
"MIRION TECHNOLOGIES, INC.",CORPORATION,AL,1218 MENLO DRIVE,ATLANTA,30318,847432
RYAN WALTMAN INTERIOR TRIM & CONSTRUCTION LLC,LLC,AL,,,,847433
WEDDLE HOLDINGS LLC,LLC,AL,,,,847434
FREE SPIRIT BOUTIQUE LLC,LLC,AL,,,,847435
DOING IT RIGHT LLC,LLC,AL,,,,847436
EVERYTHING BUSINESS LLC,LLC,AL,,,,847437
ELEVATED LAND MANAGEMENT LLC,LLC,AL,,,,847438
VERDE LLC,LLC,AL,,,,847439
PARNELL PROPERTIES LLC,LLC,AL,,,,847440
LINDEN CC STORE LLC,LLC,AL,,,,847441
"CREATIVE PAINTING, LLC",LLC,AL,,,,847442
SKINNER SOLUTIONS LLC,LLC,AL,,,,847443
"MICAHONTHEMOVE, LLC",LLC,AL,,,,847444
"INTEGRA INVESTMENTS AND HOLDINGS, LLC",LLC,AL,,,,847445
THORNE SOCCER LLC,LLC,AL,,,,848646
"CHANGE LENDING, LLC",LLC,AL,16845 VON KARMAN AVE,IRVINE,92606,848647
HURTADO CONCRETE INC,CORPORATION,AL,18250 VAUGHN RD,SUMMERDALE,36580,848648
"THREE BOYS PROPERTY GROUP, LLC",LLC,AL,,,,848649
DAIMLER TRUCK FINANCIAL SERVICES USA LLC,LLC,AL,14372 HERITAGE PARKWAY,FT WORTH,76177,848650
BDS IV MORTGAGE CAPITAL W LLC,LLC,AL,111 SEGO LILY DRIVE,SANDY,84070,848651
D'RONS CAB CO TAXI-SHUTTLE SERVICE LLC,LLC,AL,,,,848652
"STUDIO SMOCKS, LLC",LLC,AL,,,,848653
"ENGLER REALTY ADVISORS, LLC",LLC,AL,2275 BLACKHEATH TRACE,ALPHARETTA,30005,848654
CHAOS GROUPIE PINS LLC,LLC,AL,,,,849594
"THE HOPKINS INVESTMENT GROUP , LLC",LLC,AL,,,,849595
LAVENDER SKYY LLC,LLC,AL,,,,849596
A SISTERS LOVE BEAUTE LLC,LLC,AL,,,,849597
VIKARE PUBLISHING LLC,LLC,AL,,,,849598
MISSMISTYJ84 LLC,LLC,AL,,,,849599
SMITH CAR CRUSHING LLC,LLC,AL,,,,849600
YOUNG BUCKS LAWN & GARDEN LLC,LLC,AL,,,,849601
ALLEGIANT CALLS LLC,LLC,AL,,,,849602
SAJ SOLUTIONS LLC,LLC,AL,,,,849603
SHEREA TAX AND NOTARY SIGNING L.L.C.,LLC,AL,,,,849604
SWEET WATER FEED AND SUPPLY LLC,LLC,AL,,,,849605
R-VIEW PHOTOGRAPHY LLC,LLC,AL,,,,849606
FINKLEY'S FILTH FIGHTERS LLC,LLC,AL,,,,849608
SIMPLYUNIQIK SERVICES LLC,LLC,AL,,,,849609
MELTIT CANDLE COMPANY LLC,LLC,AL,,,,849610
IMPATIENT HIDEAWAY LLC,LLC,AL,,,,849611
LANDAROSA LLC,LLC,AL,,,,849612
BIG HINE HAULING L.L.C.,LLC,AL,,,,849613
PRIMETIME LOGISTICS LLC,LLC,AL,,,,849614
EQUALNOX LLC,LLC,AL,,,,849615
"B E & K, INC.",CORPORATION,AL,835 30TH STREET,BIRMINGHAM,,850689
"FARMERS CO-OPERATIVE CREAMERY CO., INC.",NONPROFIT,AL,,FAIRHOPE,,742313
FARMERS AND MERCHANTS BANK,CORPORATION,AL,,,,742315
"FARMERS CO-OPERATIVE GIN COMPANY OF WARRIOR, ALABAMA",CORPORATION,AL,,WARRIOR,,742316
"L. E. FARLEY, INC.",CORPORATION,AL,516 CHRONICLE BLDG,HOUSTON,,742317
FARMERS AND MERCHANTS BANK OF BOAZ,CORPORATION,AL,,,,742318
"FARMERS & MERCHANTS BANK OF COLLINSVILLE, ALABAMA",CORPORATION,AL,,,,742322
QUINT-MAR WATER AUTHORITY,NONPROFIT,AL,,,,742323
FARMERS CO-OPERATIVE HOG SALES ASSOCIATION,NONPROFIT,AL,,,,742324
FARMERS & MERCHANTS BANK OF GEORGIANA,CORPORATION,AL,,GEORGIANA,,742325
"FARMERS CO-OPERATIVE CREAMERY CO., INC.",NONPROFIT,AL,,FAIRHOPE,,742313
FARMERS AND MERCHANTS BANK,CORPORATION,AL,,,,742315
"FARMERS CO-OPERATIVE GIN COMPANY OF WARRIOR, ALABAMA",CORPORATION,AL,,WARRIOR,,742316
"L. E. FARLEY, INC.",CORPORATION,AL,516 CHRONICLE BLDG,HOUSTON,,742317
FARMERS AND MERCHANTS BANK OF BOAZ,CORPORATION,AL,,,,742318
"FARMERS & MERCHANTS BANK OF COLLINSVILLE, ALABAMA",CORPORATION,AL,,,,742322
QUINT-MAR WATER AUTHORITY,NONPROFIT,AL,,,,742323
FARMERS CO-OPERATIVE HOG SALES ASSOCIATION,NONPROFIT,AL,,,,742324
FARMERS & MERCHANTS BANK OF GEORGIANA,CORPORATION,AL,,GEORGIANA,,742325
"FARMERS & MERCHANTS BANK OF HARTSELLE, ALA.",CORPORATION,AL,,HARTSELLE,,742327
FARMERS & MERCHANTS BANK OF NEWTON,CORPORATION,AL,,,,742328
