code_hash,billing_code_type_version,billing_code,billing_code_type
8787812637674453206,2022,86015,CPT
6420694831854045224,2022,85557,CPT
8100076832816096665,2022,86021,CPT
2129083002619581872,2022,86022,CPT
1262594153812935267,2022,85576,CPT
8038210701255858786,2022,86023,CPT
13141544718679918034,2022,85597,CPT
2831041916804024877,2022,85598,CPT
13964916706513238619,2022,86036,CPT
17949029411592424438,2022,86037,CPT
16339618849390087058,2022,85610,CPT
11504535447030864045,2022,86038,CPT
16391808344516971999,2022,85611,CPT
1399799379769565104,2022,86039,CPT
17840358184336102186,2022,85613,CPT
1182832585699661129,2022,86051,CPT
3561390084309313423,2022,85635,CPT
4141987564413560668,2022,86052,CPT
3935301525003120085,2022,85651,CPT
4728068760842936871,2022,86060,CPT
8500494514240864151,2022,85652,CPT
2591983794628846325,2022,85660,CPT
15803181007281948048,2022,86140,CPT
9148457435266316054,2022,85670,CPT
2379507318054498016,2022,86141,CPT
9719668303838279043,2022,85675,CPT
14411749489011563615,2022,86146,CPT
7772113024127169288,2022,85705,CPT
18321808219349500992,2022,86147,CPT
1490961754514524933,2022,85730,CPT
5986451455162176916,2022,86148,CPT
9212507495060155155,2022,85732,CPT
17915965214911372864,2022,85810,CPT
698017203210799028,2022,86157,CPT
9350274439729577585,2022,86000,CPT
11155637233397981361,2022,86160,CPT
16396458002006175611,2022,86001,CPT
12745277601798349356,2022,86161,CPT
17269956315925735279,2022,86003,CPT
7851110345022507085,2022,86162,CPT
3109370145781872067,2022,86008,CPT
2268595460179570163,2022,86200,CPT
8787812637674453206,2022,86015,CPT
15899083758830068137,2022,86215,CPT
8100076832816096665,2022,86021,CPT
13927273084452237214,2022,86225,CPT
2129083002619581872,2022,86022,CPT
7382094473634465534,2022,86231,CPT
8038210701255858786,2022,86023,CPT
17737314696359048921,2022,86235,CPT
13964916706513238619,2022,86036,CPT
17949029411592424438,2022,86037,CPT
8847530190648446572,2022,86255,CPT
11504535447030864045,2022,86038,CPT
1399799379769565104,2022,86039,CPT
14592514775394346651,2022,86256,CPT
1182832585699661129,2022,86051,CPT
6022780239706484694,2022,86258,CPT
4141987564413560668,2022,86052,CPT
7021026990568888917,2022,86277,CPT
4728068760842936871,2022,86060,CPT
3844629515582776723,2022,86294,CPT
10704567812624229737,2022,86300,CPT
15803181007281948048,2022,86140,CPT
16356354033929864417,2022,86301,CPT
2379507318054498016,2022,86141,CPT
16904832089793072017,2022,86304,CPT
14411749489011563615,2022,86146,CPT
5399352696094130201,2022,86305,CPT
18321808219349500992,2022,86147,CPT
17998281513750381538,2022,86308,CPT
5986451455162176916,2022,86148,CPT
15023623025971534790,2022,86316,CPT
698017203210799028,2022,86157,CPT
12178070283960422595,2022,86317,CPT
11155637233397981361,2022,86160,CPT
12745277601798349356,2022,86161,CPT
7967978125802896735,2022,86329,CPT
7851110345022507085,2022,86162,CPT
10674555064523083897,2022,86331,CPT
2268595460179570163,2022,86200,CPT
11217553416969056742,2022,86332,CPT
15899083758830068137,2022,86215,CPT
13927273084452237214,2022,86225,CPT
538093732544020615,2022,86334,CPT
7382094473634465534,2022,86231,CPT
2364711181582479272,2022,86335,CPT
17737314696359048921,2022,86235,CPT
486911151743969622,2022,86336,CPT
8847530190648446572,2022,86255,CPT
549165068318452292,2022,86337,CPT
3398043567556959492,2022,86340,CPT
14592514775394346651,2022,86256,CPT
11694445923665507341,2022,86341,CPT
2483350274505873570,2022,86343,CPT
6022780239706484694,2022,86258,CPT
7021026990568888917,2022,86277,CPT
16675031485729039464,2022,86352,CPT
3844629515582776723,2022,86294,CPT
6103374697152655275,2022,86353,CPT
8523072205923792906,2022,86355,CPT
10704567812624229737,2022,86300,CPT
16356354033929864417,2022,86301,CPT
3232749374114279671,2022,86356,CPT
16904832089793072017,2022,86304,CPT
15400719649540109112,2022,86357,CPT
5399352696094130201,2022,86305,CPT
9028637281145383792,2022,86359,CPT
13473425465812202053,2022,86360,CPT
17998281513750381538,2022,86308,CPT
11019129884297800861,2022,86361,CPT
15023623025971534790,2022,86316,CPT
10574887507008571672,2022,86362,CPT
12178070283960422595,2022,86317,CPT
1762518124164645739,2022,86364,CPT
12273531776210497630,2022,86376,CPT
7967978125802896735,2022,86329,CPT
15723483453033357599,2022,86381,CPT
10674555064523083897,2022,86331,CPT
9602712426773555671,2022,86382,CPT
11217553416969056742,2022,86332,CPT
9438791806981229279,2022,86403,CPT
538093732544020615,2022,86334,CPT
16617734857116973866,2022,86406,CPT
15350465863497158341,2022,86430,CPT
2364711181582479272,2022,86335,CPT
16946220663910338687,2022,86431,CPT
486911151743969622,2022,86336,CPT
4062028062878637215,2022,86480,CPT
549165068318452292,2022,86337,CPT
7941211449157261020,2022,86481,CPT
3398043567556959492,2022,86340,CPT
11694445923665507341,2022,86341,CPT
4957887971290145377,2022,86592,CPT
2483350274505873570,2022,86343,CPT
9238754419510783424,2022,86593,CPT
16675031485729039464,2022,86352,CPT
13496751240303202548,2022,86596,CPT
6103374697152655275,2022,86353,CPT
5310923319598286974,2022,86603,CPT
8523072205923792906,2022,86355,CPT
2677850578332021024,2022,86606,CPT
3232749374114279671,2022,86356,CPT
3228765997464615377,2022,86609,CPT
15400719649540109112,2022,86357,CPT
15997384602250441365,2022,86611,CPT
9028637281145383792,2022,86359,CPT
13978615999828756449,2022,86612,CPT
13473425465812202053,2022,86360,CPT
2316678161028593069,2022,86615,CPT
11019129884297800861,2022,86361,CPT
17166389028289031259,2022,86617,CPT
10574887507008571672,2022,86362,CPT
11982494266223842526,2022,86618,CPT
1762518124164645739,2022,86364,CPT
15269797880476436356,2022,86619,CPT
12273531776210497630,2022,86376,CPT
15364822257087590739,2022,86622,CPT
15723483453033357599,2022,86381,CPT
9256922259446470268,2022,86625,CPT
9602712426773555671,2022,86382,CPT
6689493946872949847,2022,86628,CPT
5139603927808415425,2022,86631,CPT
9438791806981229279,2022,86403,CPT
17136668909997276994,2022,86632,CPT
16617734857116973866,2022,86406,CPT
3679476525221929132,2022,86635,CPT
15350465863497158341,2022,86430,CPT
9876729428340905448,2022,86638,CPT
16946220663910338687,2022,86431,CPT
1781128563417823390,2022,86641,CPT
1219333593978223483,2022,86644,CPT
4062028062878637215,2022,86480,CPT
7941211449157261020,2022,86481,CPT
2882890502474829434,2022,86645,CPT
2686006607281706364,2022,86648,CPT
4957887971290145377,2022,86592,CPT
2992649101551327817,2022,86651,CPT
9238754419510783424,2022,86593,CPT
18409518358985978824,2022,86652,CPT
13496751240303202548,2022,86596,CPT
17660509481762700656,2022,86653,CPT
5310923319598286974,2022,86603,CPT
13760997117344612443,2022,86654,CPT
2410340662623912198,2022,86658,CPT
2677850578332021024,2022,86606,CPT
3228765997464615377,2022,86609,CPT
5382936194776977963,2022,86663,CPT
18234860817142616418,2022,86664,CPT
15997384602250441365,2022,86611,CPT
6285594822202387924,2022,86665,CPT
13978615999828756449,2022,86612,CPT
1427030687091829908,2022,86666,CPT
2316678161028593069,2022,86615,CPT
17166389028289031259,2022,86617,CPT
6432085095627416764,2022,86671,CPT
9361694919551072732,2022,86674,CPT
11982494266223842526,2022,86618,CPT
18337968127365926868,2022,86677,CPT
15269797880476436356,2022,86619,CPT
15364822257087590739,2022,86622,CPT
4552557720496261303,2022,86682,CPT
9256922259446470268,2022,86625,CPT
7661120609732429959,2022,86684,CPT
6689493946872949847,2022,86628,CPT
8763689207332014818,2022,86689,CPT
5139603927808415425,2022,86631,CPT
13724764630214162878,2022,86692,CPT
17136668909997276994,2022,86632,CPT
13303309320165408362,2022,86695,CPT
3679476525221929132,2022,86635,CPT
2502220231449879438,2022,86696,CPT
9876729428340905448,2022,86638,CPT
16049120322773435239,2022,86698,CPT
1781128563417823390,2022,86641,CPT
6016823972494246664,2022,86701,CPT
1219333593978223483,2022,86644,CPT
13199413665973421200,2022,86702,CPT
2882890502474829434,2022,86645,CPT
12413068234780691784,2022,86703,CPT
2686006607281706364,2022,86648,CPT
12398093365561331200,2022,86704,CPT
2992649101551327817,2022,86651,CPT
9206397782721308608,2022,86705,CPT
18409518358985978824,2022,86652,CPT
6654544007261379409,2022,86706,CPT
17660509481762700656,2022,86653,CPT
1213257471031939265,2022,86707,CPT
13760997117344612443,2022,86654,CPT
7047163924143546807,2022,86708,CPT
2410340662623912198,2022,86658,CPT
1703963567095046616,2022,86709,CPT
5382936194776977963,2022,86663,CPT
10961355250708025322,2022,86710,CPT
18234860817142616418,2022,86664,CPT
11894301492145637325,2022,86711,CPT
6285594822202387924,2022,86665,CPT
1868513737374679739,2022,86713,CPT
1427030687091829908,2022,86666,CPT
12447473891821095519,2022,86717,CPT
6432085095627416764,2022,86671,CPT
7465403108857730169,2022,86727,CPT
9361694919551072732,2022,86674,CPT
16768232109561475702,2022,86735,CPT
18337968127365926868,2022,86677,CPT
10159442198000887153,2022,86738,CPT
4552557720496261303,2022,86682,CPT
1018185934249758803,2022,86747,CPT
7661120609732429959,2022,86684,CPT
4804594563001255947,2022,86753,CPT
8763689207332014818,2022,86689,CPT
282987464473790384,2022,86756,CPT
13724764630214162878,2022,86692,CPT
3164015336600245015,2022,86757,CPT
13303309320165408362,2022,86695,CPT
1059351756896456816,2022,86762,CPT
2502220231449879438,2022,86696,CPT
1080045829171329464,2022,86765,CPT
16049120322773435239,2022,86698,CPT
10790799113625440697,2022,86768,CPT
6016823972494246664,2022,86701,CPT
13199413665973421200,2022,86702,CPT
7975354242324159447,2022,86769,CPT
12413068234780691784,2022,86703,CPT
17593494083877778825,2022,86774,CPT
12398093365561331200,2022,86704,CPT
14422312223678801819,2022,86777,CPT
9206397782721308608,2022,86705,CPT
14867295655768420655,2022,86778,CPT
6654544007261379409,2022,86706,CPT
8775515575029604041,2022,86780,CPT
1213257471031939265,2022,86707,CPT
16035783219816805696,2022,86784,CPT
7047163924143546807,2022,86708,CPT
1703963567095046616,2022,86709,CPT
758215335245009381,2022,86787,CPT
13538209665543928625,2022,86788,CPT
10961355250708025322,2022,86710,CPT
11894301492145637325,2022,86711,CPT
15751713701461372234,2022,86789,CPT
1868513737374679739,2022,86713,CPT
14212594640433447158,2022,86790,CPT
1609235208503497292,2022,86793,CPT
12447473891821095519,2022,86717,CPT
13599024717864245623,2022,86794,CPT
7465403108857730169,2022,86727,CPT
17028971176994792504,2022,86800,CPT
16768232109561475702,2022,86735,CPT
7780195840427799570,2022,86803,CPT
10159442198000887153,2022,86738,CPT
9040610581368788466,2022,86812,CPT
1018185934249758803,2022,86747,CPT
12492668031272836079,2022,86816,CPT
4804594563001255947,2022,86753,CPT
282987464473790384,2022,86756,CPT
10883756540572931915,2022,86830,CPT
3164015336600245015,2022,86757,CPT
13572984939174465737,2022,86832,CPT
1059351756896456816,2022,86762,CPT
18443200856960407577,2022,86833,CPT
1080045829171329464,2022,86765,CPT
14864221972988497699,2022,86850,CPT
10790799113625440697,2022,86768,CPT
72993119171263564,2022,86860,CPT
12839032894007735169,2022,86870,CPT
7975354242324159447,2022,86769,CPT
2336400527167442517,2022,86880,CPT
17593494083877778825,2022,86774,CPT
5313938762116146347,2022,86885,CPT
14422312223678801819,2022,86777,CPT
5248254707301192369,2022,86886,CPT
14867295655768420655,2022,86778,CPT
3373379547911847218,2022,86900,CPT
8775515575029604041,2022,86780,CPT
11221545856693447174,2022,86901,CPT
16035783219816805696,2022,86784,CPT
758215335245009381,2022,86787,CPT
4339235731325237244,2022,86905,CPT
13538209665543928625,2022,86788,CPT
11577275408451698318,2022,86906,CPT
15751713701461372234,2022,86789,CPT
14212594640433447158,2022,86790,CPT
1609235208503497292,2022,86793,CPT
16387822166105894971,2022,86970,CPT
13599024717864245623,2022,86794,CPT
9639115096392832007,2022,86977,CPT
17028971176994792504,2022,86800,CPT
177348175784647277,2022,86978,CPT
7780195840427799570,2022,86803,CPT
17549160668301325961,2022,87015,CPT
9040610581368788466,2022,86812,CPT
2992833675555015661,2022,87040,CPT
12492668031272836079,2022,86816,CPT
16694140515216488816,2022,87045,CPT
3862387757193967815,2022,87046,CPT
10883756540572931915,2022,86830,CPT
13672010365832075395,2022,87070,CPT
13572984939174465737,2022,86832,CPT
6945826008665181691,2022,87071,CPT
18443200856960407577,2022,86833,CPT
486583965459329072,2022,87075,CPT
14864221972988497699,2022,86850,CPT
2917110904075567201,2022,87076,CPT
72993119171263564,2022,86860,CPT
15269352967618773143,2022,87077,CPT
12839032894007735169,2022,86870,CPT
9216500341684697052,2022,87081,CPT
2336400527167442517,2022,86880,CPT
11705157136672429559,2022,87086,CPT
5313938762116146347,2022,86885,CPT
10535081714235626060,2022,87088,CPT
5248254707301192369,2022,86886,CPT
5255730808721277102,2022,87101,CPT
5404670420129204808,2022,87102,CPT
3373379547911847218,2022,86900,CPT
16032077287136932719,2022,87103,CPT
11221545856693447174,2022,86901,CPT
11541928510017878748,2022,87106,CPT
4339235731325237244,2022,86905,CPT
1941761523693374651,2022,87107,CPT
11577275408451698318,2022,86906,CPT
9007196112618728504,2022,87109,CPT
10491577110817469817,2022,87110,CPT
6995332793638101150,2022,87116,CPT
16387822166105894971,2022,86970,CPT
11619426573841200591,2022,87118,CPT
13999584245627157620,2022,87140,CPT
9639115096392832007,2022,86977,CPT
177348175784647277,2022,86978,CPT
14082698745333224103,2022,87143,CPT
2502957217180033357,2022,87147,CPT
17549160668301325961,2022,87015,CPT
1789672631979771964,2022,87149,CPT
2992833675555015661,2022,87040,CPT
7091358402161468479,2022,87150,CPT
16694140515216488816,2022,87045,CPT
8904351479467398635,2022,87153,CPT
3862387757193967815,2022,87046,CPT
13672010365832075395,2022,87070,CPT
16594089435832214218,2022,87168,CPT
6945826008665181691,2022,87071,CPT
927026169109256568,2022,87169,CPT
486583965459329072,2022,87075,CPT
2865308232046757622,2022,87172,CPT
2917110904075567201,2022,87076,CPT
3512457241358290393,2022,87177,CPT
15269352967618773143,2022,87077,CPT
2460515887932448950,2022,87181,CPT
9216500341684697052,2022,87081,CPT
3125799926501922216,2022,87184,CPT
11705157136672429559,2022,87086,CPT
5313537843297811352,2022,87185,CPT
10535081714235626060,2022,87088,CPT
12218934895740597130,2022,87186,CPT
5255730808721277102,2022,87101,CPT
1898518192745641506,2022,87188,CPT
5404670420129204808,2022,87102,CPT
13672687531092605687,2022,87190,CPT
16032077287136932719,2022,87103,CPT
11541928510017878748,2022,87106,CPT
15720154997240061745,2022,87205,CPT
1941761523693374651,2022,87107,CPT
1994931436083378603,2022,87206,CPT
9007196112618728504,2022,87109,CPT
1784750118998153484,2022,87207,CPT
10491577110817469817,2022,87110,CPT
9990999760836390927,2022,87209,CPT
6995332793638101150,2022,87116,CPT
1092588291860108026,2022,87210,CPT
11619426573841200591,2022,87118,CPT
12200046935516545316,2022,87220,CPT
13999584245627157620,2022,87140,CPT
9262864385326123313,2022,87230,CPT
14082698745333224103,2022,87143,CPT
2502957217180033357,2022,87147,CPT
12161394016594367098,2022,87252,CPT
1789672631979771964,2022,87149,CPT
9211775353734067411,2022,87254,CPT
7091358402161468479,2022,87150,CPT
7243878787299165527,2022,87255,CPT
7784141992323137423,2022,87260,CPT
8904351479467398635,2022,87153,CPT
6798932678770286814,2022,87270,CPT
16594089435832214218,2022,87168,CPT
927026169109256568,2022,87169,CPT
2162857024076957571,2022,87272,CPT
10812510360314541001,2022,87273,CPT
2865308232046757622,2022,87172,CPT
3978610517403635691,2022,87274,CPT
3512457241358290393,2022,87177,CPT
10068753410885755934,2022,87275,CPT
2460515887932448950,2022,87181,CPT
18236138148260390662,2022,87276,CPT
3125799926501922216,2022,87184,CPT
16354718103690119046,2022,87278,CPT
5313537843297811352,2022,87185,CPT
4344303832244965712,2022,87279,CPT
12218934895740597130,2022,87186,CPT
11211921332321288192,2022,87280,CPT
1898518192745641506,2022,87188,CPT
9793073087356997937,2022,87281,CPT
13672687531092605687,2022,87190,CPT
4715977454863216121,2022,87290,CPT
15720154997240061745,2022,87205,CPT
12472327592898150831,2022,87299,CPT
1994931436083378603,2022,87206,CPT
18020384907885186886,2022,87300,CPT
1812752417482539551,2022,87301,CPT
1784750118998153484,2022,87207,CPT
7951198594748958270,2022,87305,CPT
9990999760836390927,2022,87209,CPT
1108613701679475622,2022,87324,CPT
1092588291860108026,2022,87210,CPT
12200046935516545316,2022,87220,CPT
3386810997344731685,2022,87328,CPT
9262864385326123313,2022,87230,CPT
14139455349016343545,2022,87329,CPT
12161394016594367098,2022,87252,CPT
7395938425910774099,2022,87337,CPT
9211775353734067411,2022,87254,CPT
11048044541665492003,2022,87338,CPT
7243878787299165527,2022,87255,CPT
15250501070549279381,2022,87340,CPT
7784141992323137423,2022,87260,CPT
16528057686820572325,2022,87341,CPT
4186384047133862895,2022,87350,CPT
6798932678770286814,2022,87270,CPT
16730253930363809777,2022,87385,CPT
2162857024076957571,2022,87272,CPT
11972606506603759617,2022,87389,CPT
10812510360314541001,2022,87273,CPT
15849409291482812702,2022,87390,CPT
3978610517403635691,2022,87274,CPT
16688582061708228293,2022,87400,CPT
10068753410885755934,2022,87275,CPT
18236138148260390662,2022,87276,CPT
13077369366703524524,2022,87425,CPT
16354718103690119046,2022,87278,CPT
7730094492541539798,2022,87427,CPT
4344303832244965712,2022,87279,CPT
17066803519995288389,2022,87449,CPT
11211921332321288192,2022,87280,CPT
11905898411659284685,2022,87471,CPT
9793073087356997937,2022,87281,CPT
3890108760649623549,2022,87480,CPT
4715977454863216121,2022,87290,CPT
12472327592898150831,2022,87299,CPT
6640823128281899025,2022,87481,CPT
18020384907885186886,2022,87300,CPT
6480339539806688623,2022,87486,CPT
1812752417482539551,2022,87301,CPT
10940623804560746789,2022,87491,CPT
7951198594748958270,2022,87305,CPT
1491708360802296342,2022,87493,CPT
1108613701679475622,2022,87324,CPT
5027739007860117635,2022,87496,CPT
3386810997344731685,2022,87328,CPT
10551481293750562977,2022,87497,CPT
14139455349016343545,2022,87329,CPT
1496025404294424436,2022,87498,CPT
7395938425910774099,2022,87337,CPT
11723883320137706139,2022,87502,CPT
11048044541665492003,2022,87338,CPT
15949434669896148942,2022,87503,CPT
15250501070549279381,2022,87340,CPT
6241162057455137338,2022,87506,CPT
16528057686820572325,2022,87341,CPT
12872610929812683448,2022,87507,CPT
4186384047133862895,2022,87350,CPT
5576513737426762145,2022,87510,CPT
8018541979087320118,2022,87511,CPT
16730253930363809777,2022,87385,CPT
11972606506603759617,2022,87389,CPT
1295295691719731805,2022,87512,CPT
15849409291482812702,2022,87390,CPT
6153317736067564503,2022,87516,CPT
16688582061708228293,2022,87400,CPT
543175003559306692,2022,87517,CPT
13077369366703524524,2022,87425,CPT
16958825182028060818,2022,87521,CPT
7730094492541539798,2022,87427,CPT
6901128458093395006,2022,87522,CPT
7168383263162140923,2022,87529,CPT
17066803519995288389,2022,87449,CPT
11905898411659284685,2022,87471,CPT
17519441115435314381,2022,87530,CPT
17992315440598088207,2022,87532,CPT
3890108760649623549,2022,87480,CPT
9126005545258511678,2022,87533,CPT
6640823128281899025,2022,87481,CPT
1323571199147773787,2022,87535,CPT
6480339539806688623,2022,87486,CPT
642217015271552871,2022,87536,CPT
10940623804560746789,2022,87491,CPT
12192963875362543326,2022,87538,CPT
1491708360802296342,2022,87493,CPT
8446288540856642700,2022,87541,CPT
5027739007860117635,2022,87496,CPT
6697926527938954293,2022,87556,CPT
10551481293750562977,2022,87497,CPT
1496025404294424436,2022,87498,CPT
12582925993476856040,2022,87561,CPT
8596373963556907313,2022,87563,CPT
11723883320137706139,2022,87502,CPT
15949434669896148942,2022,87503,CPT
14384447892375682490,2022,87581,CPT
6241162057455137338,2022,87506,CPT
17269265044449202075,2022,87590,CPT
12872610929812683448,2022,87507,CPT
3458808814870865823,2022,87591,CPT
5576513737426762145,2022,87510,CPT
5706695404064117626,2022,87593,CPT
8018541979087320118,2022,87511,CPT
16337450273391245550,2022,87624,CPT
1295295691719731805,2022,87512,CPT
3955763861890362058,2022,87625,CPT
6153317736067564503,2022,87516,CPT
12059048056799028778,2022,87631,CPT
543175003559306692,2022,87517,CPT
293862014305051659,2022,87632,CPT
16958825182028060818,2022,87521,CPT
7795322910297798296,2022,87633,CPT
6901128458093395006,2022,87522,CPT
2194923756958621249,2022,87634,CPT
7168383263162140923,2022,87529,CPT
7620161014223743775,2022,87635,CPT
17519441115435314381,2022,87530,CPT
12889500034962519235,2022,87636,CPT
17992315440598088207,2022,87532,CPT
14610383786635295306,2022,87640,CPT
9126005545258511678,2022,87533,CPT
3004874923222422742,2022,87641,CPT
1323571199147773787,2022,87535,CPT
16959092670286999322,2022,87650,CPT
642217015271552871,2022,87536,CPT
16881843380682529798,2022,87651,CPT
12192963875362543326,2022,87538,CPT
17843219821293381430,2022,87653,CPT
8446288540856642700,2022,87541,CPT
13561233233760413092,2022,87660,CPT
4004433051647071618,2022,87661,CPT
6697926527938954293,2022,87556,CPT
14799209398215201323,2022,87662,CPT
12582925993476856040,2022,87561,CPT
1848422542839180147,2022,87798,CPT
8596373963556907313,2022,87563,CPT
3355719363769725831,2022,87799,CPT
1680841169327597994,2022,87800,CPT
14384447892375682490,2022,87581,CPT
15114421922299681805,2022,87801,CPT
17269265044449202075,2022,87590,CPT
7980989561485184082,2022,87804,CPT
3458808814870865823,2022,87591,CPT
559782630335766463,2022,87806,CPT
5706695404064117626,2022,87593,CPT
16539216152191366862,2022,87807,CPT
16337450273391245550,2022,87624,CPT
3955763861890362058,2022,87625,CPT
17764494390803449532,2022,87880,CPT
12059048056799028778,2022,87631,CPT
7679785046081105032,2022,87899,CPT
293862014305051659,2022,87632,CPT
16562492414912481682,2022,87900,CPT
7795322910297798296,2022,87633,CPT
5988236434418155720,2022,87901,CPT
2194923756958621249,2022,87634,CPT
17747575058516641549,2022,87902,CPT
13516400015707391290,2022,87903,CPT
7620161014223743775,2022,87635,CPT
17856645448556856541,2022,87904,CPT
12889500034962519235,2022,87636,CPT
17488942877873827055,2022,87906,CPT
14610383786635295306,2022,87640,CPT
17726558137027461293,2022,87910,CPT
3004874923222422742,2022,87641,CPT
2770841087015337275,2022,87912,CPT
16959092670286999322,2022,87650,CPT
16881843380682529798,2022,87651,CPT
17843219821293381430,2022,87653,CPT
13561233233760413092,2022,87660,CPT
5160724620229816426,2022,88108,CPT
4004433051647071618,2022,87661,CPT
14799209398215201323,2022,87662,CPT
1848422542839180147,2022,87798,CPT
12629619503659382602,2022,88112,CPT
3355719363769725831,2022,87799,CPT
1680841169327597994,2022,87800,CPT
15114421922299681805,2022,87801,CPT
18065797416232595660,2022,88120,CPT
7980989561485184082,2022,87804,CPT
559782630335766463,2022,87806,CPT
2632846336692877085,2022,88121,CPT
16539216152191366862,2022,87807,CPT
750970760020910703,2022,88141,CPT
17764494390803449532,2022,87880,CPT
10270157616124147098,2022,88142,CPT
7679785046081105032,2022,87899,CPT
16562492414912481682,2022,87900,CPT
2067112585485901353,2022,88155,CPT
5988236434418155720,2022,87901,CPT
17747575058516641549,2022,87902,CPT
2032131975780564961,2022,88160,CPT
13516400015707391290,2022,87903,CPT
17856645448556856541,2022,87904,CPT
1942086077005691382,2022,88164,CPT
17488942877873827055,2022,87906,CPT
17726558137027461293,2022,87910,CPT
2770841087015337275,2022,87912,CPT
5432840409175898134,2022,88172,CPT
12459454904170534735,2022,88173,CPT
13576963298007160981,2022,88175,CPT
5160724620229816426,2022,88108,CPT
15110724255619929699,2022,88184,CPT
17862290792313270821,2022,88185,CPT
12629619503659382602,2022,88112,CPT
8170015397807095015,2022,88187,CPT
15464524150900691407,2022,88188,CPT
574400770993029923,2022,88189,CPT
18065797416232595660,2022,88120,CPT
16930450276146759796,2022,88230,CPT
4344744380216522109,2022,88233,CPT
13172056346241758063,2022,88235,CPT
2632846336692877085,2022,88121,CPT
16635941266523676527,2022,88237,CPT
750970760020910703,2022,88141,CPT
9044736290790556135,2022,88245,CPT
10270157616124147098,2022,88142,CPT
3306782555547721348,2022,88249,CPT
2067112585485901353,2022,88155,CPT
15374356475372997811,2022,88262,CPT
12476310103075447554,2022,88263,CPT
9403612136444800938,2022,88264,CPT
2032131975780564961,2022,88160,CPT
4698037435396987532,2022,88267,CPT
4310194858637640729,2022,88269,CPT
1942086077005691382,2022,88164,CPT
15049457967883978940,2022,88271,CPT
5221169067743773517,2022,88273,CPT
1479535099850324967,2022,88274,CPT
5432840409175898134,2022,88172,CPT
3177617937323573943,2022,88275,CPT
12313643823203459585,2022,88280,CPT
12459454904170534735,2022,88173,CPT
10476202794979028039,2022,88289,CPT
13413835340276365237,2022,88291,CPT
13576963298007160981,2022,88175,CPT
15110724255619929699,2022,88184,CPT
17862290792313270821,2022,88185,CPT
3100499752837772698,2022,88300,CPT
8170015397807095015,2022,88187,CPT
12781080428320993476,2022,36415,CPT
15464524150900691407,2022,88188,CPT
2764864599801054360,2022,88302,CPT
574400770993029923,2022,88189,CPT
16930450276146759796,2022,88230,CPT
4344744380216522109,2022,88233,CPT
6648661010420486059,2022,88304,CPT
13583829356278782187,2022,36416,CPT
13172056346241758063,2022,88235,CPT
16635941266523676527,2022,88237,CPT
10963446354679630659,2022,88305,CPT
9044736290790556135,2022,88245,CPT
3306782555547721348,2022,88249,CPT
15374356475372997811,2022,88262,CPT
8106520751077010661,2022,88307,CPT
12476310103075447554,2022,88263,CPT
9403612136444800938,2022,88264,CPT
13980215173306250276,2022,88309,CPT
4698037435396987532,2022,88267,CPT
4310194858637640729,2022,88269,CPT
15049457967883978940,2022,88271,CPT
13808625456834582322,2022,88311,CPT
5221169067743773517,2022,88273,CPT
1479535099850324967,2022,88274,CPT
3177617937323573943,2022,88275,CPT
12781080428320993476,2022,36415,CPT
9624765041636767749,2022,88312,CPT
12313643823203459585,2022,88280,CPT
10476202794979028039,2022,88289,CPT
270648064730771441,2022,88313,CPT
12781080428320993476,2022,36415,CPT
13413835340276365237,2022,88291,CPT
13583829356278782187,2022,36416,CPT
760624257806606221,2022,88321,CPT
3100499752837772698,2022,88300,CPT
6002891127761174497,2022,88329,CPT
13583829356278782187,2022,36416,CPT
2764864599801054360,2022,88302,CPT
4072709951625038343,2022,88332,CPT
6648661010420486059,2022,88304,CPT
12441627935522367260,2022,88341,CPT
10963446354679630659,2022,88305,CPT
16856608729837624510,2022,88342,CPT
8106520751077010661,2022,88307,CPT
1842312675731221306,2022,88344,CPT
13980215173306250276,2022,88309,CPT
8571072263242508594,2022,88346,CPT
13808625456834582322,2022,88311,CPT
14439700334356762916,2022,88348,CPT
9624765041636767749,2022,88312,CPT
2748803087675204269,2022,88350,CPT
270648064730771441,2022,88313,CPT
760624257806606221,2022,88321,CPT
10931213234514040704,2022,88358,CPT
6002891127761174497,2022,88329,CPT
10280618728839179730,2022,88360,CPT
4072709951625038343,2022,88332,CPT
10236044579901370948,2022,88364,CPT
12441627935522367260,2022,88341,CPT
12781080428320993476,2022,36415,CPT
8669747015370011860,2022,88365,CPT
16856608729837624510,2022,88342,CPT
11251000227136689911,2022,88366,CPT
13583829356278782187,2022,36416,CPT
1842312675731221306,2022,88344,CPT
13407257226729981658,2022,88368,CPT
8571072263242508594,2022,88346,CPT
14439700334356762916,2022,88348,CPT
9568172210751204000,2022,88377,CPT
2748803087675204269,2022,88350,CPT
12781080428320993476,2022,36415,CPT
12580207840870106411,2022,89051,CPT
17250007943714872740,2022,89055,CPT
10931213234514040704,2022,88358,CPT
13583829356278782187,2022,36416,CPT
6969117062663072308,2022,89060,CPT
9283783198909656077,2022,89160,CPT
10280618728839179730,2022,88360,CPT
13152753644133995728,2022,89190,CPT
1063144721108583205,2022,89320,CPT
8371329570381972444,2022,89321,CPT
10236044579901370948,2022,88364,CPT
9261896737434934029,2022,89322,CPT
15392641044971537985,2022,89325,CPT
8669747015370011860,2022,88365,CPT
11251000227136689911,2022,88366,CPT
13407257226729981658,2022,88368,CPT
9568172210751204000,2022,88377,CPT
