cms_certification_num,payer,code,internal_revenue_code,description,price,inpatient_outpatient,code_disambiguator,units
171309,Blue Cross,NONE,270,THREADED CANNULA 6.5MM,0.00,OUTPATIENT,3250952,
171309,United Healthcare,NONE,270,THREADED CANNULA 6.5MM,75.05,OUTPATIENT,3250952,
171309,Corizon,NONE,270,THREADED CANNULA 6.5MM,40.29,OUTPATIENT,3250952,
171309,WPPA,NONE,270,THREADED CANNULA 6.5MM,55.30,OUTPATIENT,3250952,
171309,GROSS CHARGE,NONE,270,THREADED CANNULA 6.5MM,79.00,OUTPATIENT,3250952,
171309,MIN,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,MAX,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,Medicare,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,Blue Cross,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,United Healthcare,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,Corizon,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,WPPA,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,GROSS CHARGE,NONE,270,NS IRRIG/SALINE IRRIG 3000 ML,0.00,OUTPATIENT,4801121,
171309,MIN,NONE,270,"""TAPE MEDIPORE 2""""""",0.00,OUTPATIENT,3256199,
171309,MAX,NONE,270,"""TAPE MEDIPORE 2""""""",10.45,OUTPATIENT,3256199,
171309,Medicare,NONE,270,"""TAPE MEDIPORE 2""""""",5.94,OUTPATIENT,3256199,
171309,Blue Cross,NONE,270,"""TAPE MEDIPORE 2""""""",0.00,OUTPATIENT,3256199,
171309,United Healthcare,NONE,270,"""TAPE MEDIPORE 2""""""",10.45,OUTPATIENT,3256199,
171309,Corizon,NONE,270,"""TAPE MEDIPORE 2""""""",5.61,OUTPATIENT,3256199,
171309,WPPA,NONE,270,"""TAPE MEDIPORE 2""""""",7.70,OUTPATIENT,3256199,
171309,GROSS CHARGE,NONE,270,"""TAPE MEDIPORE 2""""""",11.00,OUTPATIENT,3256199,
171309,MIN,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,MAX,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,Medicare,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,Blue Cross,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,United Healthcare,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,Corizon,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,WPPA,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,GROSS CHARGE,NONE,250,PO NITROFURANTOIN 100MG 4 CAPS OP PACK,0.00,OUTPATIENT,4801194,
171309,MIN,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,MAX,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,Medicare,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,Blue Cross,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,United Healthcare,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,Corizon,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,WPPA,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,GROSS CHARGE,NONE,250,MORPHINE ORAL SOL 10 MG/0.5ML UD,0.00,OUTPATIENT,4810035,
171309,MIN,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,MAX,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,Medicare,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,Blue Cross,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,United Healthcare,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,Corizon,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,WPPA,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,GROSS CHARGE,NONE,300,2-0H-PHENYLACETIC ACID CREATININE,0.00,OUTPATIENT,3558985,
171309,MIN,36430,761,TR BLD ADMIN OVER 18 HRS,510.58,OUTPATIENT,3326030,
171309,MAX,36430,761,TR BLD ADMIN OVER 18 HRS,1281.55,OUTPATIENT,3326030,
171309,Medicare,36430,761,TR BLD ADMIN OVER 18 HRS,728.46,OUTPATIENT,3326030,
171309,Blue Cross,36430,761,TR BLD ADMIN OVER 18 HRS,510.58,OUTPATIENT,3326030,
171309,United Healthcare,36430,761,TR BLD ADMIN OVER 18 HRS,1281.55,OUTPATIENT,3326030,
171309,Corizon,36430,761,TR BLD ADMIN OVER 18 HRS,687.99,OUTPATIENT,3326030,
171309,WPPA,36430,761,TR BLD ADMIN OVER 18 HRS,595.59,OUTPATIENT,3326030,
171309,GROSS CHARGE,36430,761,TR BLD ADMIN OVER 18 HRS,1349.00,OUTPATIENT,3326030,
171309,MIN,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,0.00,OUTPATIENT,3259913,
171309,MAX,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,402.80,OUTPATIENT,3259913,
171309,Medicare,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,228.96,OUTPATIENT,3259913,
171309,Blue Cross,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,0.00,OUTPATIENT,3259913,
171309,United Healthcare,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,402.80,OUTPATIENT,3259913,
171309,Corizon,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,216.24,OUTPATIENT,3259913,
171309,WPPA,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,296.80,OUTPATIENT,3259913,
171309,GROSS CHARGE,NONE,270,RELOAD FOR LINEAR CUTTER BLUE,424.00,OUTPATIENT,3259913,
171309,MIN,L3650,274,CLAVICLE STRAP MEDIUM,0.00,OUTPATIENT,3254401,
171309,MAX,L3650,274,CLAVICLE STRAP MEDIUM,19.95,OUTPATIENT,3254401,
171309,Medicare,L3650,274,CLAVICLE STRAP MEDIUM,11.34,OUTPATIENT,3254401,
171309,Blue Cross,L3650,274,CLAVICLE STRAP MEDIUM,0.00,OUTPATIENT,3254401,
171309,United Healthcare,L3650,274,CLAVICLE STRAP MEDIUM,19.95,OUTPATIENT,3254401,
171309,Corizon,L3650,274,CLAVICLE STRAP MEDIUM,10.71,OUTPATIENT,3254401,
171309,WPPA,L3650,274,CLAVICLE STRAP MEDIUM,14.70,OUTPATIENT,3254401,
171309,GROSS CHARGE,L3650,274,CLAVICLE STRAP MEDIUM,21.00,OUTPATIENT,3254401,
171309,MIN,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,MAX,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,Medicare,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,Blue Cross,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,United Healthcare,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,Corizon,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,WPPA,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,GROSS CHARGE,99392,983,LG PREVENTIVE MED EST PT 1-4 Y/O,0.00,OUTPATIENT,45099392,
171309,MIN,NONE,270,ENDOZIME OUNCE,0.00,OUTPATIENT,3251083,
171309,MAX,NONE,270,ENDOZIME OUNCE,2.38,OUTPATIENT,3251083,
171309,Medicare,NONE,270,ENDOZIME OUNCE,1.35,OUTPATIENT,3251083,
171309,Blue Cross,NONE,270,ENDOZIME OUNCE,0.00,OUTPATIENT,3251083,
171309,United Healthcare,NONE,270,ENDOZIME OUNCE,2.38,OUTPATIENT,3251083,
171309,Corizon,NONE,270,ENDOZIME OUNCE,1.28,OUTPATIENT,3251083,
171309,WPPA,NONE,270,ENDOZIME OUNCE,1.75,OUTPATIENT,3251083,
171309,GROSS CHARGE,NONE,270,ENDOZIME OUNCE,2.50,OUTPATIENT,3251083,
171309,MIN,NONE,270,FINGERCOT TOURN - LARGE,0.00,OUTPATIENT,3259967,
171309,MAX,NONE,270,FINGERCOT TOURN - LARGE,11.40,OUTPATIENT,3259967,
171309,Medicare,NONE,270,FINGERCOT TOURN - LARGE,6.48,OUTPATIENT,3259967,
171309,Blue Cross,NONE,270,FINGERCOT TOURN - LARGE,0.00,OUTPATIENT,3259967,
171309,United Healthcare,NONE,270,FINGERCOT TOURN - LARGE,11.40,OUTPATIENT,3259967,
171309,Corizon,NONE,270,FINGERCOT TOURN - LARGE,6.12,OUTPATIENT,3259967,
171309,WPPA,NONE,270,FINGERCOT TOURN - LARGE,8.40,OUTPATIENT,3259967,
171309,GROSS CHARGE,NONE,270,FINGERCOT TOURN - LARGE,12.00,OUTPATIENT,3259967,
171309,MIN,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,MAX,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,Medicare,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,Blue Cross,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,United Healthcare,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,Corizon,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,WPPA,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,GROSS CHARGE,J2212,636,INJ METHYLNALTREXONE BROMIDE 12 MG,0.00,OUTPATIENT,4800887,
171309,MIN,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,MAX,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,Medicare,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,Blue Cross,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,United Healthcare,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,Corizon,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,WPPA,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,GROSS CHARGE,87899,300,"RL STREP PNEUMONIAE AGS, URINE",0.00,OUTPATIENT,3559108,
171309,MIN,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",0.00,OUTPATIENT,3551906,
171309,MAX,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",64.60,OUTPATIENT,3551906,
171309,Medicare,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",36.72,OUTPATIENT,3551906,
171309,Blue Cross,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",0.00,OUTPATIENT,3551906,
171309,United Healthcare,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",64.60,OUTPATIENT,3551906,
171309,Corizon,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",34.68,OUTPATIENT,3551906,
171309,WPPA,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",0.00,OUTPATIENT,3551906,
171309,GROSS CHARGE,87177,300,"RL OVA AND PARASITES, DIRECT SMEAR",68.00,OUTPATIENT,3551906,
171309,MIN,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,MAX,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,Medicare,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,Blue Cross,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,United Healthcare,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,Corizon,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,WPPA,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,GROSS CHARGE,J0640,636,INJ LEUCOVORIN CALCIUM IV 200 MG,0.00,OUTPATIENT,4800702,
171309,MIN,84443,300,LB TSH-ULTRA,0.00,OUTPATIENT,3551187,
171309,MAX,84443,300,LB TSH-ULTRA,105.45,OUTPATIENT,3551187,
171309,Medicare,84443,300,LB TSH-ULTRA,59.94,OUTPATIENT,3551187,
171309,Blue Cross,84443,300,LB TSH-ULTRA,0.00,OUTPATIENT,3551187,
171309,United Healthcare,84443,300,LB TSH-ULTRA,105.45,OUTPATIENT,3551187,
171309,Corizon,84443,300,LB TSH-ULTRA,56.61,OUTPATIENT,3551187,
171309,WPPA,84443,300,LB TSH-ULTRA,0.00,OUTPATIENT,3551187,
171309,GROSS CHARGE,84443,300,LB TSH-ULTRA,111.00,OUTPATIENT,3551187,
171309,MIN,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,MAX,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,Medicare,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,Blue Cross,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,United Healthcare,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,Corizon,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,WPPA,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,GROSS CHARGE,NONE,259,INJ LIDOCAINE HCL 1 PCT EPI 10 ML,0.00,OUTPATIENT,4801148,
171309,MIN,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,MAX,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,Medicare,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,Blue Cross,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,United Healthcare,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,Corizon,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,WPPA,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,GROSS CHARGE,J3490,636,INJ DOXYCYCLINE HYCLATE IV 100 MG,0.00,OUTPATIENT,4800485,
171309,MIN,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,MAX,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,Medicare,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,Blue Cross,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,United Healthcare,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,Corizon,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,WPPA,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,GROSS CHARGE,NONE,250,PO ASPIRIN EC TAB 81 MG,0.00,OUTPATIENT,4800294,
171309,MIN,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,132.09,OUTPATIENT,311765,
171309,MAX,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,686.00,OUTPATIENT,311765,
171309,Medicare,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,139.86,OUTPATIENT,311765,
171309,Blue Cross,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,686.00,OUTPATIENT,311765,
171309,United Healthcare,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,246.05,OUTPATIENT,311765,
171309,Corizon,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,132.09,OUTPATIENT,311765,
171309,WPPA,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,143.01,OUTPATIENT,311765,
171309,GROSS CHARGE,11765,982,PF WEDGE EXC SKIN OF NAIL FOLD TOE,259.00,OUTPATIENT,311765,
171309,MIN,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,MAX,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,Medicare,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,Blue Cross,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,United Healthcare,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,Corizon,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,WPPA,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,GROSS CHARGE,NONE,250,PO THIAMINE B1TAB 100 MG,0.00,OUTPATIENT,4800415,
171309,MIN,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,MAX,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,Medicare,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,Blue Cross,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,United Healthcare,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,Corizon,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,WPPA,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,GROSS CHARGE,NONE,0,ANTIBODY ID,0.00,OUTPATIENT,LAB0015,
171309,MIN,86698,300,RL HISTOPLASMA ANTIBODY,0.00,OUTPATIENT,3550912,
171309,MAX,86698,300,RL HISTOPLASMA ANTIBODY,157.70,OUTPATIENT,3550912,
171309,Medicare,86698,300,RL HISTOPLASMA ANTIBODY,89.64,OUTPATIENT,3550912,
171309,Blue Cross,86698,300,RL HISTOPLASMA ANTIBODY,0.00,OUTPATIENT,3550912,
171309,United Healthcare,86698,300,RL HISTOPLASMA ANTIBODY,157.70,OUTPATIENT,3550912,
171309,Corizon,86698,300,RL HISTOPLASMA ANTIBODY,84.66,OUTPATIENT,3550912,
171309,WPPA,86698,300,RL HISTOPLASMA ANTIBODY,0.00,OUTPATIENT,3550912,
171309,GROSS CHARGE,86698,300,RL HISTOPLASMA ANTIBODY,166.00,OUTPATIENT,3550912,
171309,MIN,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,MAX,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,Medicare,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,Blue Cross,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,United Healthcare,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,Corizon,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,WPPA,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,GROSS CHARGE,NONE,300,N-ACETYLTYOSINE CREATININE,0.00,OUTPATIENT,3558995,
171309,MIN,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,MAX,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,Medicare,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,Blue Cross,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,United Healthcare,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,Corizon,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,WPPA,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,GROSS CHARGE,NONE,270,THERMOMETER FEVER METER,0.00,OUTPATIENT,3251687,
171309,MIN,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,MAX,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,Medicare,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,Blue Cross,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,United Healthcare,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,Corizon,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,WPPA,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,GROSS CHARGE,NONE,250,CIPROFLOXACIN/DEX OTIC GTT,0.00,OUTPATIENT,4800040,
171309,MIN,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,MAX,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,Medicare,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,Blue Cross,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,United Healthcare,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,Corizon,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,WPPA,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,GROSS CHARGE,NONE,250,PO FOLIC ACID TAB 1 MG,0.00,OUTPATIENT,4800455,
171309,MIN,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,597.97,OUTPATIENT,326641,
171309,MAX,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,1142.85,OUTPATIENT,326641,
171309,Medicare,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,649.62,OUTPATIENT,326641,
171309,Blue Cross,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,801.00,OUTPATIENT,326641,
171309,United Healthcare,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,1142.85,OUTPATIENT,326641,
171309,Corizon,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,613.53,OUTPATIENT,326641,
171309,WPPA,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,597.97,OUTPATIENT,326641,
171309,GROSS CHARGE,26641,982,PF CLOSED TREATMENT CARPO/MET W/MANJ,1203.00,OUTPATIENT,326641,
171309,MIN,NONE,270,CATH. SILICATH FOLEY 16FR,0.00,OUTPATIENT,3251811,
171309,MAX,NONE,270,CATH. SILICATH FOLEY 16FR,9.50,OUTPATIENT,3251811,
171309,Medicare,NONE,270,CATH. SILICATH FOLEY 16FR,5.40,OUTPATIENT,3251811,
171309,Blue Cross,NONE,270,CATH. SILICATH FOLEY 16FR,0.00,OUTPATIENT,3251811,
171309,United Healthcare,NONE,270,CATH. SILICATH FOLEY 16FR,9.50,OUTPATIENT,3251811,
171309,Corizon,NONE,270,CATH. SILICATH FOLEY 16FR,5.10,OUTPATIENT,3251811,
171309,WPPA,NONE,270,CATH. SILICATH FOLEY 16FR,7.00,OUTPATIENT,3251811,
171309,GROSS CHARGE,NONE,270,CATH. SILICATH FOLEY 16FR,10.00,OUTPATIENT,3251811,
171309,MIN,L3908,274,WRIST BRACE MEDIUM RIGHT,0.00,OUTPATIENT,3256611,
171309,MAX,L3908,274,WRIST BRACE MEDIUM RIGHT,44.65,OUTPATIENT,3256611,
171309,Medicare,L3908,274,WRIST BRACE MEDIUM RIGHT,25.38,OUTPATIENT,3256611,
171309,Blue Cross,L3908,274,WRIST BRACE MEDIUM RIGHT,0.00,OUTPATIENT,3256611,
171309,United Healthcare,L3908,274,WRIST BRACE MEDIUM RIGHT,44.65,OUTPATIENT,3256611,
171309,Corizon,L3908,274,WRIST BRACE MEDIUM RIGHT,23.97,OUTPATIENT,3256611,
171309,WPPA,L3908,274,WRIST BRACE MEDIUM RIGHT,32.90,OUTPATIENT,3256611,
171309,GROSS CHARGE,L3908,274,WRIST BRACE MEDIUM RIGHT,47.00,OUTPATIENT,3256611,
171309,MIN,97012,420,"PT, TRACTION, MECHANICAL",0.00,OUTPATIENT,3950408,
171309,MAX,97012,420,"PT, TRACTION, MECHANICAL",36.00,OUTPATIENT,3950408,
171309,Medicare,97012,420,"PT, TRACTION, MECHANICAL",0.00,OUTPATIENT,3950408,
171309,Blue Cross,97012,420,"PT, TRACTION, MECHANICAL",36.00,OUTPATIENT,3950408,
171309,United Healthcare,97012,420,"PT, TRACTION, MECHANICAL",0.00,OUTPATIENT,3950408,
171309,Corizon,97012,420,"PT, TRACTION, MECHANICAL",0.00,OUTPATIENT,3950408,
171309,WPPA,97012,420,"PT, TRACTION, MECHANICAL",0.00,OUTPATIENT,3950408,
171309,GROSS CHARGE,97012,420,"PT, TRACTION, MECHANICAL",0.00,OUTPATIENT,3950408,
171309,MIN,NONE,250,PO POTASSIUM CHLORIDE TAB 10 MEQ,0.00,OUTPATIENT,4800161,
171309,MAX,NONE,250,PO POTASSIUM CHLORIDE TAB 10 MEQ,0.00,OUTPATIENT,4800161,
171309,Medicare,NONE,250,PO POTASSIUM CHLORIDE TAB 10 MEQ,0.00,OUTPATIENT,4800161,
171309,Blue Cross,NONE,250,PO POTASSIUM CHLORIDE TAB 10 MEQ,0.00,OUTPATIENT,4800161,
171309,United Healthcare,NONE,250,PO POTASSIUM CHLORIDE TAB 10 MEQ,0.00,OUTPATIENT,4800161,
